restoration_case_id,model_name,algorithm,inpaint_radius,opencv_version,restoration_generator_name,restoration_generator_version,execution_device,execution_backend,operating_system,processor,python_version,retry_count,dataset_name,source_case_id,source_case_id_original,case_id,painting_id,telea_applicability,source_mask_semantics,telea_mask_threshold,clean_path,damaged_path,mask_path,restored_filename,restored_path,restored_sha256,runtime_seconds,started_at_utc,completed_at_utc,output_written,status,issue,source_metadata_path,mask_id,mask_type,generator_name,generator_version,generated_at_utc,generation_action,clean_filename,mask_filename,damaged_filename,damage_fill_strategy,damage_fill_r,damage_fill_g,damage_fill_b,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,width,height,mode,format,damaged_file_size_bytes,clean_sha256,mask_sha256,damaged_sha256,config_version,experiment_name,experiment_version,notebook_stage,base_mask_id,base_mask_type,sensitivity_mask_id,target_percentage_content,target_pixels,realised_pixels,realised_percentage_content,realised_percentage_full,percentage_error_content,absolute_percentage_error_content,absolute_pixel_error,scale_factor,base_mask_pixels,base_percentage_content,base_percentage_full,content_area_pixels,content_bbox_left,content_bbox_top,content_bbox_right,content_bbox_bottom,deterministic_seed,global_seed,base_mask_path,sensitivity_mask_filename,sensitivity_mask_path,base_mask_sha256,sensitivity_mask_sha256,sensitivity_mask_file_size_bytes,source,title,artist,category,full_generation_started_at_utc,full_generation_completed_at_utc,variant_id,robustness_group_id,painting_index,mask_type_index,variant_index,painting_seed,mask_seed,variant_seed,generation_attempt_index,generation_seed,maximum_generation_attempts,generation_area_tolerance,raw_mask_pixels,content_x_min,content_y_min,content_x_max,content_y_max,canvas_area_pixels,padding_area_pixels,actual_mask_area_pixels,damaged_content_pixels,padding_overlap_pixels,actual_mask_area_percentage_content,actual_mask_area_percentage_full,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,bbox_area_pixels,bbox_fill_ratio,bbox_aspect_ratio,connected_component_count,largest_component_pixels,smallest_component_pixels,mean_component_pixels,median_component_pixels,component_area_std_pixels,largest_component_fraction,component_density_per_100k_content_pixels,mean_component_aspect_ratio,maximum_component_aspect_ratio,touches_content_border,minimum_distance_to_content_border_pixels,centroid_x_pixels,centroid_y_pixels,centroid_x_normalised_content,centroid_y_normalised_content,centroid_quadrant,mask_bbox_width_normalised_content,mask_bbox_height_normalised_content,mask_bbox_area_fraction_content_bbox,touches_left_content_border,touches_right_content_border,touches_top_content_border,touches_bottom_content_border,mask_file_size_bytes,mask_generator_name,mask_generator_version,full_generation_finished_at_utc,full_generation_duration_seconds,degradation_type,severity,severity_rank,is_combined,component_degradations,component_count,case_seed,effect_mask_seed,operator_seeds_json,operator_parameters_json,effect_support_pixels,effect_active_pixels,effect_percentage_content,effect_percentage_full,effect_mean_intensity,effect_max_intensity,effect_bbox_x_min,effect_bbox_y_min,effect_bbox_x_max,effect_bbox_y_max,effect_centroid_x,effect_centroid_y,changed_pixels,changed_percentage_full,outside_effect_changed_pixels,inside_effect_changed_pixels,mean_absolute_difference_effect,maximum_absolute_difference,effect_mask_filename,effect_mask_path,degraded_filename,degraded_path,effect_mask_sha256,degraded_sha256,effect_mask_file_size_bytes,degraded_file_size_bytes
opencv_telea__canonical__canonical__p043_zero_control,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p043_zero_control,p043_zero_control,canonical__p043_zero_control,p043,primary,binary_missing_content,127,data/processed/clean/p043_clean.png,data/processed/masked/p043_zero_control_damaged.png,data/processed/masks/p043_zero_control_mask.png,canonical__p043_zero_control_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p043_zero_control_restored_opencv_telea.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,0.4176444999757223,2026-07-26T14:05:11.786816+00:00,2026-07-26T14:05:12.204804+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p043_zero_control,zero_control,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p043_clean.png,p043_zero_control_mask.png,p043_zero_control_damaged.png,white_fill,255.0,255.0,255.0,0.0,0.0,0.0,768,768,RGB,PNG,774654.0,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,49e2b0f2e0dc8fe44017bdabfa19ff50311b0bdd17623355fd396afa7862f30a,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p044_loss_large,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p044_loss_large,p044_loss_large,canonical__p044_loss_large,p044,primary,binary_missing_content,127,data/processed/clean/p044_clean.png,data/processed/masked/p044_loss_large_damaged.png,data/processed/masks/p044_loss_large_mask.png,canonical__p044_loss_large_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p044_loss_large_restored_opencv_telea.png,0f39971f4fe392ceecd1d22d446648bedc5ad2caebcf40ebeb0e6a5d763a2deb,0.47615840000798926,2026-07-26T14:05:12.206563+00:00,2026-07-26T14:05:12.683993+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p044_loss_large,loss_large,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p044_clean.png,p044_loss_large_mask.png,p044_loss_large_damaged.png,white_fill,255.0,255.0,255.0,57276.0,11.634653,9.710693,768,768,RGB,PNG,669796.0,ed7ed9f39aa6e8cb7b1e7f0637d18eb2cb412309cafdc7b0f166db32ea8bc9ce,a9fadf2d7d831af7c3cfe5b628a2adfca57cd6bc337287230195a060d116d605,fa86cfdf59a7949842f1daf0f6862574ff6592ea82a98bf03f8cca19b35773da,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p044_loss_small,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p044_loss_small,p044_loss_small,canonical__p044_loss_small,p044,primary,binary_missing_content,127,data/processed/clean/p044_clean.png,data/processed/masked/p044_loss_small_damaged.png,data/processed/masks/p044_loss_small_mask.png,canonical__p044_loss_small_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p044_loss_small_restored_opencv_telea.png,270efc02dad497f1be6a0e4c7fc8e8267f1174b786500863c99d126149970bd6,0.4012228000210598,2026-07-26T14:05:12.686073+00:00,2026-07-26T14:05:13.085823+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p044_loss_small,loss_small,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p044_clean.png,p044_loss_small_mask.png,p044_loss_small_damaged.png,white_fill,255.0,255.0,255.0,19904.0,4.043162,3.374566,768,768,RGB,PNG,734298.0,ed7ed9f39aa6e8cb7b1e7f0637d18eb2cb412309cafdc7b0f166db32ea8bc9ce,ee2e6270b3e4361b4483a3cbb956f0a77f9d81f060bf1dee2162921224bb0aeb,514543be9bb08b398af1b424862ac9d7e35392c512e90230fb821d8f8010324f,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p044_mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p044_mixed_damage,p044_mixed_damage,canonical__p044_mixed_damage,p044,primary,binary_missing_content,127,data/processed/clean/p044_clean.png,data/processed/masked/p044_mixed_damage_damaged.png,data/processed/masks/p044_mixed_damage_mask.png,canonical__p044_mixed_damage_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p044_mixed_damage_restored_opencv_telea.png,4d417a395f4e5e13be664b792ea79d0e431154460c1c28d1a612e843a79b5d2f,0.4831150999525562,2026-07-26T14:05:13.089896+00:00,2026-07-26T14:05:13.573587+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p044_mixed_damage,mixed_damage,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p044_clean.png,p044_mixed_damage_mask.png,p044_mixed_damage_damaged.png,white_fill,255.0,255.0,255.0,42711.0,8.676019,7.241313,768,768,RGB,PNG,712982.0,ed7ed9f39aa6e8cb7b1e7f0637d18eb2cb412309cafdc7b0f166db32ea8bc9ce,c79933020bdea7bf4b1761a4682b30093b15594ec13dfad5b1a9b2cfb98820df,4166e8aac51c16c61f2dae2ee931004a2ee3969edea9bc42a80eec60922a8efd,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p044_scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p044_scratch_thin,p044_scratch_thin,canonical__p044_scratch_thin,p044,primary,binary_missing_content,127,data/processed/clean/p044_clean.png,data/processed/masked/p044_scratch_thin_damaged.png,data/processed/masks/p044_scratch_thin_mask.png,canonical__p044_scratch_thin_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p044_scratch_thin_restored_opencv_telea.png,dc8e702b09f27e93a78cf65deba75e190eed193c8a9a7c0d9ce2f805f2cb8b3e,0.4001096999854781,2026-07-26T14:05:13.575666+00:00,2026-07-26T14:05:13.974879+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p044_scratch_thin,scratch_thin,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p044_clean.png,p044_scratch_thin_mask.png,p044_scratch_thin_damaged.png,white_fill,255.0,255.0,255.0,7833.0,1.591142,1.328023,768,768,RGB,PNG,763801.0,ed7ed9f39aa6e8cb7b1e7f0637d18eb2cb412309cafdc7b0f166db32ea8bc9ce,2f8b839abd619d6a785073523ab118bcedbc75424d9713d8f3292e68f8934501,11b275d9014863afb80a854d6d5a489fbc7d0227c42fe531d8af4a1a87256288,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p044_zero_control,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p044_zero_control,p044_zero_control,canonical__p044_zero_control,p044,primary,binary_missing_content,127,data/processed/clean/p044_clean.png,data/processed/masked/p044_zero_control_damaged.png,data/processed/masks/p044_zero_control_mask.png,canonical__p044_zero_control_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p044_zero_control_restored_opencv_telea.png,ed7ed9f39aa6e8cb7b1e7f0637d18eb2cb412309cafdc7b0f166db32ea8bc9ce,0.4071043999865651,2026-07-26T14:05:13.977537+00:00,2026-07-26T14:05:14.384923+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p044_zero_control,zero_control,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p044_clean.png,p044_zero_control_mask.png,p044_zero_control_damaged.png,white_fill,255.0,255.0,255.0,0.0,0.0,0.0,768,768,RGB,PNG,759092.0,ed7ed9f39aa6e8cb7b1e7f0637d18eb2cb412309cafdc7b0f166db32ea8bc9ce,49e2b0f2e0dc8fe44017bdabfa19ff50311b0bdd17623355fd396afa7862f30a,ed7ed9f39aa6e8cb7b1e7f0637d18eb2cb412309cafdc7b0f166db32ea8bc9ce,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p045_loss_large,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p045_loss_large,p045_loss_large,canonical__p045_loss_large,p045,primary,binary_missing_content,127,data/processed/clean/p045_clean.png,data/processed/masked/p045_loss_large_damaged.png,data/processed/masks/p045_loss_large_mask.png,canonical__p045_loss_large_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p045_loss_large_restored_opencv_telea.png,bc9ec9a5dd83bb2b79ad571d322456d7878293e580faa290d7a9802fdb37a6b3,0.4525372000061907,2026-07-26T14:05:14.387058+00:00,2026-07-26T14:05:14.839838+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p045_loss_large,loss_large,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p045_clean.png,p045_loss_large_mask.png,p045_loss_large_damaged.png,white_fill,255.0,255.0,255.0,53249.0,10.816636,9.027947,768,768,RGB,PNG,786965.0,3334b5e862baaa652648449f7ca753a89bb1be1f28e4d55daa88f2e5f30ca236,08f3fd084d0f5bd9185cd81d66d1c5a2db68c663cdfae89ca8b65e0cd87b8379,b8646190f5345b2e4c28d8a665ab1741beb3192ba5fbaac6ee9e8f2338c7c5d6,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p045_loss_small,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p045_loss_small,p045_loss_small,canonical__p045_loss_small,p045,primary,binary_missing_content,127,data/processed/clean/p045_clean.png,data/processed/masked/p045_loss_small_damaged.png,data/processed/masks/p045_loss_small_mask.png,canonical__p045_loss_small_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p045_loss_small_restored_opencv_telea.png,6f6180ac69b69fbbcc9e05904ec5d1343877b98ec2dc23668c4db1180f4a39d2,0.3931588999694213,2026-07-26T14:05:14.839838+00:00,2026-07-26T14:05:15.235862+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p045_loss_small,loss_small,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p045_clean.png,p045_loss_small_mask.png,p045_loss_small_damaged.png,white_fill,255.0,255.0,255.0,21737.0,4.415505,3.685337,768,768,RGB,PNG,847106.0,3334b5e862baaa652648449f7ca753a89bb1be1f28e4d55daa88f2e5f30ca236,e7d573b0c93bef4e3278dd9667770fc4d17067a44804fe028c3e77ff7bed2dd5,e2748aa28397bb4ef5eca08e20e466032215d8aec0afca1f43d3206d8ba2e3ce,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p045_mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p045_mixed_damage,p045_mixed_damage,canonical__p045_mixed_damage,p045,primary,binary_missing_content,127,data/processed/clean/p045_clean.png,data/processed/masked/p045_mixed_damage_damaged.png,data/processed/masks/p045_mixed_damage_mask.png,canonical__p045_mixed_damage_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p045_mixed_damage_restored_opencv_telea.png,036ed04f87816bf84e536a21bdb7eedf94982071be2db6812acee374db37dff0,0.4354757000110112,2026-07-26T14:05:15.238438+00:00,2026-07-26T14:05:15.673246+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p045_mixed_damage,mixed_damage,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p045_clean.png,p045_mixed_damage_mask.png,p045_mixed_damage_damaged.png,white_fill,255.0,255.0,255.0,40681.0,8.263659,6.897142,768,768,RGB,PNG,827713.0,3334b5e862baaa652648449f7ca753a89bb1be1f28e4d55daa88f2e5f30ca236,8016cbfb3630d503fa7b8b327bc46d405ddda152624107856c9a09ac95bccb0e,2c5a6fc7eb40337180afe722ceb6ed871e52a55f0acc63e3b3ffd60df83d5936,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p045_scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p045_scratch_thin,p045_scratch_thin,canonical__p045_scratch_thin,p045,primary,binary_missing_content,127,data/processed/clean/p045_clean.png,data/processed/masked/p045_scratch_thin_damaged.png,data/processed/masks/p045_scratch_thin_mask.png,canonical__p045_scratch_thin_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p045_scratch_thin_restored_opencv_telea.png,dee77ede72cfe3beed05357993fe8da12d81a05e0d5277606a64bdb52570db0d,0.37205289996927604,2026-07-26T14:05:15.674261+00:00,2026-07-26T14:05:16.046529+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p045_scratch_thin,scratch_thin,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p045_clean.png,p045_scratch_thin_mask.png,p045_scratch_thin_damaged.png,white_fill,255.0,255.0,255.0,11850.0,2.407128,2.009074,768,768,RGB,PNG,882078.0,3334b5e862baaa652648449f7ca753a89bb1be1f28e4d55daa88f2e5f30ca236,6a83ca91fe229619e0ebce12c9c5033cb0c97021e06f59b5b310f070b3600ee7,713ec308cadca796452b9c4d9b1217cadd969ff21088b8cff42623774142ee11,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p045_zero_control,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p045_zero_control,p045_zero_control,canonical__p045_zero_control,p045,primary,binary_missing_content,127,data/processed/clean/p045_clean.png,data/processed/masked/p045_zero_control_damaged.png,data/processed/masks/p045_zero_control_mask.png,canonical__p045_zero_control_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p045_zero_control_restored_opencv_telea.png,3334b5e862baaa652648449f7ca753a89bb1be1f28e4d55daa88f2e5f30ca236,0.3511419999995269,2026-07-26T14:05:16.051241+00:00,2026-07-26T14:05:16.398901+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p045_zero_control,zero_control,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p045_clean.png,p045_zero_control_mask.png,p045_zero_control_damaged.png,white_fill,255.0,255.0,255.0,0.0,0.0,0.0,768,768,RGB,PNG,876553.0,3334b5e862baaa652648449f7ca753a89bb1be1f28e4d55daa88f2e5f30ca236,49e2b0f2e0dc8fe44017bdabfa19ff50311b0bdd17623355fd396afa7862f30a,3334b5e862baaa652648449f7ca753a89bb1be1f28e4d55daa88f2e5f30ca236,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p046_loss_large,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p046_loss_large,p046_loss_large,canonical__p046_loss_large,p046,primary,binary_missing_content,127,data/processed/clean/p046_clean.png,data/processed/masked/p046_loss_large_damaged.png,data/processed/masks/p046_loss_large_mask.png,canonical__p046_loss_large_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p046_loss_large_restored_opencv_telea.png,1790a862fe290f9095528da031a408b97173bf81e6f5ac74bbabe49ac5e8cbb4,0.4825035000103526,2026-07-26T14:05:16.404530+00:00,2026-07-26T14:05:16.885528+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p046_loss_large,loss_large,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p046_clean.png,p046_loss_large_mask.png,p046_loss_large_damaged.png,white_fill,255.0,255.0,255.0,47717.0,10.602647,8.09004,768,768,RGB,PNG,632397.0,6325f3911e054df8ed4e7c400c986d6577caaa9980c9638f8f0bb39173e5415e,c379545ab67b5575fa6a067eca6a7a877c0b8d53e540a7b3b0542895fa01be6f,89c09fc4bebd4970a1a6d9c342e8a924b7f1c714ddc8ca4da9310514afdc937a,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p046_loss_small,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p046_loss_small,p046_loss_small,canonical__p046_loss_small,p046,primary,binary_missing_content,127,data/processed/clean/p046_clean.png,data/processed/masked/p046_loss_small_damaged.png,data/processed/masks/p046_loss_small_mask.png,canonical__p046_loss_small_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p046_loss_small_restored_opencv_telea.png,0f507a784ffffb7481e47ef5cba1bfc982b20a60d1b890e3e43db59968449c5d,0.4076286999625154,2026-07-26T14:05:16.888649+00:00,2026-07-26T14:05:17.295458+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p046_loss_small,loss_small,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p046_clean.png,p046_loss_small_mask.png,p046_loss_small_damaged.png,white_fill,255.0,255.0,255.0,20189.0,4.485966,3.422885,768,768,RGB,PNG,675565.0,6325f3911e054df8ed4e7c400c986d6577caaa9980c9638f8f0bb39173e5415e,ae2cbabaa8934cffb207e2669ead59eb616d06b50495bfb75c4193e49438c965,5432356fe866e1e30420fa8c87b77d956fa3f9e0fd383b4ead9a856a4f62df2c,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opencv_telea__canonical__canonical__p046_mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,4.11.0,restoration_eval.restoration_opencv,2.0.0,cpu,opencv_cpu,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 165 Stepping 2, GenuineIntel",3.12.6,0,canonical,canonical__p046_mixed_damage,p046_mixed_damage,canonical__p046_mixed_damage,p046,primary,binary_missing_content,127,data/processed/clean/p046_clean.png,data/processed/masked/p046_mixed_damage_damaged.png,data/processed/masks/p046_mixed_damage_mask.png,canonical__p046_mixed_damage_restored_opencv_telea.png,data\processed\restored\opencv_telea\canonical\canonical__p046_mixed_damage_restored_opencv_telea.png,5594866a983430e0cb3bbebfaf7ee28e0a73c9da5f684776bd368c483b7a4822,0.45458760001929477,2026-07-26T14:05:17.299815+00:00,2026-07-26T14:05:17.754522+00:00,True,ok,,data/processed/metadata/metadata_damaged_images.csv,p046_mixed_damage,mixed_damage,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p046_clean.png,p046_mixed_damage_mask.png,p046_mixed_damage_damaged.png,white_fill,255.0,255.0,255.0,46483.0,10.328454,7.880825,768,768,RGB,PNG,653833.0,6325f3911e054df8ed4e7c400c986d6577caaa9980c9638f8f0bb39173e5415e,ac6b9940b7b2d41c6b7b10977a01e4dac17237c97e319e7067eb316a56ed614a,0dea42355b21052bfa282fde93b8c15431d5aa2a4fd93638d02727cb61beb862,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
