table_name,dataset_name,evaluation_region,mask_type,category,lama_applicability,metric,row_count,mean_value,median_value,std_value,min_value,max_value,positive_improvement_count,negative_improvement_count,zero_improvement_count,positive_improvement_share
dataset_mask_type_by_region,canonical,full_image,scratch_thin,,,psnr_improvement,50,21.777044554410836,21.528224754740357,3.813882495550788,13.840527301974593,31.729388472501178,50,0,0,1.0
dataset_mask_type_by_region,canonical,content_region,scratch_thin,,,psnr_improvement,50,21.77704485788695,21.528223261100614,3.8138823768276717,13.840527381265108,31.72938835677358,50,0,0,1.0
dataset_mask_type_by_region,canonical,masked_region,scratch_thin,,,psnr_improvement,50,21.777044639662957,21.528223782548036,3.8138822551092613,13.840527692135556,31.72938841345337,50,0,0,1.0
dataset_mask_type_by_region,canonical,boundary_region,scratch_thin,,,psnr_improvement,50,21.78016900156117,21.525540855467618,3.8117418096647153,13.834061827071704,31.72188623053304,50,0,0,1.0
dataset_mask_type_by_region,canonical,outside_mask_region,scratch_thin,,,psnr_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,canonical,mask_bbox_crop,scratch_thin,,,psnr_improvement,50,21.77704470150367,21.528224818361902,3.813882145394716,13.840527275222488,31.729387960488488,50,0,0,1.0
dataset_mask_type_by_region,canonical,full_image,zero_control,,,psnr_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,canonical,content_region,zero_control,,,psnr_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,damage_size,full_image,,,,psnr_improvement,35,17.56513828582466,17.16903063815679,3.6715414960168133,8.726547879175712,26.22840601290978,35,0,0,1.0
dataset_mask_type_by_region,damage_size,content_region,,,,psnr_improvement,35,17.565138130959866,17.169030814625682,3.6715415150063917,8.726549570584947,26.228405114015064,35,0,0,1.0
dataset_mask_type_by_region,damage_size,masked_region,,,,psnr_improvement,35,17.565138092231244,17.169030585330933,3.6715413939010255,8.726549398464151,26.228405155142042,35,0,0,1.0
dataset_mask_type_by_region,damage_size,boundary_region,,,,psnr_improvement,35,25.43369515527655,24.572563929804655,4.911383637732878,17.697591552404305,36.01551891479161,35,0,0,1.0
dataset_mask_type_by_region,damage_size,outside_mask_region,,,,psnr_improvement,35,0.0,0.0,0.0,0.0,0.0,0,0,35,0.0
dataset_mask_type_by_region,damage_size,mask_bbox_crop,,,,psnr_improvement,35,17.565138178173445,17.169030148679667,3.6715414632794334,8.726548917059006,26.228404921148858,35,0,0,1.0
dataset_mask_type_by_region,mask_robustness,full_image,,,,psnr_improvement,75,20.247584269999372,20.24959586136473,4.880430365602852,10.850082880387548,32.63268119478443,75,0,0,1.0
dataset_mask_type_by_region,mask_robustness,content_region,,,,psnr_improvement,75,20.24758430296015,20.249596831268786,4.880430446256893,10.850082352166345,32.632682351795886,75,0,0,1.0
dataset_mask_type_by_region,mask_robustness,masked_region,,,,psnr_improvement,75,20.24758433078309,20.249596572071436,4.880430283015987,10.850082159461302,32.632680842992514,75,0,0,1.0
dataset_mask_type_by_region,mask_robustness,boundary_region,,,,psnr_improvement,75,24.209647911680985,23.906137574283527,4.2258381451968186,13.320696753255659,36.33441319392843,75,0,0,1.0
dataset_mask_type_by_region,mask_robustness,outside_mask_region,,,,psnr_improvement,75,0.0,0.0,0.0,0.0,0.0,0,0,75,0.0
dataset_mask_type_by_region,mask_robustness,mask_bbox_crop,,,,psnr_improvement,75,20.247584387556532,20.249597418499835,4.880430300918547,10.850082487811175,32.63268111230787,75,0,0,1.0
dataset_mask_type_by_region,synthetic_degradation,full_image,,,,psnr_improvement,50,-7.584931589829312,-6.382678944322935,7.146799281571698,-30.04171168545772,0.0,0,45,5,0.0
dataset_mask_type_by_region,synthetic_degradation,content_region,,,,psnr_improvement,50,-7.584931737547384,-6.38267715272651,7.146799300500488,-30.041711545170074,0.0,0,45,5,0.0
dataset_mask_type_by_region,synthetic_degradation,masked_region,,,,psnr_improvement,50,-7.584931619608986,-6.3826782884701885,7.146799331556811,-30.0417115362351,0.0,0,45,5,0.0
dataset_mask_type_by_region,synthetic_degradation,boundary_region,,,,psnr_improvement,50,-4.695901151660753,0.0,8.450309613476302,-32.23073321375327,0.0,0,15,35,0.0
dataset_mask_type_by_region,synthetic_degradation,outside_mask_region,,,,psnr_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,synthetic_degradation,mask_bbox_crop,,,,psnr_improvement,50,-7.584931585317166,-6.382678002668419,7.146799318332774,-30.041711302023202,0.0,0,45,5,0.0
dataset_mask_type_by_region,canonical,full_image,loss_large,,,ssim_improvement,50,0.024155827966899333,0.022873897368888008,0.014603019133653392,0.0012207938687529563,0.07297271792364768,50,0,0,1.0
dataset_mask_type_by_region,canonical,content_region,loss_large,,,ssim_improvement,50,0.031183921056590968,0.028749376323712605,0.01819688615504277,0.001942056217097532,0.09707680480286685,50,0,0,1.0
dataset_mask_type_by_region,canonical,mask_bbox_crop,loss_large,,,ssim_improvement,50,0.13116464976699083,0.11936808904624563,0.07784186532064227,0.0080780243319436,0.37094944308832234,50,0,0,1.0
dataset_mask_type_by_region,canonical,full_image,loss_small,,,ssim_improvement,50,0.01959119522671533,0.019363164011228395,0.006669912856134394,0.005412603850287301,0.03442789283492709,50,0,0,1.0
dataset_mask_type_by_region,canonical,content_region,loss_small,,,ssim_improvement,50,0.025757118945848118,0.023090573209525178,0.00934106428595307,0.008610447043672087,0.055317014609802206,50,0,0,1.0
dataset_mask_type_by_region,canonical,mask_bbox_crop,loss_small,,,ssim_improvement,50,0.0462792233238067,0.044761054272799194,0.017097565140326246,0.01796878950958336,0.09058265756042205,50,0,0,1.0
dataset_mask_type_by_region,canonical,full_image,mixed_damage,,,ssim_improvement,50,0.06009979695795417,0.05865887895363325,0.0167113453046229,0.025179970420017184,0.10090640853525157,50,0,0,1.0
dataset_mask_type_by_region,canonical,content_region,mixed_damage,,,ssim_improvement,50,0.07686135418306851,0.07491700386918598,0.02306473763598719,0.03472618238615277,0.13256498190689847,50,0,0,1.0
dataset_mask_type_by_region,canonical,mask_bbox_crop,mixed_damage,,,ssim_improvement,50,0.07878432494762286,0.07545980651482281,0.02273086667052688,0.03935346345972435,0.13486107194268182,50,0,0,1.0
dataset_mask_type_by_region,canonical,full_image,scratch_thin,,,ssim_improvement,50,0.04211494997342864,0.041802282903947996,0.011217335039930913,0.02271422355583741,0.06722583577295527,50,0,0,1.0
dataset_mask_type_by_region,canonical,content_region,scratch_thin,,,ssim_improvement,50,0.05315351874680584,0.05164351870874989,0.014147962785317448,0.023216225898994303,0.08710941832340668,50,0,0,1.0
dataset_mask_type_by_region,canonical,mask_bbox_crop,scratch_thin,,,ssim_improvement,50,0.05678289459401192,0.05591477145513035,0.014736988281538296,0.02427522910175084,0.09232013151969354,50,0,0,1.0
dataset_mask_type_by_region,canonical,full_image,zero_control,,,ssim_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,canonical,content_region,zero_control,,,ssim_improvement,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0
dataset_mask_type_by_region,damage_size,full_image,,,,ssim_improvement,35,0.02293924413035497,0.015310871659627079,0.021610501845624033,0.005054305152514704,0.10851889037194629,35,0,0,1.0
dataset_mask_type_by_region,damage_size,content_region,,,,ssim_improvement,35,0.029581344198107484,0.020836615993007457,0.024850163881950434,0.007113990496217304,0.12586209202956322,35,0,0,1.0
dataset_mask_type_by_region,damage_size,mask_bbox_crop,,,,ssim_improvement,35,0.1917567771377562,0.1724273763025288,0.09112737566712413,0.07221602413758921,0.3910685715355549,35,0,0,1.0
dataset_mask_type_by_region,mask_robustness,full_image,,,,ssim_improvement,75,0.029479702752785587,0.02430734116221489,0.015236852708812042,0.006438419916218852,0.0686483492824832,75,0,0,1.0
dataset_mask_type_by_region,mask_robustness,content_region,,,,ssim_improvement,75,0.038478551898049225,0.035748343257347215,0.018112284727655508,0.008686652146198792,0.07961954665639581,75,0,0,1.0
dataset_mask_type_by_region,mask_robustness,mask_bbox_crop,,,,ssim_improvement,75,0.09156421179016568,0.0690610958471255,0.07420924692469354,0.026084246039646097,0.3679899308836509,75,0,0,1.0
dataset_mask_type_by_region,synthetic_degradation,full_image,,,,ssim_improvement,50,-0.025699380936350113,-0.005751623584690613,0.04200742606738344,-0.17029065016130074,0.0,0,45,5,0.0
dataset_mask_type_by_region,synthetic_degradation,content_region,,,,ssim_improvement,50,-0.034509526357995916,-0.0075250707012867735,0.055955703852451036,-0.21448177755853048,0.0,0,45,5,0.0
dataset_mask_type_by_region,synthetic_degradation,mask_bbox_crop,,,,ssim_improvement,50,-0.05402232806605636,-0.01299980063117423,0.06997443976372204,-0.24070206825559293,0.0,0,45,5,0.0
category_by_region,,full_image,,portrait_figure,,mse_improvement,82,1797.4379127475358,1250.3122835159302,1839.7842581572093,-783.637451171875,8393.367767333984,62,10,10,0.7560975609756098
category_by_region,,content_region,,portrait_figure,,mse_improvement,82,2215.175303354356,1540.1064616441727,2195.538781283358,-907.7430419921875,9722.631950378418,62,10,10,0.7560975609756098
category_by_region,,masked_region,,portrait_figure,,mse_improvement,72,36250.83700744547,42464.15935134888,16962.854152985758,-971.97314453125,54879.52777671814,62,10,0,0.8611111111111112
category_by_region,,boundary_region,,portrait_figure,,mse_improvement,72,16840.710101624223,18376.9326877594,8068.542947512529,-6.625040754675865,27746.510957717896,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,portrait_figure,,mse_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,portrait_figure,,mse_improvement,72,8008.037559741008,3033.0023193359375,9868.027483251573,-886.351806640625,29448.972702026367,62,10,0,0.8611111111111112
category_by_region,,full_image,,landscape_natural,,mse_improvement,82,849.2935092115559,606.547932267189,907.489073278845,-156.39639282226562,3460.833053588867,62,10,10,0.7560975609756098
category_by_region,,content_region,,landscape_natural,,mse_improvement,82,1243.504144677069,875.9611749649048,1323.4076616688678,-236.90814208984375,5173.92707824707,62,10,10,0.7560975609756098
category_by_region,,masked_region,,landscape_natural,,mse_improvement,72,20742.475692129945,22460.779541015625,12628.713347191824,-378.64947509765625,43723.98895263672,62,10,0,0.8611111111111112
category_by_region,,boundary_region,,landscape_natural,,mse_improvement,72,9571.615290380187,11285.405421257019,5608.787133549914,-12.862647771835327,19034.27311706543,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,landscape_natural,,mse_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,landscape_natural,,mse_improvement,72,4024.623507856335,1675.5162544250488,4930.0697698327995,-266.5397615432739,17169.793579101562,62,10,0,0.8611111111111112
category_by_region,,full_image,,architecture_structured,,mse_improvement,82,970.2884647285313,620.0515378713608,975.6332406029879,-325.1243896484375,3570.513198852539,62,8,12,0.7560975609756098
category_by_region,,content_region,,architecture_structured,,mse_improvement,82,1332.4853662396838,906.1085937619209,1321.8043083734317,-472.01429748535156,4585.541000366211,62,8,12,0.7560975609756098
category_by_region,,masked_region,,architecture_structured,,mse_improvement,72,21933.70723964279,22838.360076904297,11578.433775468615,-613.6027069091797,41976.60647583008,62,8,2,0.8611111111111112
category_by_region,,boundary_region,,architecture_structured,,mse_improvement,72,10031.881003840153,10785.628438949585,5310.446866105465,-13.89332002401352,20008.366565704346,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,architecture_structured,,mse_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,architecture_structured,,mse_improvement,72,4701.720845463527,2095.511757850647,5756.95934817775,-521.2848815917969,20624.965393066406,62,8,2,0.8611111111111112
category_by_region,,full_image,,abstraction_surrealism,,mse_improvement,82,774.0815249401905,562.752245426178,876.1705474710647,-526.1107635498047,3643.2206268310547,62,8,12,0.7560975609756098
category_by_region,,content_region,,abstraction_surrealism,,mse_improvement,82,967.8774963716477,597.2264024019241,1100.0344169680432,-716.406005859375,4726.341293334961,62,8,12,0.7560975609756098
category_by_region,,masked_region,,abstraction_surrealism,,mse_improvement,72,16023.804034206849,17306.092803955078,9558.232165968313,-936.0870056152344,34421.39514160156,62,8,2,0.8611111111111112
category_by_region,,boundary_region,,abstraction_surrealism,,mse_improvement,72,7500.198078993863,7613.763231277466,4356.189099253469,-24.38812017440796,16081.148902893066,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,abstraction_surrealism,,mse_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,abstraction_surrealism,,mse_improvement,72,3391.835171243014,1419.190167427063,4327.096694527738,-739.4947509765625,17349.799255371094,62,8,2,0.8611111111111112
category_by_region,,full_image,,high_texture_brushwork,,mse_improvement,82,1179.2441924489535,757.163604259491,1219.4061252243262,-445.9989929199219,5138.547256469727,62,9,11,0.7560975609756098
category_by_region,,content_region,,high_texture_brushwork,,mse_improvement,82,1498.113451598354,932.0815620422363,1538.4516156186435,-560.6014099121094,6458.926193237305,62,9,11,0.7560975609756098
category_by_region,,masked_region,,high_texture_brushwork,,mse_improvement,72,24707.56302124609,28215.966522216797,12171.644274961318,-670.7587280273438,46219.76290893555,62,9,1,0.8611111111111112
category_by_region,,boundary_region,,high_texture_brushwork,,mse_improvement,72,11192.204552132765,12711.143379211426,5440.413445132444,-9.972337007522583,19566.694648742676,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,high_texture_brushwork,,mse_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,high_texture_brushwork,,mse_improvement,72,5408.031411252956,2105.088788986206,6809.1360603462035,-546.2955017089844,20727.750732421875,62,9,1,0.8611111111111112
category_by_region,,full_image,,portrait_figure,,mae_improvement,82,8.047240479706423,6.406829684972763,8.193347909273111,-6.956502914428711,36.38330852985382,62,10,10,0.7560975609756098
category_by_region,,content_region,,portrait_figure,,mae_improvement,82,9.944498110763274,7.56328010559082,9.814123623027342,-8.0582275390625,42.14537465572357,62,10,10,0.7560975609756098
category_by_region,,masked_region,,portrait_figure,,mae_improvement,72,164.1530919801258,195.23365020751953,73.49138615418079,-8.628400802612305,230.52768993377686,62,10,0,0.8611111111111112
category_by_region,,boundary_region,,portrait_figure,,mae_improvement,72,77.1502363135385,88.44485014677048,35.191380237897086,-0.5089019015431404,116.67595982551575,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,portrait_figure,,mae_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,portrait_figure,,mae_improvement,72,35.855881731796316,14.141778759658337,43.57981415199544,-7.868324279785156,125.24347591400146,62,10,0,0.8611111111111112
category_by_region,,full_image,,landscape_natural,,mae_improvement,82,4.6837578131561735,3.323362797498703,4.7255125227917825,-1.6201868057250977,18.190781116485596,62,10,10,0.7560975609756098
category_by_region,,content_region,,landscape_natural,,mae_improvement,82,6.864657046422419,5.141517624258995,6.952321102985886,-2.454249382019043,27.55526566505432,62,10,10,0.7560975609756098
category_by_region,,masked_region,,landscape_natural,,mae_improvement,72,113.45067323781808,129.92562055587769,58.87949578657447,-10.35183048248291,195.89659786224365,62,10,0,0.8611111111111112
category_by_region,,boundary_region,,landscape_natural,,mae_improvement,72,53.650722682269084,62.86833083629608,27.177802562744148,-0.7552037537097931,88.31566429138184,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,landscape_natural,,mae_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,landscape_natural,,mae_improvement,72,22.276240050657684,9.643540501594543,26.368107837365336,-7.28688383102417,86.20584106445312,62,10,0,0.8611111111111112
category_by_region,,full_image,,architecture_structured,,mae_improvement,82,5.316728618274238,3.9638143330812454,5.093133125266551,-3.535320281982422,15.937082767486572,62,8,12,0.7560975609756098
category_by_region,,content_region,,architecture_structured,,mae_improvement,82,7.338281777224549,5.754648983478546,7.009748450957262,-5.132563591003418,23.13739562034607,62,8,12,0.7560975609756098
category_by_region,,masked_region,,architecture_structured,,mae_improvement,72,121.25287326311485,130.08833122253418,54.85479703149703,-6.672161102294922,194.4362416267395,62,8,2,0.8611111111111112
category_by_region,,boundary_region,,architecture_structured,,mae_improvement,72,56.64625730572475,63.19829773902893,26.08386792445933,-0.7351984083652496,94.5941104888916,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,architecture_structured,,mae_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,architecture_structured,,mae_improvement,72,26.71772928323157,11.791028410196304,31.322766410118927,-5.668322563171387,97.88103103637695,62,8,2,0.8611111111111112
category_by_region,,full_image,,abstraction_surrealism,,mae_improvement,82,4.358541665465299,3.568120688199997,4.6999819302665635,-5.4069695472717285,17.113198280334473,62,8,12,0.7560975609756098
category_by_region,,content_region,,abstraction_surrealism,,mae_improvement,82,5.4290499480486645,3.9172950088977814,5.910076419271054,-7.362685203552246,22.20090365409851,62,8,12,0.7560975609756098
category_by_region,,masked_region,,abstraction_surrealism,,mae_improvement,72,92.96464721933525,107.19780254364014,48.777516666587545,-10.368043422698975,161.68667793273926,62,8,2,0.8611111111111112
category_by_region,,boundary_region,,abstraction_surrealism,,mae_improvement,72,45.47714502147088,49.40045392513275,23.530405128730237,-0.9074991345405579,80.83298635482788,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,abstraction_surrealism,,mae_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,abstraction_surrealism,,mae_improvement,72,19.627419987311846,7.84912171959877,23.597466868421893,-7.599970817565918,81.49670314788818,62,8,2,0.8611111111111112
category_by_region,,full_image,,high_texture_brushwork,,mae_improvement,82,6.107128836287657,4.3198065757751465,6.173317245835662,-4.545784950256348,25.316179513931274,62,9,11,0.7560975609756098
category_by_region,,content_region,,high_texture_brushwork,,mae_improvement,82,7.769581795102212,5.3564267456531525,7.776406271718141,-5.713850975036621,31.82132887840271,62,9,11,0.7560975609756098
category_by_region,,masked_region,,high_texture_brushwork,,mae_improvement,72,129.22489540612312,150.96533298492432,58.2051660037363,-6.836620330810547,202.92412281036377,62,9,1,0.8611111111111112
category_by_region,,boundary_region,,high_texture_brushwork,,mae_improvement,72,60.35354174934845,67.94907343387604,27.430040713423843,-0.6476288139820099,93.78349804878235,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,high_texture_brushwork,,mae_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,high_texture_brushwork,,mae_improvement,72,27.851635051010007,11.551125526428223,33.7915362790558,-5.56804084777832,100.73535346984863,62,9,1,0.8611111111111112
category_by_region,,full_image,,portrait_figure,,psnr_improvement,82,15.947823483419366,19.99134190701521,12.75802861762098,-30.04171168545772,35.43934887211043,62,10,10,0.7560975609756098
category_by_region,,content_region,,portrait_figure,,psnr_improvement,82,15.947823711777533,19.9913398016986,12.758028755142927,-30.041711545170074,35.43934893476052,62,10,10,0.7560975609756098
category_by_region,,masked_region,,portrait_figure,,psnr_improvement,72,18.162798986176508,21.237159631410478,12.037254081376298,-30.0417115362351,35.43934820361272,62,10,0,0.8611111111111112
category_by_region,,boundary_region,,portrait_figure,,psnr_improvement,72,23.14080754088802,26.10516793517531,13.293407032159315,-32.23073321375327,38.93838949557321,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,portrait_figure,,psnr_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,portrait_figure,,psnr_improvement,72,18.16279906038922,21.237158953462796,12.037254091151471,-30.041711302023202,35.43934786365048,62,10,0,0.8611111111111112
category_by_region,,full_image,,landscape_natural,,psnr_improvement,82,12.401750174786377,14.573428178554604,11.020406738115495,-24.68185873681591,27.026451872317832,62,10,10,0.7560975609756098
category_by_region,,content_region,,landscape_natural,,psnr_improvement,82,12.401750287095396,14.573427902811215,11.020406760578034,-24.68185904473058,27.026452494705385,62,10,10,0.7560975609756098
category_by_region,,masked_region,,landscape_natural,,psnr_improvement,72,14.124215667048505,16.88905137193362,10.671634423453273,-24.681858682602638,27.02645161344131,62,10,0,0.8611111111111112
category_by_region,,boundary_region,,landscape_natural,,psnr_improvement,72,18.219006952197724,22.821510377067085,10.52697743470137,-23.68842145193858,28.921111762093815,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,landscape_natural,,psnr_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,landscape_natural,,psnr_improvement,72,14.124215693136595,16.889051011910603,10.671634585645501,-24.681858768612237,27.02645205070394,62,10,0,0.8611111111111112
category_by_region,,full_image,,architecture_structured,,psnr_improvement,82,13.891582258020366,17.905901792432488,10.460365701123713,-21.91430196852903,26.753172103809902,62,8,12,0.7560975609756098
category_by_region,,content_region,,architecture_structured,,psnr_improvement,82,13.891581891462234,17.905901753413385,10.460365583268889,-21.914301838179426,26.753171399378918,62,8,12,0.7560975609756098
category_by_region,,masked_region,,architecture_structured,,psnr_improvement,72,15.82096865240844,18.58973958224455,9.688948559551164,-21.914301912282724,26.75317205518499,62,8,2,0.8611111111111112
category_by_region,,boundary_region,,architecture_structured,,psnr_improvement,72,18.74578692560993,21.97829611895399,10.008433022566432,-24.87753450541816,27.93301523111509,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,architecture_structured,,psnr_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,architecture_structured,,psnr_improvement,72,15.820968851707486,18.589739972752064,9.688948583905212,-21.91430185119215,26.75317234542439,62,8,2,0.8611111111111112
category_by_region,,full_image,,abstraction_surrealism,,psnr_improvement,82,11.285211945822144,13.921797823967491,10.03343934263371,-20.551332561542708,25.81533828751095,62,8,12,0.7560975609756098
category_by_region,,content_region,,abstraction_surrealism,,psnr_improvement,82,11.28521173881936,13.92179730466263,10.033439450595752,-20.551332470392346,25.81533828751095,62,8,12,0.7560975609756098
category_by_region,,masked_region,,abstraction_surrealism,,psnr_improvement,72,12.85260239375031,14.623477592281809,9.716994747550862,-20.551332711447316,25.815337474800867,62,8,2,0.8611111111111112
category_by_region,,boundary_region,,abstraction_surrealism,,psnr_improvement,72,17.49287434661009,20.22201753424705,9.737236886756804,-24.008527973288466,27.95059242105452,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,abstraction_surrealism,,psnr_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,abstraction_surrealism,,psnr_improvement,72,12.852602422167926,14.623478491486743,9.716994673616249,-20.551332982507702,25.81533745422238,62,8,2,0.8611111111111112
category_by_region,,full_image,,high_texture_brushwork,,psnr_improvement,82,13.359825673151892,17.465761988901033,10.56493901544857,-23.164648132974243,26.66853513555972,62,9,11,0.7560975609756098
category_by_region,,content_region,,high_texture_brushwork,,psnr_improvement,82,13.359825728948993,17.465762411032813,10.564939029893536,-23.164648166212594,26.66853460154904,62,9,11,0.7560975609756098
category_by_region,,masked_region,,high_texture_brushwork,,psnr_improvement,72,15.215357147891524,17.82121840192695,9.935218146879855,-23.164648364085906,26.668534906899126,62,9,1,0.8611111111111112
category_by_region,,boundary_region,,high_texture_brushwork,,psnr_improvement,72,19.371215973163473,23.146966760840062,10.409697800215364,-22.698265382949693,27.919780361712654,62,3,7,0.8611111111111112
category_by_region,,outside_mask_region,,high_texture_brushwork,,psnr_improvement,72,0.0,0.0,0.0,0.0,0.0,0,0,72,0.0
category_by_region,,mask_bbox_crop,,high_texture_brushwork,,psnr_improvement,72,15.215357218588796,17.821217994770716,9.935218090950379,-23.16464832808863,26.668535283519944,62,9,1,0.8611111111111112
category_by_region,,full_image,,portrait_figure,,ssim_improvement,82,0.033116349109938895,0.03551065214906712,0.03415956925438311,-0.11687995667064721,0.10851889037194629,62,10,10,0.7560975609756098
category_by_region,,content_region,,portrait_figure,,ssim_improvement,82,0.04110420422089071,0.04333417223609437,0.0418331642290197,-0.13555940180065884,0.13256498190689847,62,10,10,0.7560975609756098
category_by_region,,mask_bbox_crop,,portrait_figure,,ssim_improvement,72,0.12179532876757593,0.07274937874593879,0.12760743502850774,-0.1323365928425455,0.3910685715355549,62,10,0,0.8611111111111112
category_by_region,,full_image,,landscape_natural,,ssim_improvement,82,0.018662540680648636,0.020359393762395872,0.025800295182335606,-0.10453960321490607,0.08849151702275704,62,10,10,0.7560975609756098
category_by_region,,content_region,,landscape_natural,,ssim_improvement,82,0.026574028218183315,0.030585930081106327,0.03752213729813876,-0.1590003545903368,0.13093965524586626,62,10,10,0.7560975609756098
category_by_region,,mask_bbox_crop,,landscape_natural,,ssim_improvement,72,0.06260792913401782,0.05211233012829969,0.07654671949225092,-0.24070206825559293,0.20415845799658416,62,10,0,0.8611111111111112
category_by_region,,full_image,,architecture_structured,,ssim_improvement,82,0.02061208901518449,0.017531334786876906,0.026831185070622692,-0.12294145654108257,0.08523174999896865,62,8,12,0.7560975609756098
category_by_region,,content_region,,architecture_structured,,ssim_improvement,82,0.027209682751546962,0.025542786056596878,0.03629184699429027,-0.17912311641358492,0.10712535246572785,62,8,12,0.7560975609756098
category_by_region,,mask_bbox_crop,,architecture_structured,,ssim_improvement,72,0.0695271171848685,0.0686986427471663,0.06456568297210526,-0.19805790673214563,0.2295473990778143,62,8,2,0.8611111111111112
category_by_region,,full_image,,abstraction_surrealism,,ssim_improvement,82,0.016447180791831342,0.018017469638478334,0.028923527224577847,-0.13652459575578046,0.06338293858761879,62,8,12,0.7560975609756098
category_by_region,,content_region,,abstraction_surrealism,,ssim_improvement,82,0.01928088417283917,0.021565048288958666,0.03705764454676096,-0.1864368135589689,0.08237657295534451,62,8,12,0.7560975609756098
category_by_region,,mask_bbox_crop,,abstraction_surrealism,,ssim_improvement,72,0.04697417900794429,0.053973583541950476,0.06443624723501862,-0.1924829724602255,0.17298175401100013,62,8,2,0.8611111111111112
category_by_region,,full_image,,high_texture_brushwork,,ssim_improvement,82,0.021246849066466306,0.02071232975377746,0.03500187417736734,-0.17029065016130074,0.08995604125535805,62,9,11,0.7560975609756098
category_by_region,,content_region,,high_texture_brushwork,,ssim_improvement,82,0.026606295368287767,0.026087264913022157,0.04379029324312854,-0.21448177755853048,0.11093126816779952,62,9,11,0.7560975609756098
category_by_region,,mask_bbox_crop,,high_texture_brushwork,,ssim_improvement,72,0.06754324191118641,0.06759651660601174,0.07772567746667151,-0.20895567700951867,0.25160118591134145,62,9,1,0.8611111111111112
applicability_by_region,,full_image,,,primary,mse_improvement,360,1278.0264544145928,864.7385258674622,1266.2793682821514,0.0,8393.367767333984,310,0,50,0.8611111111111112
applicability_by_region,,content_region,,,primary,mse_improvement,360,1665.084592597435,1155.3539991378784,1582.3239223420987,0.0,9722.631950378418,310,0,50,0.8611111111111112
applicability_by_region,,masked_region,,,primary,mse_improvement,310,27816.440136789508,27162.6141204834,11530.384905010344,3184.1441040039062,54879.52777671814,310,0,0,1.0
applicability_by_region,,boundary_region,,,primary,mse_improvement,310,12806.455312821174,12674.658870697021,5335.56391256419,1573.23375415802,27746.510957717896,310,0,0,1.0
applicability_by_region,,outside_mask_region,,,primary,mse_improvement,310,0.0,0.0,0.0,0.0,0.0,0,0,310,0.0
applicability_by_region,,mask_bbox_crop,,,primary,mse_improvement,310,5948.8693303830205,2561.1396284103394,6955.666784790661,55.60041460394859,29448.972702026367,310,0,0,1.0
