case_id,dataset_name,painting_id,mask_id,mask_type,evaluation_region,method,source_id,source_relative_path,metric_family,metric_column,metric_name,metric_value_type,metric_direction,metric_value,metric_value_is_numeric,status,issue,restored_path
canonical__p029_mixed_damage,canonical,p029,p029_mixed_damage,mixed_damage,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1813072562217712,True,ok,,
canonical__p029_scratch_thin,canonical,p029,p029_scratch_thin,scratch_thin,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0724949240684509,True,ok,,
canonical__p029_scratch_thin,canonical,p029,p029_scratch_thin,scratch_thin,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0679899454116821,True,ok,,
canonical__p029_scratch_thin,canonical,p029,p029_scratch_thin,scratch_thin,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0724949240684509,True,ok,,
canonical__p029_zero_control,canonical,p029,p029_zero_control,zero_control,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p029_zero_control,canonical,p029,p029_zero_control,zero_control,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p030_loss_large,canonical,p030,p030_loss_large,loss_large,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0189329981803894,True,ok,,
canonical__p030_loss_large,canonical,p030,p030_loss_large,loss_large,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1195831894874572,True,ok,,
canonical__p030_loss_large,canonical,p030,p030_loss_large,loss_large,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0519472360610961,True,ok,,
canonical__p030_loss_small,canonical,p030,p030_loss_small,loss_small,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1509331464767456,True,ok,,
canonical__p030_loss_small,canonical,p030,p030_loss_small,loss_small,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1148017644882202,True,ok,,
canonical__p030_loss_small,canonical,p030,p030_loss_small,loss_small,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0861455798149108,True,ok,,
canonical__p030_mixed_damage,canonical,p030,p030_mixed_damage,mixed_damage,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1703720092773437,True,ok,,
canonical__p030_mixed_damage,canonical,p030,p030_mixed_damage,mixed_damage,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.167485773563385,True,ok,,
canonical__p030_mixed_damage,canonical,p030,p030_mixed_damage,mixed_damage,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1703720092773437,True,ok,,
canonical__p030_scratch_thin,canonical,p030,p030_scratch_thin,scratch_thin,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1131905913352966,True,ok,,
canonical__p030_scratch_thin,canonical,p030,p030_scratch_thin,scratch_thin,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1983397603034973,True,ok,,
canonical__p030_scratch_thin,canonical,p030,p030_scratch_thin,scratch_thin,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1131905913352966,True,ok,,
canonical__p030_zero_control,canonical,p030,p030_zero_control,zero_control,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p030_zero_control,canonical,p030,p030_zero_control,zero_control,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p031_loss_large,canonical,p031,p031_loss_large,loss_large,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0812324881553649,True,ok,,
canonical__p031_loss_large,canonical,p031,p031_loss_large,loss_large,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0930392146110534,True,ok,,
canonical__p031_loss_large,canonical,p031,p031_loss_large,loss_large,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0454939603805542,True,ok,,
canonical__p031_loss_small,canonical,p031,p031_loss_small,loss_small,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0265039205551147,True,ok,,
canonical__p031_loss_small,canonical,p031,p031_loss_small,loss_small,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0275104045867919,True,ok,,
canonical__p031_loss_small,canonical,p031,p031_loss_small,loss_small,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0220758914947509,True,ok,,
canonical__p031_mixed_damage,canonical,p031,p031_mixed_damage,mixed_damage,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0522390007972717,True,ok,,
canonical__p031_mixed_damage,canonical,p031,p031_mixed_damage,mixed_damage,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0604152083396911,True,ok,,
canonical__p031_mixed_damage,canonical,p031,p031_mixed_damage,mixed_damage,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0522390007972717,True,ok,,
canonical__p031_scratch_thin,canonical,p031,p031_scratch_thin,scratch_thin,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0376737117767334,True,ok,,
canonical__p031_scratch_thin,canonical,p031,p031_scratch_thin,scratch_thin,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0439605116844177,True,ok,,
canonical__p031_scratch_thin,canonical,p031,p031_scratch_thin,scratch_thin,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0376737117767334,True,ok,,
canonical__p031_zero_control,canonical,p031,p031_zero_control,zero_control,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p031_zero_control,canonical,p031,p031_zero_control,zero_control,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p032_loss_large,canonical,p032,p032_loss_large,loss_large,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0468267202377319,True,ok,,
canonical__p032_loss_large,canonical,p032,p032_loss_large,loss_large,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0282768607139587,True,ok,,
canonical__p032_loss_large,canonical,p032,p032_loss_large,loss_large,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0036933422088623,True,ok,,
canonical__p032_loss_small,canonical,p032,p032_loss_small,loss_small,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0185011625289917,True,ok,,
canonical__p032_loss_small,canonical,p032,p032_loss_small,loss_small,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0145761966705322,True,ok,,
canonical__p032_loss_small,canonical,p032,p032_loss_small,loss_small,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0688240528106689,True,ok,,
canonical__p032_mixed_damage,canonical,p032,p032_mixed_damage,mixed_damage,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0518880486488342,True,ok,,
canonical__p032_mixed_damage,canonical,p032,p032_mixed_damage,mixed_damage,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0461138486862182,True,ok,,
canonical__p032_mixed_damage,canonical,p032,p032_mixed_damage,mixed_damage,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0518880486488342,True,ok,,
canonical__p032_scratch_thin,canonical,p032,p032_scratch_thin,scratch_thin,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0345515012741088,True,ok,,
canonical__p032_scratch_thin,canonical,p032,p032_scratch_thin,scratch_thin,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.032583475112915,True,ok,,
canonical__p032_scratch_thin,canonical,p032,p032_scratch_thin,scratch_thin,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0345515012741088,True,ok,,
canonical__p032_zero_control,canonical,p032,p032_zero_control,zero_control,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p032_zero_control,canonical,p032,p032_zero_control,zero_control,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p033_loss_large,canonical,p033,p033_loss_large,loss_large,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0578889846801757,True,ok,,
canonical__p033_loss_large,canonical,p033,p033_loss_large,loss_large,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0600352883338928,True,ok,,
canonical__p033_loss_large,canonical,p033,p033_loss_large,loss_large,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0194001197814941,True,ok,,
canonical__p033_loss_small,canonical,p033,p033_loss_small,loss_small,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0259872674942016,True,ok,,
canonical__p033_loss_small,canonical,p033,p033_loss_small,loss_small,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0328568816184997,True,ok,,
canonical__p033_loss_small,canonical,p033,p033_loss_small,loss_small,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0454861521720886,True,ok,,
canonical__p033_mixed_damage,canonical,p033,p033_mixed_damage,mixed_damage,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0483647584915161,True,ok,,
canonical__p033_mixed_damage,canonical,p033,p033_mixed_damage,mixed_damage,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0475432872772216,True,ok,,
canonical__p033_mixed_damage,canonical,p033,p033_mixed_damage,mixed_damage,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0483647584915161,True,ok,,
canonical__p033_scratch_thin,canonical,p033,p033_scratch_thin,scratch_thin,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0332573056221008,True,ok,,
canonical__p033_scratch_thin,canonical,p033,p033_scratch_thin,scratch_thin,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0314337015151977,True,ok,,
canonical__p033_scratch_thin,canonical,p033,p033_scratch_thin,scratch_thin,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0332573056221008,True,ok,,
canonical__p033_zero_control,canonical,p033,p033_zero_control,zero_control,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p033_zero_control,canonical,p033,p033_zero_control,zero_control,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p034_loss_large,canonical,p034,p034_loss_large,loss_large,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1157208085060119,True,ok,,
canonical__p034_loss_large,canonical,p034,p034_loss_large,loss_large,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.079004943370819,True,ok,,
canonical__p034_loss_large,canonical,p034,p034_loss_large,loss_large,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1183781027793884,True,ok,,
canonical__p034_loss_small,canonical,p034,p034_loss_small,loss_small,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0347161889076232,True,ok,,
canonical__p034_loss_small,canonical,p034,p034_loss_small,loss_small,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0373162031173706,True,ok,,
canonical__p034_loss_small,canonical,p034,p034_loss_small,loss_small,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0386734008789062,True,ok,,
canonical__p034_mixed_damage,canonical,p034,p034_mixed_damage,mixed_damage,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0645045638084411,True,ok,,
canonical__p034_mixed_damage,canonical,p034,p034_mixed_damage,mixed_damage,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0700590014457702,True,ok,,
canonical__p034_mixed_damage,canonical,p034,p034_mixed_damage,mixed_damage,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0698449611663818,True,ok,,
canonical__p034_scratch_thin,canonical,p034,p034_scratch_thin,scratch_thin,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0276309251785278,True,ok,,
canonical__p034_scratch_thin,canonical,p034,p034_scratch_thin,scratch_thin,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0221830010414123,True,ok,,
canonical__p034_scratch_thin,canonical,p034,p034_scratch_thin,scratch_thin,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0276309251785278,True,ok,,
canonical__p034_zero_control,canonical,p034,p034_zero_control,zero_control,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p034_zero_control,canonical,p034,p034_zero_control,zero_control,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p035_loss_large,canonical,p035,p035_loss_large,loss_large,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0437756776809692,True,ok,,
canonical__p035_loss_large,canonical,p035,p035_loss_large,loss_large,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0809877514839172,True,ok,,
canonical__p035_loss_large,canonical,p035,p035_loss_large,loss_large,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0810731053352356,True,ok,,
canonical__p035_loss_small,canonical,p035,p035_loss_small,loss_small,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0269764065742492,True,ok,,
canonical__p035_loss_small,canonical,p035,p035_loss_small,loss_small,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0344946384429931,True,ok,,
canonical__p035_loss_small,canonical,p035,p035_loss_small,loss_small,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.039235234260559,True,ok,,
canonical__p035_mixed_damage,canonical,p035,p035_mixed_damage,mixed_damage,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0345581769943237,True,ok,,
canonical__p035_mixed_damage,canonical,p035,p035_mixed_damage,mixed_damage,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0933058857917785,True,ok,,
canonical__p035_mixed_damage,canonical,p035,p035_mixed_damage,mixed_damage,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0557422637939453,True,ok,,
canonical__p035_scratch_thin,canonical,p035,p035_scratch_thin,scratch_thin,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0199263095855712,True,ok,,
canonical__p035_scratch_thin,canonical,p035,p035_scratch_thin,scratch_thin,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0343024730682373,True,ok,,
canonical__p035_scratch_thin,canonical,p035,p035_scratch_thin,scratch_thin,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0199263095855712,True,ok,,
canonical__p035_zero_control,canonical,p035,p035_zero_control,zero_control,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p035_zero_control,canonical,p035,p035_zero_control,zero_control,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0,True,ok,,
canonical__p036_loss_large,canonical,p036,p036_loss_large,loss_large,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0235834717750549,True,ok,,
canonical__p036_loss_large,canonical,p036,p036_loss_large,loss_large,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0235834717750549,True,ok,,
canonical__p036_loss_large,canonical,p036,p036_loss_large,loss_large,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0128268003463745,True,ok,,
canonical__p036_loss_small,canonical,p036,p036_loss_small,loss_small,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0442704558372497,True,ok,,
canonical__p036_loss_small,canonical,p036,p036_loss_small,loss_small,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0442704558372497,True,ok,,
canonical__p036_loss_small,canonical,p036,p036_loss_small,loss_small,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0600918531417846,True,ok,,
canonical__p036_mixed_damage,canonical,p036,p036_mixed_damage,mixed_damage,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1415575742721557,True,ok,,
canonical__p036_mixed_damage,canonical,p036,p036_mixed_damage,mixed_damage,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1415575742721557,True,ok,,
canonical__p036_mixed_damage,canonical,p036,p036_mixed_damage,mixed_damage,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.1415575742721557,True,ok,,
canonical__p036_scratch_thin,canonical,p036,p036_scratch_thin,scratch_thin,full_image,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0374556183815002,True,ok,,
canonical__p036_scratch_thin,canonical,p036,p036_scratch_thin,scratch_thin,content_region,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0374556183815002,True,ok,,
canonical__p036_scratch_thin,canonical,p036,p036_scratch_thin,scratch_thin,mask_bbox_crop,opencv_telea,opencv_feature_metrics,data/processed/metrics/metrics_opencv_telea_feature_similarity.csv,feature_metrics,clip_similarity_improvement,clip,improvement,higher_is_better,0.0374556183815002,True,ok,,
