lpips_row_id,lpips_case_id,restoration_case_id,source_case_id,case_id,dataset_name,painting_id,category,title,artist,style,model_name,mask_type,mask_id,is_zero_control,evaluation_region,region_pixel_count,mask_area_pixels,damaged_lpips,restored_lpips,lpips_improvement,lpips_net,lpips_input_size,status,issue
lama__canonical__canonical__p005_zero_control__content_region__lpips,lama__canonical__canonical__p005_zero_control,lama__canonical__canonical__p005_zero_control,canonical__p005_zero_control,canonical__p005_zero_control,canonical,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,18th century portraiture,lama,zero_control,p005_zero_control,True,content_region,436992,0,0.0,0.0,0.0,alex,256,ok,
lama__canonical__canonical__p005_zero_control__full_image__lpips,lama__canonical__canonical__p005_zero_control,lama__canonical__canonical__p005_zero_control,canonical__p005_zero_control,canonical__p005_zero_control,canonical,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,18th century portraiture,lama,zero_control,p005_zero_control,True,full_image,589824,0,0.0,0.0,0.0,alex,256,ok,
lama__canonical__canonical__p006_loss_large__content_region__lpips,lama__canonical__canonical__p006_loss_large,lama__canonical__canonical__p006_loss_large,canonical__p006_loss_large,canonical__p006_loss_large,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,loss_large,p006_loss_large,False,content_region,442368,60137,0.261374,0.060794,0.20058,alex,256,ok,
lama__canonical__canonical__p006_loss_large__full_image__lpips,lama__canonical__canonical__p006_loss_large,lama__canonical__canonical__p006_loss_large,canonical__p006_loss_large,canonical__p006_loss_large,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,loss_large,p006_loss_large,False,full_image,589824,60137,0.21719,0.041573,0.175617,alex,256,ok,
lama__canonical__canonical__p006_loss_large__mask_bbox_crop__lpips,lama__canonical__canonical__p006_loss_large,lama__canonical__canonical__p006_loss_large,canonical__p006_loss_large,canonical__p006_loss_large,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,loss_large,p006_loss_large,False,mask_bbox_crop,128881,60137,0.622926,0.204314,0.418611,alex,256,ok,
lama__canonical__canonical__p006_loss_small__content_region__lpips,lama__canonical__canonical__p006_loss_small,lama__canonical__canonical__p006_loss_small,canonical__p006_loss_small,canonical__p006_loss_small,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,loss_small,p006_loss_small,False,content_region,442368,17979,0.336303,0.004284,0.332019,alex,256,ok,
lama__canonical__canonical__p006_loss_small__full_image__lpips,lama__canonical__canonical__p006_loss_small,lama__canonical__canonical__p006_loss_small,canonical__p006_loss_small,canonical__p006_loss_small,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,loss_small,p006_loss_small,False,full_image,589824,17979,0.258542,0.002488,0.256054,alex,256,ok,
lama__canonical__canonical__p006_loss_small__mask_bbox_crop__lpips,lama__canonical__canonical__p006_loss_small,lama__canonical__canonical__p006_loss_small,canonical__p006_loss_small,canonical__p006_loss_small,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,loss_small,p006_loss_small,False,mask_bbox_crop,419904,17979,0.311419,0.005081,0.306337,alex,256,ok,
lama__canonical__canonical__p006_mixed_damage__content_region__lpips,lama__canonical__canonical__p006_mixed_damage,lama__canonical__canonical__p006_mixed_damage,canonical__p006_mixed_damage,canonical__p006_mixed_damage,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,mixed_damage,p006_mixed_damage,False,content_region,442368,42916,0.568613,0.019427,0.549186,alex,256,ok,
lama__canonical__canonical__p006_mixed_damage__full_image__lpips,lama__canonical__canonical__p006_mixed_damage,lama__canonical__canonical__p006_mixed_damage,canonical__p006_mixed_damage,canonical__p006_mixed_damage,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,mixed_damage,p006_mixed_damage,False,full_image,589824,42916,0.494518,0.016288,0.47823,alex,256,ok,
lama__canonical__canonical__p006_mixed_damage__mask_bbox_crop__lpips,lama__canonical__canonical__p006_mixed_damage,lama__canonical__canonical__p006_mixed_damage,canonical__p006_mixed_damage,canonical__p006_mixed_damage,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,mixed_damage,p006_mixed_damage,False,mask_bbox_crop,589824,42916,0.494518,0.016288,0.47823,alex,256,ok,
lama__canonical__canonical__p006_scratch_thin__content_region__lpips,lama__canonical__canonical__p006_scratch_thin,lama__canonical__canonical__p006_scratch_thin,canonical__p006_scratch_thin,canonical__p006_scratch_thin,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,scratch_thin,p006_scratch_thin,False,content_region,442368,12613,0.491287,0.001267,0.490019,alex,256,ok,
lama__canonical__canonical__p006_scratch_thin__full_image__lpips,lama__canonical__canonical__p006_scratch_thin,lama__canonical__canonical__p006_scratch_thin,canonical__p006_scratch_thin,canonical__p006_scratch_thin,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,scratch_thin,p006_scratch_thin,False,full_image,589824,12613,0.416684,0.001023,0.415661,alex,256,ok,
lama__canonical__canonical__p006_scratch_thin__mask_bbox_crop__lpips,lama__canonical__canonical__p006_scratch_thin,lama__canonical__canonical__p006_scratch_thin,canonical__p006_scratch_thin,canonical__p006_scratch_thin,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,scratch_thin,p006_scratch_thin,False,mask_bbox_crop,589824,12613,0.416684,0.001023,0.415661,alex,256,ok,
lama__canonical__canonical__p006_zero_control__content_region__lpips,lama__canonical__canonical__p006_zero_control,lama__canonical__canonical__p006_zero_control,canonical__p006_zero_control,canonical__p006_zero_control,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,zero_control,p006_zero_control,True,content_region,442368,0,0.0,0.0,0.0,alex,256,ok,
lama__canonical__canonical__p006_zero_control__full_image__lpips,lama__canonical__canonical__p006_zero_control,lama__canonical__canonical__p006_zero_control,canonical__p006_zero_control,canonical__p006_zero_control,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,zero_control,p006_zero_control,True,full_image,589824,0,0.0,0.0,0.0,alex,256,ok,
lama__canonical__canonical__p007_loss_large__content_region__lpips,lama__canonical__canonical__p007_loss_large,lama__canonical__canonical__p007_loss_large,canonical__p007_loss_large,canonical__p007_loss_large,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,loss_large,p007_loss_large,False,content_region,445440,45215,0.182569,0.067061,0.115508,alex,256,ok,
lama__canonical__canonical__p007_loss_large__full_image__lpips,lama__canonical__canonical__p007_loss_large,lama__canonical__canonical__p007_loss_large,canonical__p007_loss_large,canonical__p007_loss_large,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,loss_large,p007_loss_large,False,full_image,589824,45215,0.154233,0.051536,0.102697,alex,256,ok,
lama__canonical__canonical__p007_loss_large__mask_bbox_crop__lpips,lama__canonical__canonical__p007_loss_large,lama__canonical__canonical__p007_loss_large,canonical__p007_loss_large,canonical__p007_loss_large,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,loss_large,p007_loss_large,False,mask_bbox_crop,95481,45215,0.587301,0.26947,0.317832,alex,256,ok,
lama__canonical__canonical__p007_loss_small__content_region__lpips,lama__canonical__canonical__p007_loss_small,lama__canonical__canonical__p007_loss_small,canonical__p007_loss_small,canonical__p007_loss_small,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,loss_small,p007_loss_small,False,content_region,445440,19342,0.190268,0.010358,0.17991,alex,256,ok,
lama__canonical__canonical__p007_loss_small__full_image__lpips,lama__canonical__canonical__p007_loss_small,lama__canonical__canonical__p007_loss_small,canonical__p007_loss_small,canonical__p007_loss_small,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,loss_small,p007_loss_small,False,full_image,589824,19342,0.163386,0.006385,0.157001,alex,256,ok,
lama__canonical__canonical__p007_loss_small__mask_bbox_crop__lpips,lama__canonical__canonical__p007_loss_small,lama__canonical__canonical__p007_loss_small,canonical__p007_loss_small,canonical__p007_loss_small,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,loss_small,p007_loss_small,False,mask_bbox_crop,264196,19342,0.21805,0.010562,0.207488,alex,256,ok,
lama__canonical__canonical__p007_mixed_damage__content_region__lpips,lama__canonical__canonical__p007_mixed_damage,lama__canonical__canonical__p007_mixed_damage,canonical__p007_mixed_damage,canonical__p007_mixed_damage,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,mixed_damage,p007_mixed_damage,False,content_region,445440,37452,0.327722,0.019698,0.308024,alex,256,ok,
lama__canonical__canonical__p007_mixed_damage__full_image__lpips,lama__canonical__canonical__p007_mixed_damage,lama__canonical__canonical__p007_mixed_damage,canonical__p007_mixed_damage,canonical__p007_mixed_damage,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,mixed_damage,p007_mixed_damage,False,full_image,589824,37452,0.292219,0.014035,0.278184,alex,256,ok,
lama__canonical__canonical__p007_mixed_damage__mask_bbox_crop__lpips,lama__canonical__canonical__p007_mixed_damage,lama__canonical__canonical__p007_mixed_damage,canonical__p007_mixed_damage,canonical__p007_mixed_damage,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,mixed_damage,p007_mixed_damage,False,mask_bbox_crop,589824,37452,0.292219,0.014035,0.278184,alex,256,ok,
lama__canonical__canonical__p007_scratch_thin__content_region__lpips,lama__canonical__canonical__p007_scratch_thin,lama__canonical__canonical__p007_scratch_thin,canonical__p007_scratch_thin,canonical__p007_scratch_thin,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,scratch_thin,p007_scratch_thin,False,content_region,445440,10223,0.371581,0.000586,0.370994,alex,256,ok,
lama__canonical__canonical__p007_scratch_thin__full_image__lpips,lama__canonical__canonical__p007_scratch_thin,lama__canonical__canonical__p007_scratch_thin,canonical__p007_scratch_thin,canonical__p007_scratch_thin,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,scratch_thin,p007_scratch_thin,False,full_image,589824,10223,0.329386,0.000871,0.328514,alex,256,ok,
lama__canonical__canonical__p007_scratch_thin__mask_bbox_crop__lpips,lama__canonical__canonical__p007_scratch_thin,lama__canonical__canonical__p007_scratch_thin,canonical__p007_scratch_thin,canonical__p007_scratch_thin,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,scratch_thin,p007_scratch_thin,False,mask_bbox_crop,589824,10223,0.329386,0.000871,0.328514,alex,256,ok,
lama__canonical__canonical__p007_zero_control__content_region__lpips,lama__canonical__canonical__p007_zero_control,lama__canonical__canonical__p007_zero_control,canonical__p007_zero_control,canonical__p007_zero_control,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,zero_control,p007_zero_control,True,content_region,445440,0,0.0,0.0,0.0,alex,256,ok,
lama__canonical__canonical__p007_zero_control__full_image__lpips,lama__canonical__canonical__p007_zero_control,lama__canonical__canonical__p007_zero_control,canonical__p007_zero_control,canonical__p007_zero_control,canonical,p007,portrait_figure,Princesse de Broglie,Jean-Auguste-Dominique Ingres,Neoclassical,lama,zero_control,p007_zero_control,True,full_image,589824,0,0.0,0.0,0.0,alex,256,ok,
lama__canonical__canonical__p008_loss_large__content_region__lpips,lama__canonical__canonical__p008_loss_large,lama__canonical__canonical__p008_loss_large,canonical__p008_loss_large,canonical__p008_loss_large,canonical,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,Francisco de Goya y Lucientes,Spanish portraiture,lama,loss_large,p008_loss_large,False,content_region,434688,45900,0.165665,0.055146,0.110519,alex,256,ok,
lama__canonical__canonical__p008_loss_large__full_image__lpips,lama__canonical__canonical__p008_loss_large,lama__canonical__canonical__p008_loss_large,canonical__p008_loss_large,canonical__p008_loss_large,canonical,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,Francisco de Goya y Lucientes,Spanish portraiture,lama,loss_large,p008_loss_large,False,full_image,589824,45900,0.142753,0.041415,0.101337,alex,256,ok,
lama__canonical__canonical__p008_loss_large__mask_bbox_crop__lpips,lama__canonical__canonical__p008_loss_large,lama__canonical__canonical__p008_loss_large,canonical__p008_loss_large,canonical__p008_loss_large,canonical,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,Francisco de Goya y Lucientes,Spanish portraiture,lama,loss_large,p008_loss_large,False,mask_bbox_crop,104976,45900,0.608452,0.243618,0.364833,alex,256,ok,
lama__canonical__canonical__p008_loss_small__content_region__lpips,lama__canonical__canonical__p008_loss_small,lama__canonical__canonical__p008_loss_small,canonical__p008_loss_small,canonical__p008_loss_small,canonical,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,Francisco de Goya y Lucientes,Spanish portraiture,lama,loss_small,p008_loss_small,False,content_region,434688,23917,0.254407,0.007467,0.24694,alex,256,ok,
lama__canonical__canonical__p008_loss_small__full_image__lpips,lama__canonical__canonical__p008_loss_small,lama__canonical__canonical__p008_loss_small,canonical__p008_loss_small,canonical__p008_loss_small,canonical,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,Francisco de Goya y Lucientes,Spanish portraiture,lama,loss_small,p008_loss_small,False,full_image,589824,23917,0.21445,0.004456,0.209993,alex,256,ok,
lama__canonical__canonical__p008_loss_small__mask_bbox_crop__lpips,lama__canonical__canonical__p008_loss_small,lama__canonical__canonical__p008_loss_small,canonical__p008_loss_small,canonical__p008_loss_small,canonical,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,Francisco de Goya y Lucientes,Spanish portraiture,lama,loss_small,p008_loss_small,False,mask_bbox_crop,385641,23917,0.242251,0.006843,0.235408,alex,256,ok,
lama__canonical__canonical__p008_mixed_damage__content_region__lpips,lama__canonical__canonical__p008_mixed_damage,lama__canonical__canonical__p008_mixed_damage,canonical__p008_mixed_damage,canonical__p008_mixed_damage,canonical,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,Francisco de Goya y Lucientes,Spanish portraiture,lama,mixed_damage,p008_mixed_damage,False,content_region,434688,39423,0.451077,0.012156,0.43892,alex,256,ok,
lama__canonical__canonical__p008_mixed_damage__full_image__lpips,lama__canonical__canonical__p008_mixed_damage,lama__canonical__canonical__p008_mixed_damage,canonical__p008_mixed_damage,canonical__p008_mixed_damage,canonical,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,Francisco de Goya y Lucientes,Spanish portraiture,lama,mixed_damage,p008_mixed_damage,False,full_image,589824,39423,0.415663,0.011998,0.403664,alex,256,ok,
