case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,status,issue
p001_mixed_damage,p001,portrait_figure,Juan de Pareja,p001_mixed_damage,mixed_damage,opencv_telea,masked_region,44392,,,,,44392,8.7183,7.5263,50740.69921875,219.76803588867188,50520.93118286133,224.4674072265625,7.844874382019043,216.62253284454346,1.0772391326102264,24.71115834048137,23.63391920787114,,,,ok,
p001_mixed_damage,p001,portrait_figure,Juan de Pareja,p001_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,521472,44.0,0.0,723.0,768.0,44392,8.7183,7.5263,4319.46728515625,18.708465576171875,4300.758819580078,19.108518600463867,0.6678204536437988,18.44069814682007,11.776501717805122,35.410421917072185,23.633920199267063,0.8938289125057407,0.9789317825687377,0.085102870062997,ok,
p001_scratch_thin,p001,portrait_figure,Juan de Pareja,p001_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,8012,1.5735,1.3584,658.9263305664062,2.351639986038208,656.574690580368,2.9604079723358154,0.0890858992934227,2.8713220730423927,19.942434986516563,44.41709524775212,24.47466026123556,0.9538924905467704,0.9956468139036048,0.04175432335683438,ok,
p001_scratch_thin,p001,portrait_figure,Juan de Pareja,p001_scratch_thin,scratch_thin,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,8012,1.5735,1.3584,763.2811889648438,2.724071502685547,760.5571174621582,3.429250955581665,0.10319451987743378,3.3260564357042313,19.303958015250075,43.77861857915627,24.4746605639062,0.9502119395686554,0.9971594865176528,0.0469475469489975,ok,
p001_scratch_thin,p001,portrait_figure,Juan de Pareja,p001_scratch_thin,scratch_thin,opencv_telea,masked_region,8012,,,,,8012,1.5735,1.3584,48508.55859375,173.1220245361328,48335.43656921387,217.93804931640625,6.558287620544434,211.37976169586182,1.272619908817357,25.747280386537167,24.47466047771981,,,,ok,
p001_scratch_thin,p001,portrait_figure,Juan de Pareja,p001_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,521472,44.0,0.0,723.0,768.0,8012,1.5735,1.3584,745.2952270507812,2.659881353378296,742.635345697403,3.3484437465667725,0.10076284408569336,3.247680902481079,19.407520208964083,43.88218095936958,24.474660750405494,0.9477950635908455,0.9950711325327593,0.04727606894191372,ok,
p001_zero_control,p001,portrait_figure,Juan de Pareja,p001_zero_control,zero_control,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,ok,
p001_zero_control,p001,portrait_figure,Juan de Pareja,p001_zero_control,zero_control,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,ok,
p002_loss_large,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_large,loss_large,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,49705,14.4143,8.4271,4317.185546875,26.569765090942383,4290.615781784058,19.01308822631836,1.0010873079299927,18.012000918388367,11.77879646413109,33.88692646132397,22.108129997192876,0.921262237309962,0.978299112102635,0.05703687479267294,ok,
p002_loss_large,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_large,loss_large,opencv_telea,content_region,344832,159.0,0.0,608.0,768.0,49705,14.4143,8.4271,7384.40625,45.44672393798828,7338.959526062012,32.52127456665039,1.7123275995254517,30.80894696712494,9.447647796647873,31.555777786329994,22.10812998968212,0.8645639386686043,0.9626725133684153,0.09810857469981105,ok,
p002_loss_large,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_large,loss_large,opencv_telea,masked_region,49705,,,,,49705,14.4143,8.4271,51229.84765625,315.2899169921875,50914.55773925781,225.61866760253906,11.879395484924316,213.73927211761475,1.0355729646430696,23.14370278685415,22.10812982221108,,,,ok,
p002_loss_large,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_large,loss_large,opencv_telea,mask_bbox_crop,91728,283.0,443.0,595.0,737.0,49705,14.4143,8.4271,27760.111328125,170.84735107421875,27589.26397705078,122.25684356689453,6.437132835388184,115.81971073150635,3.696591574030533,25.804721112582566,22.108129538552035,0.4812249287468924,0.8570205796991028,0.37579565095221046,ok,
p002_loss_small,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_loss_small,loss_small,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,19520,5.6607,3.3095,1492.380615234375,2.4178404808044434,1489.9627747535706,7.000389575958252,0.1689063161611557,6.831483259797096,16.392007615815494,44.29652716366188,27.904519547846384,0.9657453162275834,0.994441502948154,0.028696186720570616,ok,
