dataset_name,case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,metric_module,metric_version,metric_timestamp_utc,python_version,numpy_version,pandas_version,skimage_version,status,issue
mask_robustness,p001__loss_small__variant_01,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,2201.224365234375,10.674720764160156,2190.549644470215,9.738584518432617,0.4007817804813385,9.337802737951279,14.704160495198712,37.8472383756153,23.143077880416584,0.9542161947094963,0.9877411788571538,0.03352498414765759,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_01,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,22079,,,,,,,,50764.4375,246.1794891357422,50518.25801086426,224.59039306640625,9.24279499053955,215.3475980758667,1.0752078256088373,24.218284947512416,23.143077121903577,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_01,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,6735,,,,,,,,24159.912109375,30.067062377929688,24129.84504699707,108.29735565185547,1.972036600112915,106.32531905174255,4.299850108229087,33.349893622777685,29.050043514548598,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_01,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,487105,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_01,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,370944,195.0,0.0,678.0,768.0,,,,3021.5556640625,14.652877807617188,3006.902786254883,13.367870330810547,0.550141453742981,12.817728877067566,13.328497614982272,36.471574328857066,23.143076713874795,0.9369392870527017,0.9831152086145702,0.04617592156186856,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_02,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,1899.0416259765625,4.052786827087402,1894.988839149475,8.515471458435059,0.2244144082069397,8.291057050228119,15.345458765238396,42.05326600021455,26.70780723497615,0.9560305920817619,0.9922457129566098,0.036215120874847906,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_02,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,2199.795166015625,4.694631099700928,2195.100534915924,9.864075660705566,0.25995513796806335,9.604120522737503,14.706981175050984,41.4147888943271,26.70780771927612,0.9490035177569296,0.9910064433378031,0.042002925580873485,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_02,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,22880,,,,,,,,48955.43359375,104.47688293457031,48850.95671081543,219.52052307128906,5.785183429718018,213.73533964157104,1.2327945944129755,27.940601539096317,26.70780694468334,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_02,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,9129,,,,,,,,23503.875,17.956584930419922,23485.91841506958,105.56621551513672,1.742907166481018,103.8233083486557,4.419408921117645,35.58856616894136,31.16915724782372,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_02,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,486304,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_02,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,481391,74.0,17.0,715.0,768.0,,,,2326.80029296875,4.96567440032959,2321.8346185684204,10.433576583862305,0.2749635875225067,10.158612996339798,14.463212510593111,41.17102121439956,26.70780870380645,0.9460327159725682,0.9904825233926497,0.04444980742008153,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
mask_robustness,p001__loss_small__variant_03,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,2052.91748046875,3.9039182662963867,2049.0135622024536,8.922416687011719,0.2506035566329956,8.671813130378723,15.00708868144826,42.215796443087186,27.208707761638927,0.9546572167249678,0.99056860463957,0.03591138791460213,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
