case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_lpips,restored_lpips,lpips_improvement,lpips_net,crop_resize,device,status,issue
p005_loss_large,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_large,loss_large,opencv_telea,mask_bbox_crop,137641,277,354,648,725,43712,10.0029,7.411,0.433108925819397,0.27373266220092773,0.15937626361846924,alex,256,cuda,ok,
p005_loss_small,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_small,loss_small,opencv_telea,full_image,589824,0,0,768,768,21814,4.9919,3.6984,0.19314488768577576,0.018636852502822876,0.17450803518295288,alex,256,cuda,ok,
p005_loss_small,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_small,loss_small,opencv_telea,content_region,436992,99,0,668,768,21814,4.9919,3.6984,0.23298943042755127,0.021847231313586235,0.21114219911396503,alex,256,cuda,ok,
p005_loss_small,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_small,loss_small,opencv_telea,mask_bbox_crop,419904,41,9,689,657,21814,4.9919,3.6984,0.2521321773529053,0.022305602207779884,0.2298265751451254,alex,256,cuda,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0,0,768,768,38316,8.7681,6.4962,0.2632683217525482,0.050073061138391495,0.21319526061415672,alex,256,cuda,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,opencv_telea,content_region,436992,99,0,668,768,38316,8.7681,6.4962,0.3113539516925812,0.05980361998081207,0.2515503317117691,alex,256,cuda,ok,
p005_mixed_damage,p005,portrait_figure,Self-Portrait with Two Pupils,p005_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,589824,0,0,768,768,38316,8.7681,6.4962,0.2632683217525482,0.050073061138391495,0.21319526061415672,alex,256,cuda,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0,0,768,768,5805,1.3284,0.9842,0.15563097596168518,0.0015308486763387918,0.1541001272853464,alex,256,cuda,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,opencv_telea,content_region,436992,99,0,668,768,5805,1.3284,0.9842,0.18004664778709412,0.0013912597205489874,0.17865538806654513,alex,256,cuda,ok,
p005_scratch_thin,p005,portrait_figure,Self-Portrait with Two Pupils,p005_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,589824,0,0,768,768,5805,1.3284,0.9842,0.15563097596168518,0.0015308486763387918,0.1541001272853464,alex,256,cuda,ok,
p005_zero_control,p005,portrait_figure,Self-Portrait with Two Pupils,p005_zero_control,zero_control,opencv_telea,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p005_zero_control,p005,portrait_figure,Self-Portrait with Two Pupils,p005_zero_control,zero_control,opencv_telea,content_region,436992,99,0,668,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,opencv_telea,full_image,589824,0,0,768,768,51891,11.7303,8.7977,0.1936100572347641,0.04866033419966698,0.14494972303509712,alex,256,cuda,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,opencv_telea,content_region,442368,96,0,672,768,51891,11.7303,8.7977,0.24905821681022644,0.06439115107059479,0.18466706573963165,alex,256,cuda,ok,
p006_loss_large,p006,portrait_figure,Boy with a Sword,p006_loss_large,loss_large,opencv_telea,mask_bbox_crop,134689,139,155,506,522,51891,11.7303,8.7977,0.5987578630447388,0.21491344273090363,0.38384442031383514,alex,256,cuda,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,opencv_telea,full_image,589824,0,0,768,768,22150,5.0071,3.7554,0.29811543226242065,0.015334129333496094,0.28278130292892456,alex,256,cuda,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,opencv_telea,content_region,442368,96,0,672,768,22150,5.0071,3.7554,0.34273838996887207,0.019852742552757263,0.3228856474161148,alex,256,cuda,ok,
p006_loss_small,p006,portrait_figure,Boy with a Sword,p006_loss_small,loss_small,opencv_telea,mask_bbox_crop,476100,23,0,713,690,22150,5.0071,3.7554,0.3332367539405823,0.016326243057847023,0.31691051088273525,alex,256,cuda,ok,
p006_mixed_damage,p006,portrait_figure,Boy with a Sword,p006_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0,0,768,768,44236,9.9998,7.4999,0.43814849853515625,0.02942579984664917,0.4087226986885071,alex,256,cuda,ok,
p006_mixed_damage,p006,portrait_figure,Boy with a Sword,p006_mixed_damage,mixed_damage,opencv_telea,content_region,442368,96,0,672,768,44236,9.9998,7.4999,0.4739261865615845,0.034535545855760574,0.4393906407058239,alex,256,cuda,ok,
p006_mixed_damage,p006,portrait_figure,Boy with a Sword,p006_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,589824,0,0,768,768,44236,9.9998,7.4999,0.43814849853515625,0.02942579984664917,0.4087226986885071,alex,256,cuda,ok,
p006_scratch_thin,p006,portrait_figure,Boy with a Sword,p006_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0,0,768,768,13053,2.9507,2.213,0.44844669103622437,0.004738489165902138,0.4437082018703222,alex,256,cuda,ok,
p006_scratch_thin,p006,portrait_figure,Boy with a Sword,p006_scratch_thin,scratch_thin,opencv_telea,content_region,442368,96,0,672,768,13053,2.9507,2.213,0.4854426980018616,0.005757499951869249,0.4796851980499923,alex,256,cuda,ok,
p006_scratch_thin,p006,portrait_figure,Boy with a Sword,p006_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,494209,33,65,736,768,13053,2.9507,2.213,0.46624433994293213,0.00511857308447361,0.4611257668584585,alex,256,cuda,ok,
p006_zero_control,p006,portrait_figure,Boy with a Sword,p006_zero_control,zero_control,opencv_telea,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p006_zero_control,p006,portrait_figure,Boy with a Sword,p006_zero_control,zero_control,opencv_telea,content_region,442368,96,0,672,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p007_loss_large,p007,portrait_figure,Princesse de Broglie,p007_loss_large,loss_large,opencv_telea,full_image,589824,0,0,768,768,47676,10.7031,8.0831,0.158596932888031,0.06288068741559982,0.09571624547243118,alex,256,cuda,ok,
p007_loss_large,p007,portrait_figure,Princesse de Broglie,p007_loss_large,loss_large,opencv_telea,content_region,445440,94,0,674,768,47676,10.7031,8.0831,0.18968753516674042,0.07743025571107864,0.11225727945566177,alex,256,cuda,ok,
p007_loss_large,p007,portrait_figure,Princesse de Broglie,p007_loss_large,loss_large,opencv_telea,mask_bbox_crop,121801,282,144,631,493,47676,10.7031,8.0831,0.5293353199958801,0.26331353187561035,0.2660217881202698,alex,256,cuda,ok,
p007_loss_small,p007,portrait_figure,Princesse de Broglie,p007_loss_small,loss_small,opencv_telea,full_image,589824,0,0,768,768,23575,5.2925,3.997,0.1440664529800415,0.013195674866437912,0.1308707781136036,alex,256,cuda,ok,
p007_loss_small,p007,portrait_figure,Princesse de Broglie,p007_loss_small,loss_small,opencv_telea,content_region,445440,94,0,674,768,23575,5.2925,3.997,0.18005453050136566,0.019119158387184143,0.16093537211418152,alex,256,cuda,ok,
p007_loss_small,p007,portrait_figure,Princesse de Broglie,p007_loss_small,loss_small,opencv_telea,mask_bbox_crop,300304,87,194,635,742,23575,5.2925,3.997,0.21759209036827087,0.033325280994176865,0.184266809374094,alex,256,cuda,ok,
p007_mixed_damage,p007,portrait_figure,Princesse de Broglie,p007_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0,0,768,768,42099,9.4511,7.1376,0.3398490250110626,0.045789193361997604,0.294059831649065,alex,256,cuda,ok,
p007_mixed_damage,p007,portrait_figure,Princesse de Broglie,p007_mixed_damage,mixed_damage,opencv_telea,content_region,445440,94,0,674,768,42099,9.4511,7.1376,0.3847404420375824,0.05963759496808052,0.3251028470695019,alex,256,cuda,ok,
p007_mixed_damage,p007,portrait_figure,Princesse de Broglie,p007_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,589824,0,0,768,768,42099,9.4511,7.1376,0.3398490250110626,0.045789193361997604,0.294059831649065,alex,256,cuda,ok,
p007_scratch_thin,p007,portrait_figure,Princesse de Broglie,p007_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0,0,768,768,10363,2.3265,1.757,0.3229203522205353,0.0023112199269235134,0.32060913229361176,alex,256,cuda,ok,
p007_scratch_thin,p007,portrait_figure,Princesse de Broglie,p007_scratch_thin,scratch_thin,opencv_telea,content_region,445440,94,0,674,768,10363,2.3265,1.757,0.3614063560962677,0.002695715054869652,0.35871064104139805,alex,256,cuda,ok,
p007_scratch_thin,p007,portrait_figure,Princesse de Broglie,p007_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,589824,0,0,768,768,10363,2.3265,1.757,0.3229203522205353,0.0023112199269235134,0.32060913229361176,alex,256,cuda,ok,
p007_zero_control,p007,portrait_figure,Princesse de Broglie,p007_zero_control,zero_control,opencv_telea,full_image,589824,0,0,768,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p007_zero_control,p007,portrait_figure,Princesse de Broglie,p007_zero_control,zero_control,opencv_telea,content_region,445440,94,0,674,768,0,0.0,0.0,0.0,0.0,0.0,alex,256,cuda,ok,
p008_loss_large,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_large,loss_large,opencv_telea,full_image,589824,0,0,768,768,48511,11.16,8.2247,0.16540274024009705,0.06536920368671417,0.10003353655338287,alex,256,cuda,ok,
p008_loss_large,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_large,loss_large,opencv_telea,content_region,434688,101,0,667,768,48511,11.16,8.2247,0.20438942313194275,0.08587279170751572,0.11851663142442703,alex,256,cuda,ok,
p008_loss_large,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_large,loss_large,opencv_telea,mask_bbox_crop,131769,154,314,517,677,48511,11.16,8.2247,0.49358728528022766,0.2661002576351166,0.22748702764511108,alex,256,cuda,ok,
p008_loss_small,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_small,loss_small,opencv_telea,full_image,589824,0,0,768,768,23310,5.3625,3.952,0.20092396438121796,0.014711437746882439,0.18621252663433552,alex,256,cuda,ok,
p008_loss_small,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_small,loss_small,opencv_telea,content_region,434688,101,0,667,768,23310,5.3625,3.952,0.23526017367839813,0.020608531311154366,0.21465164236724377,alex,256,cuda,ok,
p008_loss_small,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_loss_small,loss_small,opencv_telea,mask_bbox_crop,451584,37,60,709,732,23310,5.3625,3.952,0.21342644095420837,0.018182098865509033,0.19524434208869934,alex,256,cuda,ok,
p008_mixed_damage,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_mixed_damage,mixed_damage,opencv_telea,full_image,589824,0,0,768,768,38912,8.9517,6.5972,0.3287949562072754,0.026506293565034866,0.3022886626422405,alex,256,cuda,ok,
p008_mixed_damage,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_mixed_damage,mixed_damage,opencv_telea,content_region,434688,101,0,667,768,38912,8.9517,6.5972,0.3212069571018219,0.03408411145210266,0.28712284564971924,alex,256,cuda,ok,
p008_mixed_damage,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_mixed_damage,mixed_damage,opencv_telea,mask_bbox_crop,485809,36,0,733,697,38912,8.9517,6.5972,0.34429892897605896,0.033952873200178146,0.3103460557758808,alex,256,cuda,ok,
p008_scratch_thin,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0,0,768,768,8622,1.9835,1.4618,0.3146711587905884,0.003893338143825531,0.31077782064676285,alex,256,cuda,ok,
p008_scratch_thin,p008,portrait_figure,Manuel Osorio Manrique de Zuñiga,p008_scratch_thin,scratch_thin,opencv_telea,content_region,434688,101,0,667,768,8622,1.9835,1.4618,0.3614444434642792,0.0032635556999593973,0.3581808877643198,alex,256,cuda,ok,
