dataset_name,case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,metric_module,metric_version,metric_timestamp_utc,python_version,numpy_version,pandas_version,skimage_version,status,issue
damage_size,p001__loss_large__size_15pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,7366.74169921875,69.22262573242188,7297.519073486328,33.06631088256836,1.833013892173767,31.233296990394592,9.458049184557586,29.72832292065913,20.270273736101544,0.8652969612816283,0.9595538434685912,0.09425688218696293,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_15pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,76373,,,,,,,,49114.56640625,461.51202392578125,48653.05438232422,220.4553985595703,12.22082805633545,208.23457050323486,1.2187004651147095,21.48897340540448,20.27027294028977,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_15pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,8126,,,,,,,,25166.5234375,12.869226455688477,25153.65421104431,111.55332946777344,1.4632865190505981,110.09004294872284,4.122571356331026,37.03527917780333,32.91270782147231,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_15pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,432811,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_15pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,mask_bbox_crop,137298,183.0,69.0,650.0,363.0,,,,27320.3359375,256.7193298339844,27063.616607666016,122.62986755371094,6.797923564910889,115.83194398880005,3.7659432563493356,24.036217905050748,20.270274648701413,0.49206946639451266,0.8474879404002068,0.35541847400569415,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_20pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,full_image,589824,0.0,0.0,768.0,768.0,,,,8458.517578125,93.37882232666016,8365.13875579834,38.026432037353516,2.263439655303955,35.76299238204956,8.857861046909498,28.428319684658643,19.570458637749145,0.8475832734107148,0.953044552971685,0.10546127956097018,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_20pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,content_region,509184,52.0,0.0,715.0,768.0,,,,9798.099609375,108.16732788085938,9689.93228149414,44.04872131347656,2.6219029426574707,41.42681837081909,8.219385106034862,27.789842596518234,19.57045749048337,0.8232244358279525,0.9455402577845115,0.12231582195655899,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_20pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,masked_region,101967,,,,,,,,48927.94140625,540.14599609375,48387.79541015625,219.9623565673828,13.092775344848633,206.86958122253418,1.2352341722556197,20.805691996964008,19.570457824708388,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_20pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,boundary_region,9598,,,,,,,,24003.99609375,7.669653415679932,23996.32644033432,108.51521301269531,1.3120789527893066,107.203134059906,4.327968134480291,39.28304621828784,34.95507808380755,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
damage_size,p001__loss_large__size_20pct,p001,portrait_figure,Juan de Pareja,,,opencv_telea,outside_mask_region,407217,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-24T08:38:36.435311+00:00,3.12.6,1.26.4,2.3.3,0.24.0,ok,
