case_id,painting_id,mask_id,mask_type,category,title,artist,date,style_or_period,medium,source,source_url,license,filename,damaged_mse_opencv,damaged_mse_lama,restored_mse_opencv,restored_mse_lama,restored_mse_delta_lama_minus_opencv,mse_improvement_opencv,mse_improvement_lama,mse_improvement_delta_lama_minus_opencv,winner_mse_improvement,damaged_mae_opencv,damaged_mae_lama,restored_mae_opencv,restored_mae_lama,restored_mae_delta_lama_minus_opencv,mae_improvement_opencv,mae_improvement_lama,mae_improvement_delta_lama_minus_opencv,winner_mae_improvement,damaged_psnr_opencv,damaged_psnr_lama,restored_psnr_opencv,restored_psnr_lama,restored_psnr_delta_lama_minus_opencv,psnr_improvement_opencv,psnr_improvement_lama,psnr_improvement_delta_lama_minus_opencv,winner_psnr_improvement,damaged_lpips_opencv,damaged_lpips_lama,restored_lpips_opencv,restored_lpips_lama,restored_lpips_delta_lama_minus_opencv,lpips_improvement_opencv,lpips_improvement_lama,lpips_improvement_delta_lama_minus_opencv,winner_lpips_improvement,clip_damaged_similarity_opencv,clip_damaged_similarity_lama,clip_restored_similarity_opencv,clip_restored_similarity_lama,clip_restored_similarity_delta_lama_minus_opencv,clip_similarity_improvement_opencv,clip_similarity_improvement_lama,clip_similarity_improvement_delta_lama_minus_opencv,winner_clip_similarity_improvement,dinov2_damaged_similarity_opencv,dinov2_damaged_similarity_lama,dinov2_restored_similarity_opencv,dinov2_restored_similarity_lama,dinov2_restored_similarity_delta_lama_minus_opencv,dinov2_similarity_improvement_opencv,dinov2_similarity_improvement_lama,dinov2_similarity_improvement_delta_lama_minus_opencv,winner_dinov2_similarity_improvement,clean_path,damaged_path,mask_path,restored_path_opencv,restored_path_lama,lama_metric_wins,opencv_metric_wins,metric_ties,overall_metric_vote,clean_path_resolved,damaged_path_resolved,mask_path_resolved,restored_path_opencv_resolved,restored_path_lama_resolved,lama_mse_win_but_dinov2_loss,lama_lpips_win_but_dinov2_loss,opencv_mse_loss_but_dinov2_win,opencv_lpips_loss_but_dinov2_win,lama_all_main_metrics_win,opencv_all_main_metrics_win,mixed_metric_outcome
p036_mixed_damage,p036,p036_mixed_damage,mixed_damage,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",Piet Mondrian,,,,Art Institute of Chicago,https://www.artic.edu/artworks/109819/lozenge-composition-with-yellow-black-blue-red-and-gray,CC0 Public Domain Designation,p036.jpg,4701.5478515625,4701.5478515625,1155.855224609375,641.12353515625,-514.731689453125,3545.692626953125,4060.42431640625,514.731689453125,lama,42.42812728881836,42.42812728881836,10.897690773010254,5.871368885040283,-5.026321887969971,31.530436515808105,36.55675840377808,5.026321887969978,lama,11.40839500224748,11.40839500224748,17.501769204605445,20.06138641072181,2.5596172061163642,6.093374202357964,8.652991408474325,2.5596172061163607,lama,0.1662260293960571,0.1662260293960571,0.0388564877212047,0.0234169978648424,-0.015439489856362301,0.1273695416748523,0.1428090315312147,0.015439489856362398,lama,0.8751249313354492,0.8751250505447388,0.9926419258117676,0.9936562776565552,0.0010143518447875977,0.1175169944763183,0.1185312271118164,0.0010142326354981024,lama,0.9480408430099488,0.9480408430099488,0.9547278881072998,0.9568504095077516,0.002122521400451771,0.006687045097351,0.0088095664978027,0.0021225214004517,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p036_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p036_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p036_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p036_mixed_damage_restored_opencv_telea.png,data/processed/restored/lama/p036_mixed_damage_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p036_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p036_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p036_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p036_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p036_mixed_damage_restored_lama.png,False,False,False,False,True,False,False
p036_scratch_thin,p036,p036_scratch_thin,scratch_thin,abstraction_surrealism,"Lozenge Composition with Yellow, Black, Blue, Red, and Gray",Piet Mondrian,,,,Art Institute of Chicago,https://www.artic.edu/artworks/109819/lozenge-composition-with-yellow-black-blue-red-and-gray,CC0 Public Domain Designation,p036.jpg,2009.9451904296875,2009.9451904296875,38.38523483276367,23.089704513549805,-15.295530319213867,1971.559955596924,1986.8554859161377,15.29553031921364,lama,29.34335327148437,29.34335327148437,1.6090614795684814,2.3825721740722656,0.7735106945037842,27.734291791915894,26.96078109741211,-0.7735106945037842,opencv,15.098961461431877,15.098961461431877,32.28916158994954,34.49661985722753,2.2074582672779854,17.190200128517667,19.39765839579565,2.207458267277982,lama,0.1054271608591079,0.1054271608591079,0.000719440751709,0.0008030412718653,8.360052015630006e-05,0.1047077201073989,0.1046241195872426,-8.360052015629615e-05,opencv,0.9261479377746582,0.9261481761932372,0.9998781681060792,0.9989223480224608,-0.0009558200836183861,0.0737302303314209,0.0727741718292236,-0.0009560585021972934,opencv,0.9730130434036256,0.9730130434036256,0.9911391735076904,0.9795359373092652,-0.011603236198425182,0.0181261301040649,0.0065228939056396,-0.0116032361984253,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p036_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p036_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p036_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p036_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p036_scratch_thin_restored_lama.png,1,3,0,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p036_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p036_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p036_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p036_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p036_scratch_thin_restored_lama.png,True,False,True,False,False,False,True
p037_loss_large,p037,p037_loss_large,loss_large,abstraction_surrealism,In the Sea,Arnold Böcklin,,,,Art Institute of Chicago,https://www.artic.edu/artworks/110507/in-the-sea,CC0 Public Domain Designation,p037.jpg,33494.56640625,33494.56640625,1451.81298828125,2068.38134765625,616.568359375,32042.75341796875,31426.18505859375,-616.568359375,opencv,177.57240295410156,177.57241821289062,26.10465431213379,28.899503707885746,2.7948493957519567,151.46774864196777,148.67291450500488,-2.7948341369628906,opencv,2.881060007318896,2.881060007318896,16.511696834764514,14.974497481508264,-1.5371993532562502,13.63063682744562,12.093437474189368,-1.537199353256252,opencv,0.5041353106498718,0.5041353106498718,0.2631968557834625,0.2052419930696487,-0.05795486271381384,0.2409384548664093,0.2988933175802231,0.05795486271381378,lama,0.7857884168624878,0.7857882976531982,0.848861575126648,0.9505763649940492,0.10171478986740123,0.0630731582641601,0.1647880673408508,0.1017149090766907,lama,0.844184398651123,0.844184398651123,0.7548383474349976,0.9246702194213868,0.16983187198638927,-0.0893460512161254,0.0804858207702636,0.169831871986389,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p037_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p037_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p037_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p037_loss_large_restored_opencv_telea.png,data/processed/restored/lama/p037_loss_large_restored_lama.png,3,1,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p037_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p037_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p037_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p037_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p037_loss_large_restored_lama.png,False,False,False,False,False,False,True
p037_loss_small,p037,p037_loss_small,loss_small,abstraction_surrealism,In the Sea,Arnold Böcklin,,,,Art Institute of Chicago,https://www.artic.edu/artworks/110507/in-the-sea,CC0 Public Domain Designation,p037.jpg,26789.767578125,26789.767578125,751.0980834960938,442.841796875,-308.25628662109375,26038.669494628903,26346.92578125,308.2562866210974,lama,155.08348083496094,155.08348083496094,15.174108505249023,11.907769203186035,-3.2663393020629883,139.9093723297119,143.1757116317749,3.2663393020629883,lama,3.851114150826074,3.851114150826074,19.373837070332662,21.668317565755967,2.2944804954233042,15.522722919506588,17.817203414929892,2.2944804954233042,lama,0.1667031049728393,0.1667031049728393,0.0248605273663997,0.012286202982068,-0.0125743243843317,0.1418425776064396,0.1544169019907713,0.012574324384331703,lama,0.9026358723640442,0.9026358723640442,0.9963665008544922,0.9979077577590942,0.0015412569046020508,0.093730628490448,0.09527188539505,0.0015412569046019953,lama,0.9349716901779176,0.9349716901779176,0.9765589833259584,0.9884254932403564,0.011866509914398082,0.0415872931480407,0.0534538030624389,0.0118665099143982,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p037_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p037_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p037_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p037_loss_small_restored_opencv_telea.png,data/processed/restored/lama/p037_loss_small_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p037_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p037_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p037_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p037_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p037_loss_small_restored_lama.png,False,False,False,False,True,False,False
p037_mixed_damage,p037,p037_mixed_damage,mixed_damage,abstraction_surrealism,In the Sea,Arnold Böcklin,,,,Art Institute of Chicago,https://www.artic.edu/artworks/110507/in-the-sea,CC0 Public Domain Designation,p037.jpg,23926.79296875,23926.79296875,2011.8897705078125,770.1332397460938,-1241.7565307617188,21914.903198242188,23156.659729003903,1241.756530761715,lama,144.93292236328125,144.93292236328125,27.97259330749512,18.03620147705078,-9.93639183044434,116.96032905578612,126.89672088623048,9.936391830444364,lama,4.341958690790783,4.341958690790783,15.09476178406291,19.26514492473856,4.17038314067565,10.752803093272128,14.923186233947774,4.170383140675646,lama,0.2872665524482727,0.2872665524482727,0.0437300354242324,0.0213608276098966,-0.0223692078143358,0.2435365170240402,0.265905724838376,0.022369207814335795,lama,0.8049045205116272,0.8049049377441406,0.9754711389541626,0.990350902080536,0.014879763126373402,0.1705666184425354,0.1854459643363952,0.014879345893859808,lama,0.8187724351882935,0.8187724351882935,0.8563971519470215,0.9729421138763428,0.11654496192932129,0.037624716758728,0.1541696786880493,0.11654496192932129,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p037_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p037_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p037_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p037_mixed_damage_restored_opencv_telea.png,data/processed/restored/lama/p037_mixed_damage_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p037_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p037_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p037_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p037_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p037_mixed_damage_restored_lama.png,False,False,False,False,True,False,False
p037_scratch_thin,p037,p037_scratch_thin,scratch_thin,abstraction_surrealism,In the Sea,Arnold Böcklin,,,,Art Institute of Chicago,https://www.artic.edu/artworks/110507/in-the-sea,CC0 Public Domain Designation,p037.jpg,20965.853515625,20965.85546875,187.38409423828125,212.8359832763672,25.451889038085938,20778.46942138672,20753.019485473636,-25.4499359130823,opencv,135.3976287841797,135.3976287841797,7.553493499755859,8.665613174438477,1.1121196746826172,127.84413528442384,126.7320156097412,-1.1121196746826456,opencv,4.915678137285639,4.915677732708085,25.40347637057421,24.850353067126218,-0.5531233034479932,20.48779823328857,19.93467533441813,-0.5531228988704378,opencv,0.2702181041240692,0.2702181041240692,0.0017620282014831,0.0019413798581808,0.00017935165669770003,0.268456075922586,0.2682767242658883,-0.000179351656697746,opencv,0.8077753186225891,0.8077754974365234,0.9995492696762084,0.999277114868164,-0.0002721548080444336,0.1917739510536193,0.1915016174316406,-0.00027233362197870425,opencv,0.909679114818573,0.909679114818573,0.9995486736297609,0.9991929531097412,-0.00035572052001964227,0.0898695588111877,0.0895138382911682,-0.0003557205200195035,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p037_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p037_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p037_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p037_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p037_scratch_thin_restored_lama.png,0,4,0,opencv,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p037_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p037_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p037_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p037_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p037_scratch_thin_restored_lama.png,False,False,False,False,False,True,False
p038_loss_large,p038,p038_loss_large,loss_large,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,,,Art Institute of Chicago,https://www.artic.edu/artworks/27943/mahana-no-atua-day-of-the-god,CC0 Public Domain Designation,p038.jpg,26318.123046875,26318.12109375,2684.194580078125,1470.387939453125,-1213.806640625,23633.928466796875,24847.733154296875,1213.8046875,lama,156.9838409423828,156.9838409423828,35.551902770996094,26.69264030456543,-8.859262466430664,121.43193817138672,130.29120063781738,8.859262466430664,lama,3.928254477896585,3.928254800195954,13.84266365767672,16.456484290201324,2.613820632524604,9.914409179780137,12.52822949000537,2.6138203102252326,lama,0.3962997496128082,0.3962997496128082,0.2507379651069641,0.1836388260126114,-0.06709913909435272,0.1455617845058441,0.2126609236001968,0.06709913909435272,lama,0.8080506324768066,0.8080506324768066,0.8783794641494751,0.9783753156661988,0.09999585151672374,0.0703288316726684,0.1703246831893921,0.09999585151672369,lama,0.9244873523712158,0.9244873523712158,0.7188364863395691,0.962414026260376,0.24357753992080688,-0.2056508660316467,0.0379266738891601,0.2435775399208068,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p038_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p038_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p038_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p038_loss_large_restored_opencv_telea.png,data/processed/restored/lama/p038_loss_large_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p038_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p038_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p038_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p038_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p038_loss_large_restored_lama.png,False,False,False,False,True,False,False
p038_loss_small,p038,p038_loss_small,loss_small,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,,,Art Institute of Chicago,https://www.artic.edu/artworks/27943/mahana-no-atua-day-of-the-god,CC0 Public Domain Designation,p038.jpg,25257.958984375,25257.9609375,718.1473999023438,327.5053405761719,-390.6420593261719,24539.811584472656,24930.455596923828,390.6440124511719,lama,152.21434020996094,152.21434020996094,15.38992977142334,10.309099197387695,-5.0808305740356445,136.8244104385376,141.90524101257324,5.0808305740356445,lama,4.106821071915957,4.106820736088594,19.568667684442325,22.978619745130835,3.4099520606885108,15.461846612526369,18.87179900904224,3.4099523965158696,lama,0.1228755190968513,0.1228755190968513,0.0207082089036703,0.0074903420172631,-0.0132178668864072,0.102167310193181,0.1153851770795881,0.01321786688640711,lama,0.966535210609436,0.9665353298187256,0.996428370475769,0.9986563920974731,0.0022280216217041016,0.029893159866333,0.0321210622787475,0.002227902412414502,lama,0.9658729434013368,0.9658729434013368,0.9920421838760376,0.9973992705345154,0.005357086658477783,0.0261692404747009,0.0315263271331787,0.005357086658477797,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p038_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p038_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p038_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p038_loss_small_restored_opencv_telea.png,data/processed/restored/lama/p038_loss_small_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p038_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p038_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p038_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p038_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p038_loss_small_restored_lama.png,False,False,False,False,True,False,False
p038_mixed_damage,p038,p038_mixed_damage,mixed_damage,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,,,Art Institute of Chicago,https://www.artic.edu/artworks/27943/mahana-no-atua-day-of-the-god,CC0 Public Domain Designation,p038.jpg,25529.650390625,25529.650390625,1703.00390625,973.3905639648438,-729.6133422851562,23826.646484375,24556.25982666016,729.6133422851599,lama,152.78768920898438,152.78768920898438,25.786455154418945,20.21510887145996,-5.571346282958984,127.00123405456544,132.5725803375244,5.57134628295897,lama,4.060354933594689,4.060354933594689,15.81864716745078,18.24793228984937,2.429285122398589,11.75829223385609,14.187577356254682,2.4292851223985927,lama,0.2614219784736633,0.2614219784736633,0.0443644188344478,0.0262524187564849,-0.0181120000779629,0.2170575596392154,0.2351695597171783,0.018112000077962875,lama,0.8289281725883484,0.8289283514022827,0.986568033695221,0.9928476810455322,0.006279647350311279,0.1576398611068725,0.1639193296432495,0.006279468536377009,lama,0.8240071535110474,0.8240071535110474,0.9658759832382202,0.972131371498108,0.006255388259887806,0.1418688297271728,0.1481242179870605,0.006255388259887695,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p038_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p038_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p038_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p038_mixed_damage_restored_opencv_telea.png,data/processed/restored/lama/p038_mixed_damage_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p038_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p038_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p038_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p038_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p038_mixed_damage_restored_lama.png,False,False,False,False,True,False,False
p038_scratch_thin,p038,p038_scratch_thin,scratch_thin,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,,,Art Institute of Chicago,https://www.artic.edu/artworks/27943/mahana-no-atua-day-of-the-god,CC0 Public Domain Designation,p038.jpg,27092.533203125,27092.533203125,287.7009582519531,206.9380340576172,-80.76292419433594,26804.832244873047,26885.595169067383,80.76292419433594,lama,157.69412231445312,157.69412231445312,10.440313339233398,9.68131160736084,-0.7590017318725586,147.25380897521973,148.01281070709229,0.7590017318725586,lama,3.8023074658026506,3.8023074658026506,23.541390524609263,24.97240041960039,1.4310098949911279,19.739083058806614,21.17009295379774,1.4310098949911279,lama,0.1464268863201141,0.1464268863201141,0.0020604189485311,0.0007206349400803,-0.0013397840084508,0.1443664673715829,0.1457062513800338,0.0013397840084508894,lama,0.8913913369178772,0.8913913369178772,0.9995465278625488,0.999746561050415,0.00020003318786621094,0.1081551909446716,0.1083552241325378,0.00020003318786619706,lama,0.8797181844711304,0.8797181844711304,0.997516930103302,0.9988497495651244,0.0013328194618223987,0.1177987456321716,0.1191315650939941,0.0013328194618224959,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p038_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p038_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p038_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p038_scratch_thin_restored_opencv_telea.png,data/processed/restored/lama/p038_scratch_thin_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p038_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p038_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p038_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p038_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p038_scratch_thin_restored_lama.png,False,False,False,False,True,False,False
p039_loss_large,p039,p039_loss_large,loss_large,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,13828.4697265625,13828.470703125,1640.61669921875,750.0748291015625,-890.5418701171875,12187.85302734375,13078.395874023438,890.5428466796875,lama,108.39063262939452,108.39063262939452,26.473114013671875,17.866806030273438,-8.606307983398438,81.91751861572266,90.5238265991211,8.606307983398438,lama,6.723062375973878,6.723062069276392,15.980732331106896,19.37975769149795,3.399025360391054,9.257669955133016,12.65669562222156,3.3990256670885444,lama,0.4438814520835876,0.4438814520835876,0.2553475797176361,0.1908794045448303,-0.06446817517280581,0.1885338723659515,0.2530020475387573,0.06446817517280581,lama,0.7985312938690186,0.7985312938690186,0.8498374819755554,0.9671518802642822,0.1173143982887268,0.0513061881065368,0.1686205863952636,0.11731439828872678,lama,0.731112539768219,0.731112539768219,0.7028432488441467,0.8683956265449524,0.16555237770080566,-0.0282692909240722,0.1372830867767334,0.1655523777008056,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p039_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p039_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p039_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p039_loss_large_restored_opencv_telea.png,data/processed/restored/lama/p039_loss_large_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p039_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p039_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p039_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p039_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p039_loss_large_restored_lama.png,False,False,False,False,True,False,False
p039_loss_small,p039,p039_loss_small,loss_small,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,19118.564453125,19118.564453125,1035.3536376953125,679.3350219726562,-356.01861572265625,18083.210815429688,18439.229431152344,356.01861572265625,lama,127.30970764160156,127.30970764160156,18.788259506225582,15.170978546142578,-3.6172809600830043,108.52144813537598,112.13872909545898,3.617280960083008,lama,5.316250813740685,5.316250813740685,17.979916471449044,19.80996356379636,1.8300470923473142,12.66366565770836,14.493712750055677,1.830047092347316,lama,0.1366171687841415,0.1366171687841415,0.0219432543963193,0.0077173504978418,-0.014225903898477499,0.1146739143878221,0.1288998182862997,0.01422590389847761,lama,0.9091821908950806,0.9091824293136596,0.997793972492218,0.9988898634910583,0.001095890998840332,0.0886117815971374,0.0897074341773986,0.0010956525802612027,lama,0.9461113810539246,0.9461113810539246,0.9720433950424194,0.9941463470458984,0.022102952003479004,0.0259320139884948,0.0480349659919738,0.022102952003479,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p039_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p039_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p039_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p039_loss_small_restored_opencv_telea.png,data/processed/restored/lama/p039_loss_small_restored_lama.png,4,0,0,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p039_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p039_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p039_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p039_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\p039_loss_small_restored_lama.png,False,False,False,False,True,False,False
