case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,status,issue
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,stable_diffusion_inpainting,masked_region,8436,,,,,8436,2.4464,1.4303,50183.65625,3695.87158203125,46487.78466796875,222.0612030029297,42.13731002807617,179.92389297485352,1.1251806117602001,12.453634881964962,11.328454270204762,,,,ok,
p002_scratch_thin,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_scratch_thin,scratch_thin,stable_diffusion_inpainting,mask_bbox_crop,312576,185.0,0.0,592.0,768.0,8436,2.4464,1.4303,1354.3883056640625,171.20115661621094,1183.1871490478516,5.993129253387451,6.518196105957031,-0.5250668525695801,16.81337165624897,25.79573666471044,8.982365008461468,0.9205889210629136,0.8429434896137676,-0.07764543144914593,ok,
p002_zero_control,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_zero_control,zero_control,stable_diffusion_inpainting,full_image,589824,0.0,0.0,768.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,ok,
p002_zero_control,p002,portrait_figure,Madame X (Madame Pierre Gautreau),p002_zero_control,zero_control,stable_diffusion_inpainting,content_region,344832,159.0,0.0,608.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,1.0,1.0,0.0,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,stable_diffusion_inpainting,full_image,589824,0.0,0.0,768.0,768.0,48196,10.2207,8.1713,2624.513916015625,152.12158203125,2472.392333984375,14.35244369506836,5.6826252937316895,8.66981840133667,13.940314809888326,26.308895275370602,12.368580465482276,0.9354822112564811,0.8476020004817072,-0.08788021077477393,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,stable_diffusion_inpainting,content_region,471552,77.0,0.0,691.0,768.0,48196,10.2207,8.1713,3282.780029296875,188.7625732421875,3094.0174560546875,17.95224380493164,6.650880336761475,11.301363468170166,12.968385781273476,25.371644717834293,12.403258936560817,0.919140534502366,0.8147179874159803,-0.10442254708638565,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,stable_diffusion_inpainting,masked_region,48196,,,,,48196,10.2207,8.1713,32118.875,1347.2403564453125,30771.634643554688,175.64566040039062,24.654197692871094,150.99146270751953,3.0632003565132297,16.83635277271271,13.773152416199482,,,,ok,
p003_loss_large,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_large,loss_large,stable_diffusion_inpainting,mask_bbox_crop,88788,150.0,27.0,452.0,321.0,48196,10.2207,8.1713,17434.80078125,772.0969848632812,16662.70379638672,95.34416198730469,15.887131690979004,79.45703029632568,5.716633715934329,19.25408504385223,13.5374513279179,0.5605543012482231,0.5971260756855286,0.036571774437305415,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,stable_diffusion_inpainting,full_image,589824,0.0,0.0,768.0,768.0,20912,4.4347,3.5455,1263.0799560546875,61.91435623168945,1201.165599822998,6.563358783721924,4.486269950866699,2.0770888328552246,17.116495175380347,30.212889992580514,13.096394817200167,0.9611185561628842,0.8701314655651898,-0.09098709059769439,ok,
p003_loss_small,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,p003_loss_small,loss_small,stable_diffusion_inpainting,content_region,471552,77.0,0.0,691.0,768.0,20912,4.4347,3.5455,1579.878173828125,75.7673110961914,1504.1108627319336,8.209543228149414,5.119038105010986,3.0905051231384277,16.14456761555297,29.335984860087123,13.191417244534154,0.9512702957173006,0.8430402697248479,-0.10823002599245268,ok,
