rank_direction,rank_metric,rank_evaluation_region,rank_position,rank_metric_value,feature_row_id,feature_case_id,restoration_case_id,source_case_id,dataset_name,painting_id,category,title,artist,style,model_name,mask_type,metric_mask_type,evaluation_region,region_pixel_count,mask_area_pixels,is_zero_control,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_similarity_improvement,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,status,issue
weakest,clip_similarity_improvement,full_image,13,-0.0056427717208862305,lama__synthetic_degradation__synthetic_degradation__p018__water_stain_dirt__moderate__full_image__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p018__water_stain_dirt__moderate,lama__synthetic_degradation__synthetic_degradation__p018__water_stain_dirt__moderate,synthetic_degradation__p018__water_stain_dirt__moderate,synthetic_degradation,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,full_image,589824,27569,False,0.9993818998336792,0.993739128112793,-0.0056427717208862305,0.9974963665008545,0.9879870414733887,-0.00950932502746582,-0.007576048374176025,lama__synthetic_degradation__synthetic_degradation__p018__water_stain_dirt__moderate__full_image__clean,lama__synthetic_degradation__synthetic_degradation__p018__water_stain_dirt__moderate__full_image__damaged,lama__synthetic_degradation__synthetic_degradation__p018__water_stain_dirt__moderate__full_image__restored,synthetic_degradation__p018__full_image,ok,
weakest,clip_similarity_improvement,full_image,14,-0.005303621292114258,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__mild__full_image__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__mild,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__mild,synthetic_degradation__p018__water_stain__mild,synthetic_degradation,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,full_image,589824,39028,False,0.9998370409011841,0.9945334196090698,-0.005303621292114258,0.9992403984069824,0.9734067916870117,-0.025833606719970703,-0.01556861400604248,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__mild__full_image__clean,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__mild__full_image__damaged,lama__synthetic_degradation__synthetic_degradation__p018__water_stain__mild__full_image__restored,synthetic_degradation__p018__full_image,ok,
weakest,clip_similarity_improvement,full_image,15,-0.005236446857452393,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe__full_image__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe,synthetic_degradation__p043__water_stain__severe,synthetic_degradation,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,full_image,589824,23805,False,0.9984177350997925,0.9931812882423401,-0.005236446857452393,0.9975759983062744,0.9919173717498779,-0.005658626556396484,-0.0054475367069244385,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe__full_image__clean,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe__full_image__damaged,lama__synthetic_degradation__synthetic_degradation__p043__water_stain__severe__full_image__restored,synthetic_degradation__p043__full_image,ok,
weakest,clip_similarity_improvement,full_image,16,-0.003514528274536133,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__mild__full_image__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__mild,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__mild,synthetic_degradation__p026__partial_transparency__mild,synthetic_degradation,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,full_image,589824,18081,False,0.9997236132621765,0.9962090849876404,-0.003514528274536133,0.9991054534912109,0.9856784343719482,-0.013427019119262695,-0.008470773696899414,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__mild__full_image__clean,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__mild__full_image__damaged,lama__synthetic_degradation__synthetic_degradation__p026__partial_transparency__mild__full_image__restored,synthetic_degradation__p026__full_image,ok,
weakest,clip_similarity_improvement,full_image,17,-0.003371596336364746,lama__synthetic_degradation__synthetic_degradation__p043__water_stain_dirt__moderate__full_image__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p043__water_stain_dirt__moderate,lama__synthetic_degradation__synthetic_degradation__p043__water_stain_dirt__moderate,synthetic_degradation__p043__water_stain_dirt__moderate,synthetic_degradation,p043,high_texture_brushwork,The Card Players,Paul Cézanne,Post-Impressionism,lama,,,full_image,589824,23471,False,0.9980151653289795,0.9946435689926147,-0.003371596336364746,0.9977375268936157,0.9942633509635925,-0.0034741759300231934,-0.0034228861331939697,lama__synthetic_degradation__synthetic_degradation__p043__water_stain_dirt__moderate__full_image__clean,lama__synthetic_degradation__synthetic_degradation__p043__water_stain_dirt__moderate__full_image__damaged,lama__synthetic_degradation__synthetic_degradation__p043__water_stain_dirt__moderate__full_image__restored,synthetic_degradation__p043__full_image,ok,
weakest,clip_similarity_improvement,full_image,18,-0.0027778148651123047,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild__full_image__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild,synthetic_degradation__p039__partial_transparency__mild,synthetic_degradation,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,full_image,589824,14192,False,0.9999324679374695,0.9971546530723572,-0.0027778148651123047,0.9996369481086731,0.9912270307540894,-0.00840991735458374,-0.0055938661098480225,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild__full_image__clean,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild__full_image__damaged,lama__synthetic_degradation__synthetic_degradation__p039__partial_transparency__mild__full_image__restored,synthetic_degradation__p039__full_image,ok,
weakest,clip_similarity_improvement,full_image,19,-0.0024818778038024902,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__mild__full_image__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__mild,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__mild,synthetic_degradation__p018__partial_transparency__mild,synthetic_degradation,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,full_image,589824,23341,False,0.9996833801269531,0.9972015023231506,-0.0024818778038024902,0.9992001056671143,0.9928224086761475,-0.006377696990966797,-0.0044297873973846436,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__mild__full_image__clean,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__mild__full_image__damaged,lama__synthetic_degradation__synthetic_degradation__p018__partial_transparency__mild__full_image__restored,synthetic_degradation__p018__full_image,ok,
weakest,clip_similarity_improvement,full_image,20,-0.001865983009338379,lama__synthetic_degradation__synthetic_degradation__p001__water_stain_dirt__moderate__full_image__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p001__water_stain_dirt__moderate,lama__synthetic_degradation__synthetic_degradation__p001__water_stain_dirt__moderate,synthetic_degradation__p001__water_stain_dirt__moderate,synthetic_degradation,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,full_image,589824,50320,False,0.9892479181289673,0.9873819351196289,-0.001865983009338379,0.9951267838478088,0.9916394948959351,-0.0034872889518737793,-0.002676635980606079,lama__synthetic_degradation__synthetic_degradation__p001__water_stain_dirt__moderate__full_image__clean,lama__synthetic_degradation__synthetic_degradation__p001__water_stain_dirt__moderate__full_image__damaged,lama__synthetic_degradation__synthetic_degradation__p001__water_stain_dirt__moderate__full_image__restored,synthetic_degradation__p001__full_image,ok,
strongest,dinov2_similarity_improvement,full_image,1,0.6730470061302185,lama__canonical__canonical__p050_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p050_mixed_damage,lama__canonical__canonical__p050_mixed_damage,canonical__p050_mixed_damage,canonical,p050,high_texture_brushwork,Landscape with a Sunlit Stream,Charles-François Daubigny,,lama,mixed_damage,mixed_damage,full_image,589824,50756,False,0.7521167397499084,0.994715690612793,0.24259895086288452,0.31442761421203613,0.9874746203422546,0.6730470061302185,0.4578229784965515,lama__canonical__canonical__p050_mixed_damage__full_image__clean,lama__canonical__canonical__p050_mixed_damage__full_image__damaged,lama__canonical__canonical__p050_mixed_damage__full_image__restored,canonical__p050__full_image,ok,
strongest,dinov2_similarity_improvement,full_image,2,0.5806010365486145,lama__canonical__canonical__p044_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p044_mixed_damage,lama__canonical__canonical__p044_mixed_damage,canonical__p044_mixed_damage,canonical,p044,high_texture_brushwork,Versailles,Auguste Renoir,Impressionism,lama,mixed_damage,mixed_damage,full_image,589824,42711,False,0.7945359349250793,0.996598482131958,0.20206254720687866,0.394756555557251,0.9753575921058655,0.5806010365486145,0.3913317918777466,lama__canonical__canonical__p044_mixed_damage__full_image__clean,lama__canonical__canonical__p044_mixed_damage__full_image__damaged,lama__canonical__canonical__p044_mixed_damage__full_image__restored,canonical__p044__full_image,ok,
strongest,dinov2_similarity_improvement,full_image,3,0.5774974226951599,lama__canonical__canonical__p013_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p013_mixed_damage,lama__canonical__canonical__p013_mixed_damage,canonical__p013_mixed_damage,canonical,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,lama,mixed_damage,mixed_damage,full_image,589824,35229,False,0.8310893177986145,0.9987523555755615,0.16766303777694702,0.41635847091674805,0.993855893611908,0.5774974226951599,0.37258023023605347,lama__canonical__canonical__p013_mixed_damage__full_image__clean,lama__canonical__canonical__p013_mixed_damage__full_image__damaged,lama__canonical__canonical__p013_mixed_damage__full_image__restored,canonical__p013__full_image,ok,
strongest,dinov2_similarity_improvement,full_image,4,0.514589250087738,lama__canonical__canonical__p014_loss_small__full_image__feature_similarity,lama__canonical__canonical__p014_loss_small,lama__canonical__canonical__p014_loss_small,canonical__p014_loss_small,canonical,p014,landscape_natural,Landscape on a River,Charles-François Daubigny,,lama,loss_small,loss_small,full_image,589824,16029,False,0.8791500926017761,0.9993282556533813,0.12017816305160522,0.48284977674484253,0.9974390268325806,0.514589250087738,0.31738370656967163,lama__canonical__canonical__p014_loss_small__full_image__clean,lama__canonical__canonical__p014_loss_small__full_image__damaged,lama__canonical__canonical__p014_loss_small__full_image__restored,canonical__p014__full_image,ok,
strongest,dinov2_similarity_improvement,full_image,5,0.5137895941734314,lama__canonical__canonical__p014_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p014_mixed_damage,lama__canonical__canonical__p014_mixed_damage,canonical__p014_mixed_damage,canonical,p014,landscape_natural,Landscape on a River,Charles-François Daubigny,,lama,mixed_damage,mixed_damage,full_image,589824,41872,False,0.7950265407562256,0.992817759513855,0.1977912187576294,0.4606019854545593,0.9743915796279907,0.5137895941734314,0.3557904064655304,lama__canonical__canonical__p014_mixed_damage__full_image__clean,lama__canonical__canonical__p014_mixed_damage__full_image__damaged,lama__canonical__canonical__p014_mixed_damage__full_image__restored,canonical__p014__full_image,ok,
strongest,dinov2_similarity_improvement,full_image,6,0.5074461698532104,lama__canonical__canonical__p011_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p011_mixed_damage,lama__canonical__canonical__p011_mixed_damage,canonical__p011_mixed_damage,canonical,p011,landscape_natural,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,lama,mixed_damage,mixed_damage,full_image,589824,36991,False,0.8507306575775146,0.9973129034042358,0.1465822458267212,0.48772484064102173,0.9951710104942322,0.5074461698532104,0.3270142078399658,lama__canonical__canonical__p011_mixed_damage__full_image__clean,lama__canonical__canonical__p011_mixed_damage__full_image__damaged,lama__canonical__canonical__p011_mixed_damage__full_image__restored,canonical__p011__full_image,ok,
strongest,dinov2_similarity_improvement,full_image,7,0.4775055944919586,lama__canonical__canonical__p027_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p027_mixed_damage,lama__canonical__canonical__p027_mixed_damage,canonical__p027_mixed_damage,canonical,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,lama,mixed_damage,mixed_damage,full_image,589824,40932,False,0.8229563236236572,0.9914143085479736,0.1684579849243164,0.48513850569725037,0.962644100189209,0.4775055944919586,0.3229817897081375,lama__canonical__canonical__p027_mixed_damage__full_image__clean,lama__canonical__canonical__p027_mixed_damage__full_image__damaged,lama__canonical__canonical__p027_mixed_damage__full_image__restored,canonical__p027__full_image,ok,
strongest,dinov2_similarity_improvement,full_image,8,0.47269392013549805,lama__canonical__canonical__p010_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p010_mixed_damage,lama__canonical__canonical__p010_mixed_damage,canonical__p010_mixed_damage,canonical,p010,portrait_figure,Joan of Arc,Jules Bastien-Lepage,19th century French painting,lama,mixed_damage,mixed_damage,full_image,589824,43214,False,0.8004584312438965,0.9931834936141968,0.1927250623703003,0.49641287326812744,0.9691067934036255,0.47269392013549805,0.33270949125289917,lama__canonical__canonical__p010_mixed_damage__full_image__clean,lama__canonical__canonical__p010_mixed_damage__full_image__damaged,lama__canonical__canonical__p010_mixed_damage__full_image__restored,canonical__p010__full_image,ok,
strongest,dinov2_similarity_improvement,full_image,9,0.4694153666496277,lama__canonical__canonical__p041_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p041_mixed_damage,lama__canonical__canonical__p041_mixed_damage,canonical__p041_mixed_damage,canonical,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,Post-Impressionism,lama,mixed_damage,mixed_damage,full_image,589824,51197,False,0.8158278465270996,0.9963733553886414,0.18054550886154175,0.5193053483963013,0.988720715045929,0.4694153666496277,0.3249804377555847,lama__canonical__canonical__p041_mixed_damage__full_image__clean,lama__canonical__canonical__p041_mixed_damage__full_image__damaged,lama__canonical__canonical__p041_mixed_damage__full_image__restored,canonical__p041__full_image,ok,
strongest,dinov2_similarity_improvement,full_image,10,0.44554680585861206,lama__canonical__canonical__p028_mixed_damage__full_image__feature_similarity,lama__canonical__canonical__p028_mixed_damage,lama__canonical__canonical__p028_mixed_damage,canonical__p028_mixed_damage,canonical,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,lama,mixed_damage,mixed_damage,full_image,589824,42118,False,0.8173513412475586,0.9975124001502991,0.18016105890274048,0.542140007019043,0.987686812877655,0.44554680585861206,0.31285393238067627,lama__canonical__canonical__p028_mixed_damage__full_image__clean,lama__canonical__canonical__p028_mixed_damage__full_image__damaged,lama__canonical__canonical__p028_mixed_damage__full_image__restored,canonical__p028__full_image,ok,
