dataset_name,case_id,painting_id,mask_id,mask_type,category,model_name,full_pixel_count,masked_pixel_count,damaged_error_mean_full,restored_error_mean_full,improvement_mean_full,damaged_error_max_full,restored_error_max_full,improvement_min_full,improvement_max_full,damaged_error_mean_masked,restored_error_mean_masked,improvement_mean_masked,improvement_std_masked,negative_improvement_pixels_masked,positive_improvement_pixels_masked,zero_improvement_pixels_masked,negative_improvement_percentage_masked,positive_improvement_percentage_masked
canonical,p003_zero_control,p003,,,portrait_figure,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p004_loss_large,p004,,,portrait_figure,opencv_telea,589824,64390,20.777372360229492,3.2871670722961426,17.49020767211914,240.6666717529297,153.3333282470703,-83.0,236.0,190.32449340820312,30.111042022705078,160.21343994140625,48.528358459472656,216,64171,3,0.3354558161205156,99.65988507532225
canonical,p004_loss_small,p004,,,portrait_figure,opencv_telea,589824,20406,5.596885681152344,0.4865473508834839,5.1103386878967285,255.0,116.33333587646484,-33.333335876464844,255.0,161.77487182617188,14.063379287719727,147.71148681640625,40.902767181396484,9,20397,0,0.04410467509556013,99.95589532490445
canonical,p004_mixed_damage,p004,,,portrait_figure,opencv_telea,589824,49686,16.22382354736328,1.4094001054763794,14.814422607421875,255.0,161.6666717529297,-46.333335876464844,255.0,192.59349060058594,16.731029510498047,175.86245727539062,44.48748016357422,94,49590,2,0.18918810127601338,99.80678661997344
canonical,p004_scratch_thin,p004,,,portrait_figure,opencv_telea,589824,7733,2.5906877517700195,0.07023168355226517,2.520456314086914,255.0,99.66666412353516,-64.33332824707031,255.0,197.6011962890625,5.356825351715088,192.24436950683594,57.379825592041016,14,7719,0,0.1810422863054442,99.81895771369456
canonical,p004_zero_control,p004,,,portrait_figure,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p005_loss_large,p005,,,portrait_figure,opencv_telea,589824,55771,18.641864776611328,2.1825714111328125,16.45929527282715,246.3333282470703,132.0,-54.666664123535156,236.6666717529297,197.1530303955078,23.082477569580078,174.07054138183594,59.63008499145508,539,55216,16,0.9664520987610048,99.00485915619228
canonical,p005_loss_small,p005,,,portrait_figure,opencv_telea,589824,16173,5.572961807250977,0.4074012041091919,5.165560722351074,245.6666717529297,92.0,0.0,231.0,203.24407958984375,14.8577880859375,188.38629150390625,38.85965347290039,0,16173,0,0.0,100.0
canonical,p005_mixed_damage,p005,,,portrait_figure,opencv_telea,589824,35823,12.51356029510498,0.6868517398834229,11.826709747314453,252.6666717529297,141.0,-66.0,241.3333282470703,206.03521728515625,11.308982849121094,194.72622680664062,37.434574127197266,40,35782,1,0.11166010663540184,99.88554839069872
canonical,p005_scratch_thin,p005,,,portrait_figure,opencv_telea,589824,10708,3.361008882522583,0.194522425532341,3.1664857864379883,254.0,98.0,-8.333332061767578,243.6666717529297,185.13296508789062,10.714792251586914,174.41815185546875,45.61276626586914,2,10706,0,0.01867762420620097,99.9813223757938
canonical,p005_zero_control,p005,,,portrait_figure,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p006_loss_large,p006,,,portrait_figure,opencv_telea,589824,60137,22.40875816345215,1.0705673694610596,21.33818817138672,251.6666717529297,60.0,0.0,250.0,219.7852020263672,10.500129699707031,209.28506469726562,14.914468765258789,0,60137,0,0.0,100.0
canonical,p006_loss_small,p006,,,portrait_figure,opencv_telea,589824,17979,6.742846965789795,0.07670141011476517,6.666145324707031,240.6666717529297,40.66666793823242,0.0,239.0,221.20770263671875,2.5162875652313232,218.69139099121094,12.599738121032715,0,17979,0,0.0,100.0
canonical,p006_mixed_damage,p006,,,portrait_figure,opencv_telea,589824,42916,16.178836822509766,0.48586124181747437,15.692975997924805,255.0,131.6666717529297,-16.00000762939453,255.0,222.3568115234375,6.677525043487549,215.6792755126953,20.140060424804688,3,42913,0,0.00699039985087147,99.99300960014912
canonical,p006_scratch_thin,p006,,,portrait_figure,opencv_telea,589824,12613,4.933175086975098,0.06854982674121857,4.864625930786133,255.0,136.3333282470703,-40.33332824707031,255.0,230.69097900390625,3.2056078910827637,227.48536682128906,18.299699783325195,3,12609,1,0.023784983746927772,99.96828668833743
canonical,p006_zero_control,p006,,,portrait_figure,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p007_loss_large,p007,,,portrait_figure,opencv_telea,589824,45215,12.645487785339355,2.2675516605377197,10.377936363220215,248.6666717529297,133.3333282470703,-42.666664123535156,241.0,164.9587860107422,29.579923629760742,135.3788604736328,60.17051696777344,952,44257,6,2.105495963728851,97.88123410372664
canonical,p007_loss_small,p007,,,portrait_figure,opencv_telea,589824,19342,5.337705612182617,0.630476176738739,4.7072296142578125,239.3333282470703,122.66666412353516,-27.666664123535156,234.0,162.77049255371094,19.226036071777344,143.54446411132812,54.9478874206543,58,19284,0,0.2998655774997415,99.70013442250026
canonical,p007_mixed_damage,p007,,,portrait_figure,opencv_telea,589824,37452,11.108131408691406,1.3957780599594116,9.712352752685547,255.0,132.6666717529297,-53.333335876464844,255.0,174.9397430419922,21.98182487487793,152.95790100097656,61.30197525024414,422,37023,7,1.126775606109153,98.85453380326818
canonical,p007_scratch_thin,p007,,,portrait_figure,opencv_telea,589824,10223,3.5449094772338867,0.07786502689123154,3.46704363822937,255.0,63.0,0.0,255.0,204.52630615234375,4.492484092712402,200.0338134765625,34.66176986694336,0,10223,0,0.0,100.0
canonical,p007_zero_control,p007,,,portrait_figure,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p008_loss_large,p008,,,portrait_figure,opencv_telea,589824,45900,15.460174560546875,1.3777612447738647,14.082415580749512,244.0,108.66666412353516,-9.0,241.0,198.66629028320312,17.70450210571289,180.96180725097656,30.11870574951172,8,45892,0,0.017429193899782137,99.98257080610021
canonical,p008_loss_small,p008,,,portrait_figure,opencv_telea,589824,23917,7.81492805480957,0.30787885189056396,7.507048606872559,242.3333282470703,91.0,0.0,237.6666717529297,192.72618103027344,7.592689037322998,185.1334991455078,23.416112899780273,0,23917,0,0.0,100.0
canonical,p008_mixed_damage,p008,,,portrait_figure,opencv_telea,589824,39423,11.804630279541016,0.9227718710899353,10.881856918334961,255.0,112.33333587646484,-0.6666717529296875,240.3333282470703,176.61399841308594,13.805975914001465,162.80799865722656,41.69506072998047,1,39422,0,0.002536590315298176,99.9974634096847
canonical,p008_scratch_thin,p008,,,portrait_figure,opencv_telea,589824,10439,3.3003616333007812,0.1197984367609024,3.1805636882781982,255.0,92.66666412353516,0.0,255.0,186.47691345214844,6.768847465515137,179.7080841064453,26.19644546508789,0,10439,0,0.0,100.0
canonical,p008_zero_control,p008,,,portrait_figure,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p009_loss_large,p009,,,portrait_figure,opencv_telea,589824,54933,9.913281440734863,4.024220943450928,5.889060974121094,255.0,211.6666717529297,-122.66665649414062,216.66665649414062,106.4404067993164,43.20867156982422,63.23174285888672,49.95401382446289,5793,49087,53,10.545573698869532,89.35794513316222
canonical,p009_loss_small,p009,,,portrait_figure,opencv_telea,589824,18061,3.791642904281616,0.6743492484092712,3.117293357849121,250.0,196.3333282470703,-80.33332824707031,229.0,123.82494354248047,22.022441864013672,101.80248260498047,47.27460479736328,230,17825,6,1.273462156026798,98.69331709207685
canonical,p009_mixed_damage,p009,,,portrait_figure,opencv_telea,589824,40422,10.236725807189941,1.4637869596481323,8.772939682006836,255.0,160.0,-79.0,239.66665649414062,149.37083435058594,21.359079360961914,128.01174926757812,53.3936882019043,569,39841,12,1.4076492998862007,98.56266389589827
canonical,p009_scratch_thin,p009,,,portrait_figure,opencv_telea,589824,12074,2.555044412612915,0.2574480175971985,2.2975969314575195,255.0,154.3333282470703,-98.0,252.6666717529297,124.81586456298828,12.576528549194336,112.23932647705078,51.79964828491211,44,12029,1,0.36441941361603447,99.6272983269836
canonical,p009_zero_control,p009,,,portrait_figure,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p010_loss_large,p010,,,portrait_figure,opencv_telea,589824,73017,23.686914443969727,1.9565232992172241,21.730392456054688,244.0,107.33333587646484,-5.0,234.0,191.3405303955078,15.804596900939941,175.53594970703125,26.870784759521484,2,73015,0,0.0027390881575523507,99.99726091184245
canonical,p010_loss_small,p010,,,portrait_figure,opencv_telea,589824,19717,6.753572940826416,0.4364589750766754,6.317114353179932,240.0,103.0,0.0,233.33334350585938,202.02969360351562,13.056448936462402,188.9732666015625,25.02513313293457,0,19717,0,0.0,100.0
canonical,p010_mixed_damage,p010,,,portrait_figure,opencv_telea,589824,43214,13.837060928344727,1.1184368133544922,12.718624114990234,255.0,123.33333587646484,-29.666671752929688,255.0,188.86077880859375,15.265446662902832,173.5953369140625,36.64780044555664,4,43210,0,0.009256259545517656,99.99074374045448
canonical,p010_scratch_thin,p010,,,portrait_figure,opencv_telea,589824,13544,4.738420486450195,0.21977518498897552,4.518645763397217,255.0,93.0,0.0,255.0,206.35220336914062,9.570929527282715,196.78128051757812,35.170047760009766,0,13544,0,0.0,100.0
canonical,p010_zero_control,p010,,,portrait_figure,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p011_loss_large,p011,,,landscape_natural,opencv_telea,589824,42824,9.734347343444824,0.7460705637931824,8.988276481628418,228.0,88.0,0.0,191.6666717529297,134.07321166992188,10.275788307189941,123.79743957519531,17.975849151611328,0,42824,0,0.0,100.0
canonical,p011_loss_small,p011,,,landscape_natural,opencv_telea,589824,19318,4.509931564331055,0.2205980271100998,4.289333820343018,221.3333282470703,99.0,0.0,206.0,137.69882202148438,6.735376834869385,130.9634552001953,16.892120361328125,0,19318,0,0.0,100.0
canonical,p011_mixed_damage,p011,,,landscape_natural,opencv_telea,589824,36991,9.253679275512695,0.44462865591049194,8.80904769897461,255.0,108.0,0.0,255.0,147.55052185058594,7.089634895324707,140.46087646484375,24.437118530273438,0,36991,0,0.0,100.0
canonical,p011_scratch_thin,p011,,,landscape_natural,opencv_telea,589824,7275,1.735180377960205,0.0640953928232193,1.6710848808288574,255.0,113.33333587646484,0.0,254.0,140.68055725097656,5.196563720703125,135.48397827148438,31.474931716918945,0,7275,0,0.0,100.0
canonical,p011_zero_control,p011,,,landscape_natural,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p012_loss_large,p012,,,landscape_natural,opencv_telea,589824,46029,14.35438060760498,1.8021093606948853,12.55226993560791,236.6666717529297,117.66666412353516,0.0,228.66665649414062,183.9396514892578,23.09255599975586,160.8470916748047,42.94965362548828,0,46029,0,0.0,100.0
canonical,p012_loss_small,p012,,,landscape_natural,opencv_telea,589824,22276,5.511012554168701,0.46450579166412354,5.046505928039551,235.3333282470703,85.66666412353516,-5.999996185302734,224.6666717529297,145.92059326171875,12.299186706542969,133.62139892578125,46.84933853149414,3,22273,0,0.013467408870533309,99.98653259112946
canonical,p012_mixed_damage,p012,,,landscape_natural,opencv_telea,589824,41283,9.085238456726074,0.8674592971801758,8.217779159545898,255.0,186.6666717529297,-131.33334350585938,253.6666717529297,129.8038330078125,12.393680572509766,117.41014099121094,52.82258224487305,856,40419,8,2.0734927209747354,97.90712884238064
canonical,p012_scratch_thin,p012,,,landscape_natural,opencv_telea,589824,9579,2.5285842418670654,0.20871704816818237,2.3198673725128174,255.0,180.6666717529297,-163.33334350585938,236.6666717529297,155.69680786132812,12.851690292358398,142.84512329101562,52.985130310058594,74,9504,1,0.7725232278943522,99.217037269026
canonical,p012_zero_control,p012,,,landscape_natural,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p013_loss_large,p013,,,landscape_natural,opencv_telea,589824,48212,11.307676315307617,1.6974053382873535,9.610270500183105,244.3333282470703,135.3333282470703,-53.33332824707031,239.6666717529297,138.33775329589844,20.76599884033203,117.57174682617188,50.49458312988281,530,47671,11,1.0993113747614702,98.87787272878121
canonical,p013_loss_small,p013,,,landscape_natural,opencv_telea,589824,18639,5.008357048034668,0.3350287675857544,4.673327922821045,240.6666717529297,135.0,-52.0,236.0,158.48753356933594,10.601856231689453,147.88568115234375,45.89580535888672,7,18632,0,0.037555662857449434,99.96244433714256
canonical,p013_mixed_damage,p013,,,landscape_natural,opencv_telea,589824,35229,11.472944259643555,0.9185992479324341,10.554347038269043,255.0,136.0,-62.666664123535156,254.3333282470703,192.08660888671875,15.379715919494629,176.70687866210938,46.09632873535156,16,35212,1,0.04541712793437225,99.95174430156973
canonical,p013_scratch_thin,p013,,,landscape_natural,opencv_telea,589824,8069,2.7902565002441406,0.10256674885749817,2.687689781188965,255.0,82.0,0.0,255.0,203.9608612060547,7.497376441955566,196.4635009765625,45.85330581665039,0,8069,0,0.0,100.0
canonical,p013_zero_control,p013,,,landscape_natural,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p014_loss_large,p014,,,landscape_natural,opencv_telea,589824,48567,14.477057456970215,2.2955803871154785,12.181475639343262,255.0,133.0,-30.666664123535156,255.0,175.81719970703125,27.87877082824707,147.93844604492188,35.58694839477539,2,48565,0,0.004118022525583215,99.99588197747441
canonical,p014_loss_small,p014,,,landscape_natural,opencv_telea,589824,16029,4.240571975708008,0.21688787639141083,4.023684024810791,226.3333282470703,88.0,0.0,222.3333282470703,156.04161071777344,7.980888843536377,148.0607147216797,38.715328216552734,0,16029,0,0.0,100.0
canonical,p014_mixed_damage,p014,,,landscape_natural,opencv_telea,589824,41872,11.567994117736816,1.1992131471633911,10.368779182434082,255.0,138.6666717529297,-26.666671752929688,255.0,162.95091247558594,16.892545700073242,146.05836486816406,54.085662841796875,57,41814,1,0.1361291555215896,99.86148261367978
canonical,p014_scratch_thin,p014,,,landscape_natural,opencv_telea,589824,9807,3.0830330848693848,0.18228881061077118,2.9007434844970703,255.0,98.0,0.0,255.0,185.42333984375,10.96342658996582,174.45989990234375,48.60317611694336,0,9807,0,0.0,100.0
canonical,p014_zero_control,p014,,,landscape_natural,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p015_loss_large,p015,,,landscape_natural,opencv_telea,589824,63227,11.954705238342285,2.100412607192993,9.854292869567871,208.6666717529297,137.6666717529297,-70.0,170.33334350585938,111.52153778076172,19.59406280517578,91.92747497558594,27.534950256347656,377,62849,1,0.5962642541952015,99.40215414300853
canonical,p015_loss_small,p015,,,landscape_natural,opencv_telea,589824,21482,4.695065975189209,0.5749629735946655,4.120103359222412,211.3333282470703,135.6666717529297,-92.66667175292969,187.0,128.91082763671875,15.786565780639648,113.12425231933594,33.020538330078125,169,21312,1,0.7867051484964156,99.20863979145331
canonical,p015_mixed_damage,p015,,,landscape_natural,opencv_telea,589824,40213,7.5588555335998535,1.3972808122634888,6.161574840545654,199.6666717529297,110.66666412353516,-71.66666412353516,190.3333282470703,110.86949157714844,20.494606018066406,90.37488555908203,48.44617462158203,1920,38279,14,4.7745753860691815,95.19061000174074
canonical,p015_scratch_thin,p015,,,landscape_natural,opencv_telea,589824,8459,1.5751649141311646,0.15457265079021454,1.420591950416565,211.3333282470703,122.33333587646484,-77.33333587646484,190.6666717529297,109.8321304321289,10.777949333190918,99.05418395996094,44.1208381652832,279,8180,0,3.2982622059345075,96.7017377940655
canonical,p015_zero_control,p015,,,landscape_natural,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p016_loss_large,p016,,,landscape_natural,opencv_telea,589824,44564,7.249678611755371,2.3670454025268555,4.882633686065674,199.6666717529297,143.3333282470703,-82.0,183.6666717529297,95.95265197753906,31.32888412475586,64.623779296875,45.65543746948242,3860,40646,58,8.661700026927566,91.20815007629477
canonical,p016_loss_small,p016,,,landscape_natural,opencv_telea,589824,12394,2.3405771255493164,0.51136714220047,1.8292100429534912,199.6666717529297,114.33333587646484,-69.0,177.6666717529297,111.3868637084961,24.3356990814209,87.05115509033203,41.70384216308594,329,12053,12,2.654510246893658,97.24866871066645
canonical,p016_mixed_damage,p016,,,landscape_natural,opencv_telea,589824,42648,7.648338317871094,1.5786370038986206,6.069700241088867,199.6666717529297,136.3333282470703,-65.66667175292969,183.3333282470703,105.77690887451172,21.832630157470703,83.94426727294922,39.3411750793457,921,41722,5,2.1595385481148,97.82873757268806
canonical,p016_scratch_thin,p016,,,landscape_natural,opencv_telea,589824,11050,1.9949755668640137,0.31006309390068054,1.6849126815795898,200.6666717529297,100.66666412353516,-86.0,180.0,106.4873046875,16.550466537475586,89.93683624267578,56.56879806518555,940,10107,3,8.506787330316742,91.46606334841628
canonical,p016_zero_control,p016,,,landscape_natural,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p017_loss_large,p017,,,landscape_natural,opencv_telea,589824,46260,7.470204830169678,2.5102078914642334,4.95999813079834,190.0,140.0,-87.0,174.33334350585938,95.24657440185547,32.00563430786133,63.240943908691406,41.94617462158203,3646,42576,38,7.881539126675314,92.03631647211414
canonical,p017_loss_small,p017,,,landscape_natural,opencv_telea,589824,19853,3.5677549839019775,0.7851250767707825,2.7826294898986816,191.0,126.0,-69.66667175292969,184.3333282470703,105.99645233154297,23.325729370117188,82.67070770263672,38.45985794067383,470,19375,8,2.367400392887725,97.59230343021206
canonical,p017_mixed_damage,p017,,,landscape_natural,opencv_telea,589824,45115,7.266689777374268,1.5595475435256958,5.70713996887207,192.0,121.66666412353516,-83.66667175292969,183.6666717529297,95.00315856933594,20.389196395874023,74.61396789550781,39.1722412109375,1577,43507,31,3.4955114706860244,96.43577524105065
canonical,p017_scratch_thin,p017,,,landscape_natural,opencv_telea,589824,12946,1.9985508918762207,0.2668304443359375,1.7317200899124146,187.0,97.0,-48.66666793823242,178.6666717529297,91.05461120605469,12.156882286071777,78.8977279663086,41.855899810791016,178,12762,6,1.3749420670477368,98.57871157114167
canonical,p017_zero_control,p017,,,landscape_natural,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p018_loss_large,p018,,,landscape_natural,opencv_telea,589824,42285,10.828411102294922,1.4880527257919312,9.340360641479492,223.6666717529297,127.0,-22.333328247070312,214.66665649414062,151.04310607910156,20.75651741027832,130.2865753173828,52.0675048828125,336,41941,8,0.7946080170273147,99.18647274447204
canonical,p018_loss_small,p018,,,landscape_natural,opencv_telea,589824,14239,3.6591310501098633,0.2725733816623688,3.3865575790405273,255.0,149.3333282470703,-46.99999237060547,255.0,151.5726776123047,11.290843963623047,140.28182983398438,49.6942024230957,8,14231,0,0.05618372076690779,99.94381627923309
canonical,p018_mixed_damage,p018,,,landscape_natural,opencv_telea,589824,49951,14.420841217041016,1.5087618827819824,12.912076950073242,255.0,131.0,-28.0,255.0,170.28204345703125,17.81553840637207,152.46649169921875,47.46746063232422,91,49857,3,0.18217853496426498,99.81181557926769
canonical,p018_scratch_thin,p018,,,landscape_natural,opencv_telea,589824,7269,2.4705803394317627,0.083367258310318,2.3872129917144775,255.0,90.33333587646484,0.0,255.0,200.46873474121094,6.764616966247559,193.70411682128906,39.969970703125,0,7269,0,0.0,100.0
canonical,p018_zero_control,p018,,,landscape_natural,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p019_loss_large,p019,,,landscape_natural,opencv_telea,589824,72887,18.789579391479492,2.981509208679199,15.808074951171875,248.0,162.6666717529297,-109.0,239.3333282470703,152.05108642578125,24.127286911010742,127.92379760742188,81.67558288574219,4402,68445,40,6.039485779357087,93.90563474968101
canonical,p019_loss_small,p019,,,landscape_natural,opencv_telea,589824,17075,5.519508361816406,0.5911915898323059,4.928316593170166,243.3333282470703,172.0,-149.0,238.3333282470703,190.66110229492188,20.421607971191406,170.23948669433594,70.58810424804688,627,16441,7,3.67203513909224,96.28696925329429
canonical,p019_mixed_damage,p019,,,landscape_natural,opencv_telea,589824,45763,14.004016876220703,1.4573864936828613,12.546629905700684,255.0,196.3333282470703,-161.0,255.0,180.4930877685547,18.783769607543945,161.70932006835938,64.49856567382812,330,45428,5,0.7211065708104801,99.26796757205602
canonical,p019_scratch_thin,p019,,,landscape_natural,opencv_telea,589824,6187,1.9373469352722168,0.10403159260749817,1.8333157300949097,255.0,120.33333587646484,-75.33333587646484,255.0,184.6927490234375,9.917622566223145,174.77513122558594,60.048484802246094,12,6175,0,0.19395506707612736,99.80604493292387
canonical,p019_zero_control,p019,,,landscape_natural,opencv_telea,589824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0,,
canonical,p020_loss_large,p020,,,landscape_natural,opencv_telea,589824,59008,5.484007358551025,0.8970596790313721,4.586948394775391,175.6666717529297,92.33333587646484,-47.333335876464844,152.0,54.81627655029297,8.966704368591309,45.84957504272461,15.812238693237305,486,58511,11,0.823617136659436,99.15774132321042
