dataset_name,evaluation_region,mask_type,category,inference_mode,source_mask_semantics,lama_applicability,metric,row_count,valid_count,mean_value,median_value,std_value,min_value,max_value,positive_improvement_count,zero_improvement_count,negative_improvement_count,positive_improvement_share
canonical,boundary_region,mixed_damage,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,10,10,12685.618879318237,12866.770418167114,3022.276674756083,7112.381729125977,18358.518714904785,10.0,0.0,0.0,1.0
canonical,outside_mask_region,mixed_damage,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
canonical,mask_bbox_crop,mixed_damage,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,10,10,2813.260052204132,2849.0155181884766,991.7710852908884,1104.1211977005005,4459.528182983398,10.0,0.0,0.0,1.0
canonical,full_image,scratch_thin,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,10,10,526.6973128676415,507.9576064348221,171.03383165978153,239.89022374153137,815.4368766546249,10.0,0.0,0.0,1.0
canonical,content_region,scratch_thin,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,10,10,674.1531591057777,643.4624602794647,200.16837816579354,372.9467763900757,952.1576495170593,10.0,0.0,0.0,1.0
canonical,masked_region,scratch_thin,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,10,10,32004.31923980713,32947.53068161011,7522.692592021518,17539.732452392578,46219.76290893555,10.0,0.0,0.0,1.0
canonical,boundary_region,scratch_thin,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,10,10,11805.227252197266,12200.664596557617,2846.50759175722,6352.422012329102,16784.893043518066,10.0,0.0,0.0,1.0
canonical,outside_mask_region,scratch_thin,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
canonical,mask_bbox_crop,scratch_thin,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,10,10,700.6179509758949,701.6422986984253,158.96886587158372,471.98635959625244,926.6818566322327,10.0,0.0,0.0,1.0
canonical,full_image,zero_control,high_texture_brushwork,copied_zero_control,binary_missing_content,primary,mse_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
canonical,content_region,zero_control,high_texture_brushwork,copied_zero_control,binary_missing_content,primary,mse_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
damage_size,full_image,,portrait_figure,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,3800.0491356168473,3185.929931640625,2711.635698524862,783.2276220321655,8393.367767333984,7.0,0.0,0.0,1.0
damage_size,content_region,,portrait_figure,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,4401.866768802915,3690.489372253418,3141.079609894652,907.2683370113373,9722.631950378418,7.0,0.0,0.0,1.0
damage_size,masked_region,,portrait_figure,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,46513.136568341935,46074.243591308594,1617.4109915264455,44602.406799316406,48584.8349609375,7.0,0.0,0.0,1.0
damage_size,boundary_region,,portrait_figure,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,24263.94526685987,24550.30322933197,1291.384014860639,22147.484670639038,25581.062441825867,7.0,0.0,0.0,1.0
damage_size,outside_mask_region,,portrait_figure,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
damage_size,mask_bbox_crop,,portrait_figure,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,24783.129492623466,24799.24478149414,2076.452839070393,21814.536911010742,27356.119201660156,7.0,0.0,0.0,1.0
damage_size,full_image,,landscape_natural,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,1503.5367475237165,1250.1913719177246,1112.7201572628708,262.757266998291,3415.6002883911133,7.0,0.0,0.0,1.0
damage_size,content_region,,landscape_natural,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,2277.546646663121,1893.7807159423828,1685.540427684825,398.0229187011719,5173.92707824707,7.0,0.0,0.0,1.0
damage_size,masked_region,,landscape_natural,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,23479.663469587053,23642.714782714844,1958.4684824131766,19928.065673828125,25849.447692871094,7.0,0.0,0.0,1.0
damage_size,boundary_region,,landscape_natural,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,12583.738918304443,12661.80404663086,1530.163484615266,9567.59368133545,14437.743335723877,7.0,0.0,0.0,1.0
damage_size,outside_mask_region,,landscape_natural,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
damage_size,mask_bbox_crop,,landscape_natural,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,11617.396405901227,11799.982116699219,1591.3566778651614,8763.39013671875,13523.454711914062,7.0,0.0,0.0,1.0
damage_size,full_image,,architecture_structured,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,1060.7792366870813,875.3282680511475,782.8211589179309,203.2396421134472,2412.276054382324,7.0,0.0,0.0,1.0
damage_size,content_region,,architecture_structured,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,1540.0345011098045,1270.7977142333984,1136.49593888642,295.062402009964,3502.1306953430176,7.0,0.0,0.0,1.0
damage_size,masked_region,,architecture_structured,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,16003.179801395961,15911.290618896484,1007.5812798882231,14714.07823562622,17522.387756347656,7.0,0.0,0.0,1.0
damage_size,boundary_region,,architecture_structured,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,8464.9566185815,8495.19515991211,800.2044742456143,7380.04582118988,9491.97872543335,7.0,0.0,0.0,1.0
damage_size,outside_mask_region,,architecture_structured,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
damage_size,mask_bbox_crop,,architecture_structured,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,9034.348888669696,9076.82038116455,1081.9641068756582,7374.23680305481,10507.093154907227,7.0,0.0,0.0,1.0
damage_size,full_image,,abstraction_surrealism,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,911.9893080166408,747.5762367248535,684.9510961579198,179.63721323013306,2172.6400756835938,7.0,0.0,0.0,1.0
damage_size,content_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,1241.8576969589506,1017.9763374328613,932.6993366595295,244.61231863498688,2958.4886016845703,7.0,0.0,0.0,1.0
damage_size,masked_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,12973.21040562221,12746.467742919922,830.5882848327615,12202.500091552734,14790.12353515625,7.0,0.0,0.0,1.0
damage_size,boundary_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,7154.676370893206,6469.754730224609,1990.5231632341029,5903.557159423828,11581.354843139648,7.0,0.0,0.0,1.0
damage_size,outside_mask_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
damage_size,mask_bbox_crop,,abstraction_surrealism,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,6470.1882901872905,6416.07878112793,703.8615659672029,5456.499496459961,7797.139953613281,7.0,0.0,0.0,1.0
damage_size,full_image,,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,2496.3477130617416,2218.733917236328,1625.2005758190767,564.9097661972046,5138.547256469727,7.0,0.0,0.0,1.0
damage_size,content_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,3137.7988813945226,2788.850372314453,2042.8055101387872,710.0666151046753,6458.926193237305,7.0,0.0,0.0,1.0
damage_size,masked_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,34366.047310965405,34664.476501464844,1049.9840028804565,32287.956420898438,35378.782958984375,7.0,0.0,0.0,1.0
damage_size,boundary_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,16529.170302254814,17187.895751953125,1514.9636568126423,14231.430320739746,17791.90821456909,7.0,0.0,0.0,1.0
damage_size,outside_mask_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
damage_size,mask_bbox_crop,,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,7,7,19809.412854875838,19837.957763671875,831.0774354754454,18298.496948242188,20727.750732421875,7.0,0.0,0.0,1.0
mask_robustness,full_image,,portrait_figure,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,2617.0963768959045,1962.6360864639282,1840.8377198662379,718.073064148426,5389.894889831543,15.0,0.0,0.0,1.0
mask_robustness,content_region,,portrait_figure,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,3031.568802777926,2273.461266517639,2132.3731363323295,831.7951802015305,6243.49885559082,15.0,0.0,0.0,1.0
mask_robustness,masked_region,,portrait_figure,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,49555.58148028056,50015.35609436035,3063.2530380283906,42835.93363189697,54879.52777671814,15.0,0.0,0.0,1.0
mask_robustness,boundary_region,,portrait_figure,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,23024.678327274323,23487.012145996094,2833.5691805698293,17878.332334518433,27746.510957717896,15.0,0.0,0.0,1.0
mask_robustness,outside_mask_region,,portrait_figure,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
mask_robustness,mask_bbox_crop,,portrait_figure,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,10021.25137163798,3016.6175384521484,11343.044835244893,913.2727144956589,29448.972702026367,15.0,0.0,0.0,1.0
mask_robustness,full_image,,landscape_natural,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,1175.2248294353485,916.6734240055084,769.9753405562111,416.8646184206009,2637.1581230163574,15.0,0.0,0.0,1.0
mask_robustness,content_region,,landscape_natural,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,1780.222188170751,1388.5705015659332,1166.3531334547968,631.463570356369,3994.7480697631836,15.0,0.0,0.0,1.0
mask_robustness,masked_region,,landscape_natural,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,30694.036548868815,31850.809936523438,5155.451679490168,21364.409393310547,38490.27471923828,15.0,0.0,0.0,1.0
mask_robustness,boundary_region,,landscape_natural,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,13930.787228393554,15147.98713684082,2506.659988527859,9310.70590209961,17404.655471801758,15.0,0.0,0.0,1.0
mask_robustness,outside_mask_region,,landscape_natural,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
mask_robustness,mask_bbox_crop,,landscape_natural,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,4855.093634970983,2012.7613320350647,5129.332727060208,738.1581976413727,15051.342544555664,15.0,0.0,0.0,1.0
mask_robustness,full_image,,architecture_structured,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,1169.4987351179122,702.6766443252563,967.1506244527284,283.71101665496826,2815.8983154296875,15.0,0.0,0.0,1.0
mask_robustness,content_region,,architecture_structured,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,1697.87330994606,1020.1431922912598,1404.105087763235,411.89049005508423,4088.109889984131,15.0,0.0,0.0,1.0
mask_robustness,masked_region,,architecture_structured,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,25773.113002522787,24393.051834106445,4895.401388914951,20124.83560180664,33592.98132324219,15.0,0.0,0.0,1.0
mask_robustness,boundary_region,,architecture_structured,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,12177.62504679362,11297.161808013916,3434.13829790665,7492.451824188232,19766.382202148438,15.0,0.0,0.0,1.0
mask_robustness,outside_mask_region,,architecture_structured,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
mask_robustness,mask_bbox_crop,,architecture_structured,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,5295.221064297358,2016.8346519470215,6207.4527032774295,482.7752642631531,17553.209838867188,15.0,0.0,0.0,1.0
mask_robustness,full_image,,abstraction_surrealism,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,961.6571261564891,702.8210468292236,795.7789578552312,181.75601720809937,2500.00341796875,15.0,0.0,0.0,1.0
mask_robustness,content_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,1309.4905870437622,957.0330924987793,1083.6139746030833,247.49754810333252,3404.2598266601562,15.0,0.0,0.0,1.0
mask_robustness,masked_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,20444.21008504232,21269.543563842773,5012.772060057048,11830.683288574219,27179.359619140625,15.0,0.0,0.0,1.0
mask_robustness,boundary_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,9715.74598973592,9772.01498413086,2075.688214789656,6716.0950927734375,12671.238014221191,15.0,0.0,0.0,1.0
mask_robustness,outside_mask_region,,abstraction_surrealism,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
mask_robustness,mask_bbox_crop,,abstraction_surrealism,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,5621.263473383586,1688.0596771240234,5615.466508775444,454.9153890609741,15219.5546875,15.0,0.0,0.0,1.0
mask_robustness,full_image,,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,1371.7994359016418,991.0464115142822,963.1538733258058,424.59436202049255,2888.2029724121094,15.0,0.0,0.0,1.0
mask_robustness,content_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,1724.2913487831752,1245.7018508911133,1210.642034717762,533.6962692737579,3630.3434677124023,15.0,0.0,0.0,1.0
mask_robustness,masked_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,28144.403688049315,26799.603118896484,3227.0595893793006,24168.64320373535,35125.19130706787,15.0,0.0,0.0,1.0
mask_robustness,boundary_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,12516.34666112264,12582.023204803467,2176.2456322045646,8436.231678009033,16690.34690475464,15.0,0.0,0.0,1.0
mask_robustness,outside_mask_region,,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
mask_robustness,mask_bbox_crop,,high_texture_brushwork,model_inference,binary_missing_content,primary,mse_improvement_direction,15,15,4733.176238298416,2059.333168029785,5137.799432353525,520.0772972106934,13859.066650390625,15.0,0.0,0.0,1.0
synthetic_degradation,full_image,,portrait_figure,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-95.40017384961975,-1.7286097891628742,244.39083307997174,-783.637451171875,-0.13757610321044922,0.0,0.0,10.0,0.0
synthetic_degradation,content_region,,portrait_figure,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-110.50880769009964,-2.002374768257141,283.0952979988872,-907.7430419921875,-0.1593618392944336,0.0,0.0,10.0,0.0
synthetic_degradation,masked_region,,portrait_figure,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-151.8031776258198,-6.258201599121094,305.6371161781359,-971.97314453125,-0.5470292022801004,0.0,0.0,10.0,0.0
synthetic_degradation,boundary_region,,portrait_figure,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-1.5732189662987366,0.0,2.6113329704182755,-6.625040754675865,0.0,0.0,7.0,3.0,0.0
synthetic_degradation,outside_mask_region,,portrait_figure,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
synthetic_degradation,mask_bbox_crop,,portrait_figure,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-117.24998909280984,-3.683548927307129,276.3217283295811,-886.351806640625,-0.18900407751789317,0.0,0.0,10.0,0.0
synthetic_degradation,full_image,,landscape_natural,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-37.731655090441926,-7.967731833457947,60.823232153582616,-156.39639282226562,-0.1711521833203733,0.0,0.0,10.0,0.0
synthetic_degradation,content_region,,landscape_natural,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-57.1556411285419,-12.069464921951294,92.1345960689657,-236.90814208984375,-0.2592601296491921,0.0,0.0,10.0,0.0
synthetic_degradation,masked_region,,landscape_natural,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-129.21005122554487,-41.48381423950195,157.30981043213427,-378.64947509765625,-1.6853032899089158,0.0,0.0,10.0,0.0
synthetic_degradation,boundary_region,,landscape_natural,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-2.7602893590927122,0.0,4.715479330508309,-12.862647771835327,0.0,0.0,7.0,3.0,0.0
synthetic_degradation,outside_mask_region,,landscape_natural,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
synthetic_degradation,mask_bbox_crop,,landscape_natural,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-89.02397670265054,-20.61198663711548,112.15555848764828,-266.5397615432739,-0.2572306956863031,0.0,0.0,10.0,0.0
synthetic_degradation,full_image,,architecture_structured,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-34.715309182798954,-1.2869962453842163,102.08585652886075,-325.1243896484375,0.0,0.0,2.0,8.0,0.0
synthetic_degradation,content_region,,architecture_structured,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-50.39954860289581,-1.86845613270998,148.20784083833232,-472.01429748535156,0.0,0.0,2.0,8.0,0.0
synthetic_degradation,masked_region,,architecture_structured,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-73.21122425757349,-7.002961695194244,190.8162196712998,-613.6027069091797,0.0,0.0,2.0,8.0,0.0
synthetic_degradation,boundary_region,,architecture_structured,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-3.9479741331189873,0.0,6.3771371259375975,-13.89332002401352,0.0,0.0,7.0,3.0,0.0
synthetic_degradation,outside_mask_region,,architecture_structured,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
synthetic_degradation,mask_bbox_crop,,architecture_structured,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-59.1132522035623,-3.6408541798591614,162.82726374070464,-521.2848815917969,0.0,0.0,2.0,8.0,0.0
synthetic_degradation,full_image,,abstraction_surrealism,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-93.77245601988398,-6.270588994026184,178.01017666909485,-526.1107635498047,0.0,0.0,2.0,8.0,0.0
synthetic_degradation,content_region,,abstraction_surrealism,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-127.69016967928037,-8.538674592971802,242.39683435170215,-716.406005859375,0.0,0.0,2.0,8.0,0.0
synthetic_degradation,masked_region,,abstraction_surrealism,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-260.59763974966484,-44.792964577674866,358.07164261117964,-936.0870056152344,0.0,0.0,2.0,8.0,0.0
synthetic_degradation,boundary_region,,abstraction_surrealism,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-5.873380537703634,0.0,9.928414721448906,-24.38812017440796,0.0,0.0,7.0,3.0,0.0
synthetic_degradation,outside_mask_region,,abstraction_surrealism,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
synthetic_degradation,mask_bbox_crop,,abstraction_surrealism,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-188.39021119442768,-30.728463411331177,269.6394235249862,-739.4947509765625,0.0,0.0,2.0,8.0,0.0
synthetic_degradation,full_image,,high_texture_brushwork,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-70.49881135310861,-13.476071804761887,142.22641660664775,-445.9989929199219,0.0,0.0,1.0,9.0,0.0
synthetic_degradation,content_region,,high_texture_brushwork,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-88.61391602973454,-16.9388245344162,178.77242098925993,-560.6014099121094,0.0,0.0,1.0,9.0,0.0
synthetic_degradation,masked_region,,high_texture_brushwork,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-154.4357859838521,-57.101569175720215,218.52746887287387,-670.7587280273438,0.0,0.0,1.0,9.0,0.0
synthetic_degradation,boundary_region,,high_texture_brushwork,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-2.374840267561376,0.0,4.124192188289301,-9.972337007522583,0.0,0.0,7.0,3.0,0.0
synthetic_degradation,outside_mask_region,,high_texture_brushwork,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
synthetic_degradation,mask_bbox_crop,,high_texture_brushwork,model_inference,grayscale_effect_intensity,supplementary_synthetic_degradation,mse_improvement_direction,10,10,-114.58264467091067,-28.17421817779541,178.27393498946935,-546.2955017089844,0.0,0.0,1.0,9.0,0.0
canonical,full_image,loss_large,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,16.11201205253601,16.76337093114853,5.92954625032364,6.479590177536011,24.47186851501465,10.0,0.0,0.0,1.0
canonical,content_region,loss_large,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,20.57443231344223,21.76229178905487,6.49975295116178,8.065353870391846,29.148914575576782,10.0,0.0,0.0,1.0
canonical,masked_region,loss_large,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,164.95792322158815,171.13896560668945,41.3967116555883,69.57235717773438,214.41956043243408,10.0,0.0,0.0,1.0
canonical,boundary_region,loss_large,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,90.8112500667572,93.78994607925415,18.272223188083014,46.884114265441895,110.67459654808044,10.0,0.0,0.0,1.0
canonical,outside_mask_region,loss_large,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
canonical,mask_bbox_crop,loss_large,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,83.9088841676712,87.46118450164795,26.763835096799934,34.7539176940918,115.84346294403076,10.0,0.0,0.0,1.0
canonical,full_image,loss_small,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,5.922192952036857,6.424145072698593,1.2689703155187708,3.291552484035492,7.554423213005066,10.0,0.0,0.0,1.0
canonical,content_region,loss_small,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,7.760046512633562,7.652932524681091,2.0471489589234797,4.097102761268616,11.163445264101028,10.0,0.0,0.0,1.0
canonical,masked_region,loss_small,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,180.25343334674835,187.89112520217896,36.64837169756631,107.49331092834473,228.08351373672485,10.0,0.0,0.0,1.0
canonical,boundary_region,loss_small,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,89.17736811041831,92.39663338661194,16.29973622348706,54.02912092208862,110.49413073062897,10.0,0.0,0.0,1.0
canonical,outside_mask_region,loss_small,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
canonical,mask_bbox_crop,loss_small,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,12.824250893294812,12.344570562243462,3.1322582805603325,8.525205433368683,18.350816667079926,10.0,0.0,0.0,1.0
canonical,full_image,mixed_damage,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,12.890149715542794,12.385074362158775,2.5201104277253026,8.997434139251709,16.62324833869934,10.0,0.0,0.0,1.0
canonical,content_region,mixed_damage,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,16.734125393629075,17.219423204660416,3.2447141054252997,11.199397921562195,21.063332259655,10.0,0.0,0.0,1.0
canonical,masked_region,mixed_damage,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,183.94503264427186,187.6572060585022,27.027420385770995,131.28747177124023,217.11587524414062,10.0,0.0,0.0,1.0
canonical,boundary_region,mixed_damage,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,79.5908085346222,80.46271133422852,8.84437386267164,65.30240964889526,91.21915078163147,10.0,0.0,0.0,1.0
canonical,outside_mask_region,mixed_damage,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
canonical,mask_bbox_crop,mixed_damage,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,16.791267198324203,16.933817148208618,2.7696963343167904,11.874973177909851,20.563520073890686,10.0,0.0,0.0,1.0
canonical,full_image,scratch_thin,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,3.4296898182481526,3.329929184168577,0.9253114577787125,2.2358053624629974,4.86550622433424,10.0,0.0,0.0,1.0
canonical,content_region,scratch_thin,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,4.466635396331549,4.451369158923626,1.2433815353145317,2.7829798758029938,6.487341791391373,10.0,0.0,0.0,1.0
canonical,masked_region,scratch_thin,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,190.3347398996353,194.9168577194214,32.772353465506086,109.22077655792236,227.52654552459717,10.0,0.0,0.0,1.0
canonical,boundary_region,scratch_thin,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,69.78355486392975,71.63185441493988,12.547354149126507,38.92863845825195,87.65328741073608,10.0,0.0,0.0,1.0
canonical,outside_mask_region,scratch_thin,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
canonical,mask_bbox_crop,scratch_thin,portrait_figure,model_inference,binary_missing_content,primary,mae_improvement_direction,10,10,4.4605605259537695,4.668918866664171,1.191077740245052,2.737587958574295,6.312008284032345,10.0,0.0,0.0,1.0
canonical,full_image,zero_control,portrait_figure,copied_zero_control,binary_missing_content,primary,mae_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
canonical,content_region,zero_control,portrait_figure,copied_zero_control,binary_missing_content,primary,mae_improvement_direction,10,10,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
