case_id,painting_id,mask_id,mask_type,clean_filename,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,damage_fill_strategy,damage_fill_r,damage_fill_g,damage_fill_b,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,status,issue,lama_staged_input_path,lama_staged_mask_path,lama_staged_output_path,model_name,restoration_method,inference_mode,restored_filename,restored_path,device,batch_runtime_seconds,restored_width,restored_height,restored_mode,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_lpips,restored_lpips,lpips_improvement,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,error_map_figure_path
p041_scratch_thin,p041,p041_scratch_thin,scratch_thin,p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,p041_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_scratch_thin_mask.png,p041_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_scratch_thin_damaged.png,white_fill,255,255,255,11793,2.5132,1.9994,ok,,outputs/tmp/lama_batch_full/input/p041_scratch_thin.png,outputs/tmp/lama_batch_full/mask/p041_scratch_thin.png,outputs/tmp/lama_batch_full/output/p041_scratch_thin.png,lama,iopaint_lama,model_inference,p041_scratch_thin_restored_lama.png,data/processed/restored/lama/p041_scratch_thin_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Wheat Field with Cypresses,Vincent van Gogh,1889,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg,26664.6015625,582.8355712890625,26081.765991210938,151.9729766845703,15.82215404510498,136.15082263946533,3.871452622733708,20.475343113472995,16.603890490739285,0.259859174489975,0.002581390319392,0.2572777841705829,0.8903596997261047,0.9995986223220824,0.1092389225959777,0.6784182786941528,0.9972342252731324,0.3188159465789795,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p041_scratch_thin_lama_error_maps.png
p042_loss_large,p042,p042_loss_large,loss_large,p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,p042_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_loss_large_mask.png,p042_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_loss_large_damaged.png,white_fill,255,255,255,44565,11.7464,7.5556,ok,,outputs/tmp/lama_batch_full/input/p042_loss_large.png,outputs/tmp/lama_batch_full/mask/p042_loss_large.png,outputs/tmp/lama_batch_full/output/p042_loss_large.png,lama,iopaint_lama,model_inference,p042_loss_large_restored_lama.png,data/processed/restored/lama/p042_loss_large_restored_lama.png,cuda,302.6142746992409,768,768,RGB,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,5220.11279296875,9.283466339111328,5210.829326629639,70.19696044921875,2.365675687789917,67.83128476142883,10.95400473797698,38.45370193823428,27.4996972002573,0.4470329880714416,0.0198123734444379,0.4272206146270036,0.8143808245658875,0.9947453141212464,0.1803644895553589,0.9508149027824402,0.9986838102340698,0.0478689074516296,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p042_loss_large_lama_error_maps.png
p042_loss_small,p042,p042_loss_small,loss_small,p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,p042_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_loss_small_mask.png,p042_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_loss_small_damaged.png,white_fill,255,255,255,22038,5.8088,3.7364,ok,,outputs/tmp/lama_batch_full/input/p042_loss_small.png,outputs/tmp/lama_batch_full/mask/p042_loss_small.png,outputs/tmp/lama_batch_full/output/p042_loss_small.png,lama,iopaint_lama,model_inference,p042_loss_small_restored_lama.png,data/processed/restored/lama/p042_loss_small_restored_lama.png,cuda,302.6142746992409,768,768,RGB,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,18232.833984375,446.0552062988281,17786.778778076172,125.15406799316406,13.292510032653809,111.86155796051024,5.522261832651178,21.636917481037575,16.1146556483864,0.1875664293766021,0.0099362302571535,0.1776301991194486,0.8551638722419739,0.9962894916534424,0.1411256194114685,0.9240221977233888,0.9843032360076904,0.0602810382843017,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p042_loss_small_lama_error_maps.png
p042_mixed_damage,p042,p042_mixed_damage,mixed_damage,p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,p042_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_mixed_damage_mask.png,p042_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_mixed_damage_damaged.png,white_fill,255,255,255,39707,10.466,6.732,ok,,outputs/tmp/lama_batch_full/input/p042_mixed_damage.png,outputs/tmp/lama_batch_full/mask/p042_mixed_damage.png,outputs/tmp/lama_batch_full/output/p042_mixed_damage.png,lama,iopaint_lama,model_inference,p042_mixed_damage_restored_lama.png,data/processed/restored/lama/p042_mixed_damage_restored_lama.png,cuda,302.6142746992409,768,768,RGB,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,13295.70703125,307.4029541015625,12988.304077148438,101.88414001464844,8.319976806640625,93.5641632080078,6.893689239309795,23.253723241718383,16.36003400240859,0.3340843319892883,0.0143487360328435,0.3197355959564447,0.8305613994598389,0.9934505224227904,0.1628891229629516,0.898491621017456,0.9905840158462524,0.0920923948287963,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p042_mixed_damage_lama_error_maps.png
p042_scratch_thin,p042,p042_scratch_thin,scratch_thin,p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,p042_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_scratch_thin_mask.png,p042_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_scratch_thin_damaged.png,white_fill,255,255,255,7950,2.0955,1.3479,ok,,outputs/tmp/lama_batch_full/input/p042_scratch_thin.png,outputs/tmp/lama_batch_full/mask/p042_scratch_thin.png,outputs/tmp/lama_batch_full/output/p042_scratch_thin.png,lama,iopaint_lama,model_inference,p042_scratch_thin_restored_lama.png,data/processed/restored/lama/p042_scratch_thin_restored_lama.png,cuda,302.6142746992409,768,768,RGB,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,24037.111328125,730.967041015625,23306.14428710937,140.87844848632812,14.547799110412598,126.33064937591551,4.3219808595794325,19.491825656169475,15.16984479659004,0.1966279447078704,0.0049727666191756,0.1916551780886948,0.8784406185150146,0.9982349872589112,0.1197943687438964,0.7998681664466858,0.995954692363739,0.1960865259170532,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p042_scratch_thin_lama_error_maps.png
p043_loss_large,p043,p043_loss_large,loss_large,p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,p043_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_loss_large_mask.png,p043_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_loss_large_damaged.png,white_fill,255,255,255,55790,11.8892,9.4588,ok,,outputs/tmp/lama_batch_full/input/p043_loss_large.png,outputs/tmp/lama_batch_full/mask/p043_loss_large.png,outputs/tmp/lama_batch_full/output/p043_loss_large.png,lama,iopaint_lama,model_inference,p043_loss_large_restored_lama.png,data/processed/restored/lama/p043_loss_large_restored_lama.png,cuda,302.6142746992409,768,768,RGB,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,25890.0078125,1631.8665771484375,24258.14123535156,154.64169311523438,29.65673065185547,124.9849624633789,3.99948179381469,16.00395713298682,12.00447533917213,0.4886609613895416,0.2628845870494842,0.2257763743400573,0.8481793403625488,0.9447911381721495,0.0966117978096008,0.7194153666496277,0.8388503193855286,0.1194349527359008,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p043_loss_large_lama_error_maps.png
p043_loss_small,p043,p043_loss_small,loss_small,p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,p043_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_loss_small_mask.png,p043_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_loss_small_damaged.png,white_fill,255,255,255,26756,5.7019,4.5363,ok,,outputs/tmp/lama_batch_full/input/p043_loss_small.png,outputs/tmp/lama_batch_full/mask/p043_loss_small.png,outputs/tmp/lama_batch_full/output/p043_loss_small.png,lama,iopaint_lama,model_inference,p043_loss_small_restored_lama.png,data/processed/restored/lama/p043_loss_small_restored_lama.png,cuda,302.6142746992409,768,768,RGB,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,27153.181640625,349.4847717285156,26803.696868896484,159.10400390625,11.880026817321776,147.22397708892822,3.792596360402772,22.696521041005457,18.903924680602685,0.1945955455303192,0.0123342191800475,0.1822613263502717,0.8833222389221191,0.995293378829956,0.1119711399078369,0.9707802534103394,0.9982675313949584,0.0274872779846191,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p043_loss_small_lama_error_maps.png
p043_mixed_damage,p043,p043_mixed_damage,mixed_damage,p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,p043_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_mixed_damage_mask.png,p043_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_mixed_damage_damaged.png,white_fill,255,255,255,46214,9.8485,7.8352,ok,,outputs/tmp/lama_batch_full/input/p043_mixed_damage.png,outputs/tmp/lama_batch_full/mask/p043_mixed_damage.png,outputs/tmp/lama_batch_full/output/p043_mixed_damage.png,lama,iopaint_lama,model_inference,p043_mixed_damage_restored_lama.png,data/processed/restored/lama/p043_mixed_damage_restored_lama.png,cuda,302.6142746992409,768,768,RGB,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,25319.95703125,909.7805786132812,24410.17645263672,152.39002990722656,19.50385093688965,132.8861789703369,4.096173965331321,18.541436993028707,14.445263027697386,0.2886434197425842,0.027088901028037,0.2615545187145471,0.8057230114936829,0.9948642253875732,0.1891412138938903,0.7997006773948669,0.9890953302383424,0.1893946528434753,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p043_mixed_damage_lama_error_maps.png
p043_scratch_thin,p043,p043_scratch_thin,scratch_thin,p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,p043_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_scratch_thin_mask.png,p043_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_scratch_thin_damaged.png,white_fill,255,255,255,9357,1.994,1.5864,ok,,outputs/tmp/lama_batch_full/input/p043_scratch_thin.png,outputs/tmp/lama_batch_full/mask/p043_scratch_thin.png,outputs/tmp/lama_batch_full/output/p043_scratch_thin.png,lama,iopaint_lama,model_inference,p043_scratch_thin_restored_lama.png,data/processed/restored/lama/p043_scratch_thin_restored_lama.png,cuda,302.6142746992409,768,768,RGB,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,29899.095703125,221.38011169433597,29677.715591430664,166.83448791503906,9.128602027893066,157.705885887146,3.3742230756293976,24.679417586403574,21.30519451077417,0.2360157519578933,0.0009020311408676,0.2351137208170257,0.9290500283241272,0.9994497299194336,0.0703997015953064,0.8953143358230591,0.9994037747383118,0.1040894389152526,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p043_scratch_thin_lama_error_maps.png
p044_loss_large,p044,p044_loss_large,loss_large,p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,p044_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_loss_large_mask.png,p044_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_loss_large_damaged.png,white_fill,255,255,255,49735,10.1028,8.4322,ok,,outputs/tmp/lama_batch_full/input/p044_loss_large.png,outputs/tmp/lama_batch_full/mask/p044_loss_large.png,outputs/tmp/lama_batch_full/output/p044_loss_large.png,lama,iopaint_lama,model_inference,p044_loss_large_restored_lama.png,data/processed/restored/lama/p044_loss_large_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg,16243.8837890625,285.4853515625,15958.3984375,122.08330535888672,12.033899307250977,110.04940605163574,6.023904870401491,23.57496531644308,17.551060446041586,0.564807116985321,0.1772504150867462,0.3875567018985748,0.8446193933486938,0.9907068014144896,0.1460874080657959,0.7965560555458069,0.9615907669067384,0.1650347113609314,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p044_loss_large_lama_error_maps.png
p044_loss_small,p044,p044_loss_small,loss_small,p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,p044_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_loss_small_mask.png,p044_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_loss_small_damaged.png,white_fill,255,255,255,21050,4.276,3.5689,ok,,outputs/tmp/lama_batch_full/input/p044_loss_small.png,outputs/tmp/lama_batch_full/mask/p044_loss_small.png,outputs/tmp/lama_batch_full/output/p044_loss_small.png,lama,iopaint_lama,model_inference,p044_loss_small_restored_lama.png,data/processed/restored/lama/p044_loss_small_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg,22190.244140625,129.7860107421875,22060.45812988281,140.22137451171875,8.152193069458008,132.06918144226074,4.669182804320729,26.99852477223977,22.32934196791904,0.2918889820575714,0.0132863000035285,0.2786026820540428,0.8543024659156799,0.9995065927505492,0.1452041268348693,0.6768215894699097,0.9987351298332214,0.3219135403633117,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p044_loss_small_lama_error_maps.png
p044_mixed_damage,p044,p044_mixed_damage,mixed_damage,p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,p044_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_mixed_damage_mask.png,p044_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_mixed_damage_damaged.png,white_fill,255,255,255,49669,10.0894,8.421,ok,,outputs/tmp/lama_batch_full/input/p044_mixed_damage.png,outputs/tmp/lama_batch_full/mask/p044_mixed_damage.png,outputs/tmp/lama_batch_full/output/p044_mixed_damage.png,lama,iopaint_lama,model_inference,p044_mixed_damage_restored_lama.png,data/processed/restored/lama/p044_mixed_damage_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg,25458.681640625,231.73426818847656,25226.947372436523,152.015625,9.859301567077637,142.15632343292236,4.072444505929357,24.48090100126201,20.40845649533265,0.3630234003067016,0.0161182023584842,0.3469051979482174,0.8135443925857544,0.9967700242996216,0.1832256317138672,0.5766584873199463,0.9934163093566896,0.4167578220367431,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p044_mixed_damage_lama_error_maps.png
p044_scratch_thin,p044,p044_scratch_thin,scratch_thin,p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,p044_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_scratch_thin_mask.png,p044_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_scratch_thin_damaged.png,white_fill,255,255,255,10331,2.0986,1.7515,ok,,outputs/tmp/lama_batch_full/input/p044_scratch_thin.png,outputs/tmp/lama_batch_full/mask/p044_scratch_thin.png,outputs/tmp/lama_batch_full/output/p044_scratch_thin.png,lama,iopaint_lama,model_inference,p044_scratch_thin_restored_lama.png,data/processed/restored/lama/p044_scratch_thin_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg,20980.46484375,67.27812957763672,20913.186714172363,135.5077667236328,5.705707550048828,129.80205917358398,4.912652546634152,29.85206451880118,24.939411972167026,0.3671807050704956,0.0008532073698006,0.3663274977006949,0.8743038177490234,0.9998191595077516,0.125515341758728,0.6628749966621399,0.9996196627616882,0.3367446660995483,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p044_scratch_thin_lama_error_maps.png
p045_loss_large,p045,p045_loss_large,loss_large,p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,p045_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_loss_large_mask.png,p045_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_loss_large_damaged.png,white_fill,255,255,255,84613,17.1877,14.3455,ok,,outputs/tmp/lama_batch_full/input/p045_loss_large.png,outputs/tmp/lama_batch_full/mask/p045_loss_large.png,outputs/tmp/lama_batch_full/output/p045_loss_large.png,lama,iopaint_lama,model_inference,p045_loss_large_restored_lama.png,data/processed/restored/lama/p045_loss_large_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Two Girls with Parasols,John Singer Sargent,1889,high_texture_brushwork,Impressionist outdoor figure painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/12447,Public Domain / Open Access,p045.jpg,26202.400390625,1484.510498046875,24717.889892578125,156.994384765625,26.169532775878903,130.8248519897461,3.9473928219507393,16.41497087714757,12.467578055196832,0.4061497151851654,0.2058803290128708,0.2002693861722946,0.8209693431854248,0.9558596611022948,0.1348903179168701,0.8421834707260132,0.8939018249511719,0.0517183542251586,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p045_loss_large_lama_error_maps.png
p045_loss_small,p045,p045_loss_small,loss_small,p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,p045_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_loss_small_mask.png,p045_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_loss_small_damaged.png,white_fill,255,255,255,19430,3.9469,3.2942,ok,,outputs/tmp/lama_batch_full/input/p045_loss_small.png,outputs/tmp/lama_batch_full/mask/p045_loss_small.png,outputs/tmp/lama_batch_full/output/p045_loss_small.png,lama,iopaint_lama,model_inference,p045_loss_small_restored_lama.png,data/processed/restored/lama/p045_loss_small_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Two Girls with Parasols,John Singer Sargent,1889,high_texture_brushwork,Impressionist outdoor figure painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/12447,Public Domain / Open Access,p045.jpg,30233.328125,255.8738555908203,29977.45426940918,170.58070373535156,11.138737678527832,159.44196605682373,3.3259440334392583,24.05054447597752,20.72460044253826,0.1412578374147415,0.0069562513381242,0.1343015860766172,0.9474495649337769,0.999217450618744,0.051767885684967,0.9636293649673462,0.997765839099884,0.0341364741325378,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p045_loss_small_lama_error_maps.png
p045_mixed_damage,p045,p045_mixed_damage,mixed_damage,p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,p045_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_mixed_damage_mask.png,p045_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_mixed_damage_damaged.png,white_fill,255,255,255,41772,8.4853,7.0821,ok,,outputs/tmp/lama_batch_full/input/p045_mixed_damage.png,outputs/tmp/lama_batch_full/mask/p045_mixed_damage.png,outputs/tmp/lama_batch_full/output/p045_mixed_damage.png,lama,iopaint_lama,model_inference,p045_mixed_damage_restored_lama.png,data/processed/restored/lama/p045_mixed_damage_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Two Girls with Parasols,John Singer Sargent,1889,high_texture_brushwork,Impressionist outdoor figure painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/12447,Public Domain / Open Access,p045.jpg,24678.587890625,542.8375244140625,24135.750366210938,153.0400848388672,15.599101066589355,137.44098377227783,4.207600551361541,20.78410499620287,16.57650444484133,0.3224121928215027,0.0200778096914291,0.3023343831300735,0.8322964906692505,0.9970677495002748,0.1647712588310241,0.780919075012207,0.9915432333946228,0.2106241583824157,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p045_mixed_damage_lama_error_maps.png
p045_scratch_thin,p045,p045_scratch_thin,scratch_thin,p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,p045_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_scratch_thin_mask.png,p045_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_scratch_thin_damaged.png,white_fill,255,255,255,11123,2.2594,1.8858,ok,,outputs/tmp/lama_batch_full/input/p045_scratch_thin.png,outputs/tmp/lama_batch_full/mask/p045_scratch_thin.png,outputs/tmp/lama_batch_full/output/p045_scratch_thin.png,lama,iopaint_lama,model_inference,p045_scratch_thin_restored_lama.png,data/processed/restored/lama/p045_scratch_thin_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Two Girls with Parasols,John Singer Sargent,1889,high_texture_brushwork,Impressionist outdoor figure painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/12447,Public Domain / Open Access,p045.jpg,31793.564453125,748.5185546875,31045.0458984375,172.45236206054688,14.769516944885254,157.68284511566162,3.1074114042266587,19.38877790526156,16.2813665010349,0.2652179598808288,0.0034582614898681,0.2617596983909607,0.9283113479614258,0.999277412891388,0.0709660649299621,0.9241020679473876,0.999161422252655,0.0750593543052673,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p045_scratch_thin_lama_error_maps.png
p046_loss_large,p046,p046_loss_large,loss_large,p046_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p046_clean.png,p046_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p046_loss_large_mask.png,p046_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p046_loss_large_damaged.png,white_fill,255,255,255,46619,10.3587,7.9039,ok,,outputs/tmp/lama_batch_full/input/p046_loss_large.png,outputs/tmp/lama_batch_full/mask/p046_loss_large.png,outputs/tmp/lama_batch_full/output/p046_loss_large.png,lama,iopaint_lama,model_inference,p046_loss_large_restored_lama.png,data/processed/restored/lama/p046_loss_large_restored_lama.png,cuda,302.6142746992409,768,768,RGB,Boating,Édouard Manet,1874,high_texture_brushwork,Impressionism / modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436947,Public Domain / Open Access,p046.jpg,19990.498046875,972.14208984375,19018.35595703125,135.8909149169922,23.237850189208984,112.6530647277832,5.122567465239274,18.25350614125664,13.130938676017363,0.4714337885379791,0.2106558382511139,0.2607779502868652,0.7497090101242065,0.9069807529449464,0.1572717428207397,0.7862265110015869,0.6854718923568726,-0.1007546186447143,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\lama\all_cases\all_lama_cases\p046_loss_large_lama_error_maps.png
