case_id,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,clip_model_name,dinov2_model_name,feature_resize,device,status,issue
p004_scratch_thin,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_scratch_thin,scratch_thin,opencv_telea,full_image,589824,0,0,768,768,9499,1.979,1.6105,0.8961696028709412,0.9998584985733032,0.10368889570236206,0.8411367535591125,0.9967936277389526,0.1556568741798401,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_scratch_thin,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_scratch_thin,scratch_thin,opencv_telea,content_region,480000,0,71,768,696,9499,1.979,1.6105,0.8804820775985718,0.9998141527175903,0.11933207511901855,0.7975921630859375,0.9987475872039795,0.201155424118042,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_scratch_thin,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_scratch_thin,scratch_thin,opencv_telea,mask_bbox_crop,589824,0,0,768,768,9499,1.979,1.6105,0.8961696028709412,0.9998584985733032,0.10368889570236206,0.8411367535591125,0.9967936277389526,0.1556568741798401,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_zero_control,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_zero_control,zero_control,opencv_telea,full_image,589824,0,0,768,768,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p004_zero_control,p004,portrait_figure,Madame Georges Charpentier and Her Children,p004_zero_control,zero_control,opencv_telea,content_region,480000,0,71,768,696,0,0.0,0.0,0.9999998807907104,0.9999998807907104,0.0,1.0000001192092896,1.0000001192092896,0.0,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_loss_large,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_large,loss_large,opencv_telea,full_image,589824,0,0,768,768,43712,10.0029,7.411,0.9265564680099487,0.9824579358100891,0.05590146780014038,0.9498715400695801,0.9616909623146057,0.011819422245025635,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_loss_large,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_large,loss_large,opencv_telea,content_region,436992,99,0,668,768,43712,10.0029,7.411,0.9258593320846558,0.9784753322601318,0.052616000175476074,0.9452572464942932,0.9546296000480652,0.009372353553771973,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_loss_large,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_large,loss_large,opencv_telea,mask_bbox_crop,137641,277,354,648,725,43712,10.0029,7.411,0.8789923191070557,0.9145702123641968,0.03557789325714111,0.8305362462997437,0.8700402975082397,0.039504051208496094,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_loss_small,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_small,loss_small,opencv_telea,full_image,589824,0,0,768,768,21814,4.9919,3.6984,0.9250538945198059,0.9935778379440308,0.06852394342422485,0.9669287204742432,0.9912660121917725,0.024337291717529297,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
p005_loss_small,p005,portrait_figure,Self-Portrait with Two Pupils,p005_loss_small,loss_small,opencv_telea,content_region,436992,99,0,668,768,21814,4.9919,3.6984,0.9494639039039612,0.9966892600059509,0.047225356101989746,0.9595020413398743,0.985493540763855,0.025991499423980713,openai/clip-vit-base-patch32,dinov2_vits14,224,cuda,ok,
