feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,feature_input_size,clip_model_name,clip_model_revision,dinov2_model_name,dinov2_model_revision,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_similarity_improvement,metric_runtime_seconds,case_runtime_seconds,feature_similarity_schema_version,feature_similarity_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,torchvision_version,transformers_version,status,issue
sd24_0361__full_image__feature_similarity,sd24_0361,sd24_0361,sd__can__p039__mixed_damage__p00_generic__s2026__8a2302fd3c,p039_mixed_damage,p039_mixed_damage,p039_mixed_damage,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,stable_diffusion_inpainting,p039_mixed_damage,mixed_damage,p039_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0361__full_image__clean,sd24_0361__full_image__damaged,sd24_0361__full_image__restored,canonical__p039__full_image,0.9159961938858032,0.9871253371238708,0.07112914323806763,0.7769266963005066,0.9061625599861145,0.1292358636856079,0.10018250346183777,0.17441219999454916,0.6509487000002991,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0361__content_region__feature_similarity,sd24_0361,sd24_0361,sd__can__p039__mixed_damage__p00_generic__s2026__8a2302fd3c,p039_mixed_damage,p039_mixed_damage,p039_mixed_damage,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,stable_diffusion_inpainting,p039_mixed_damage,mixed_damage,p039_mixed_damage,mixed_damage,content_region,433152,0,102,768,666,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0361__content_region__clean,sd24_0361__content_region__damaged,sd24_0361__content_region__restored,canonical__p039__content_region,0.8866535425186157,0.9874346852302551,0.1007811427116394,0.8458132743835449,0.9246230125427246,0.07880973815917969,0.08979544043540955,0.17553009997936897,0.6509487000002991,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0361__mask_bbox_crop__feature_similarity,sd24_0361,sd24_0361,sd__can__p039__mixed_damage__p00_generic__s2026__8a2302fd3c,p039_mixed_damage,p039_mixed_damage,p039_mixed_damage,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,stable_diffusion_inpainting,p039_mixed_damage,mixed_damage,p039_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0361__mask_bbox_crop__clean,sd24_0361__mask_bbox_crop__damaged,sd24_0361__mask_bbox_crop__restored,canonical__p039__mask_bbox_crop,0.9159961938858032,0.9871253371238708,0.07112914323806763,0.7769266963005066,0.9061625599861145,0.1292358636856079,0.10018250346183777,0.1976620999921579,0.6509487000002991,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0362__full_image__feature_similarity,sd24_0362,sd24_0362,sd__can__p039__scratch_thin__p00_generic__s2026__b3d9700624,p039_scratch_thin,p039_scratch_thin,p039_scratch_thin,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,stable_diffusion_inpainting,p039_scratch_thin,scratch_thin,p039_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0362__full_image__clean,sd24_0362__full_image__damaged,sd24_0362__full_image__restored,canonical__p039__full_image,0.9282857775688171,0.9903385639190674,0.062052786350250244,0.8438818454742432,0.9251987934112549,0.08131694793701172,0.07168486714363098,0.18218169998726808,0.6797360999917146,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0362__content_region__feature_similarity,sd24_0362,sd24_0362,sd__can__p039__scratch_thin__p00_generic__s2026__b3d9700624,p039_scratch_thin,p039_scratch_thin,p039_scratch_thin,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,stable_diffusion_inpainting,p039_scratch_thin,scratch_thin,p039_scratch_thin,scratch_thin,content_region,433152,0,102,768,666,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0362__content_region__clean,sd24_0362__content_region__damaged,sd24_0362__content_region__restored,canonical__p039__content_region,0.9339047074317932,0.9847762584686279,0.05087155103683472,0.8127017021179199,0.9570072293281555,0.1443055272102356,0.09758853912353516,0.18658049998339266,0.6797360999917146,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0362__mask_bbox_crop__feature_similarity,sd24_0362,sd24_0362,sd__can__p039__scratch_thin__p00_generic__s2026__b3d9700624,p039_scratch_thin,p039_scratch_thin,p039_scratch_thin,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,stable_diffusion_inpainting,p039_scratch_thin,scratch_thin,p039_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0362__mask_bbox_crop__clean,sd24_0362__mask_bbox_crop__damaged,sd24_0362__mask_bbox_crop__restored,canonical__p039__mask_bbox_crop,0.9282857775688171,0.9903385639190674,0.062052786350250244,0.8438818454742432,0.9251987934112549,0.08131694793701172,0.07168486714363098,0.1947580999985803,0.6797360999917146,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0363__full_image__feature_similarity,sd24_0363,sd24_0363,sd__can__p039__zero__p00_generic__s2026__322d17b371,p039_zero_control,p039_zero_control,p039_zero_control,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,stable_diffusion_inpainting,p039_zero_control,zero_control,p039_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0363__full_image__clean,sd24_0363__full_image__damaged,sd24_0363__full_image__restored,canonical__p039__full_image,0.9999999403953552,0.9999999403953552,0.0,1.0000001192092896,1.0000001192092896,0.0,0.0,0.18698549998225644,0.48272559998440556,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0363__content_region__feature_similarity,sd24_0363,sd24_0363,sd__can__p039__zero__p00_generic__s2026__322d17b371,p039_zero_control,p039_zero_control,p039_zero_control,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,stable_diffusion_inpainting,p039_zero_control,zero_control,p039_zero_control,zero_control,content_region,433152,0,102,768,666,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0363__content_region__clean,sd24_0363__content_region__damaged,sd24_0363__content_region__restored,canonical__p039__content_region,1.0,1.0,0.0,0.9999998807907104,0.9999998807907104,0.0,0.0,0.19255380000686273,0.48272559998440556,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0364__full_image__feature_similarity,sd24_0364,sd24_0364,sd__can__p040__loss_large__p00_generic__s2026__8e8011c345,p040_loss_large,p040_loss_large,p040_loss_large,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_loss_large,loss_large,p040_loss_large,loss_large,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0364__full_image__clean,sd24_0364__full_image__damaged,sd24_0364__full_image__restored,canonical__p040__full_image,0.9394447207450867,0.9744817018508911,0.03503698110580444,0.8881393671035767,0.9088523387908936,0.020712971687316895,0.02787497639656067,0.1795795000216458,0.6509713999985252,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0364__content_region__feature_similarity,sd24_0364,sd24_0364,sd__can__p040__loss_large__p00_generic__s2026__8e8011c345,p040_loss_large,p040_loss_large,p040_loss_large,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_loss_large,loss_large,p040_loss_large,loss_large,content_region,454656,0,88,768,680,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0364__content_region__clean,sd24_0364__content_region__damaged,sd24_0364__content_region__restored,canonical__p040__content_region,0.8878153562545776,0.9638919830322266,0.07607662677764893,0.9307621717453003,0.9582744836807251,0.027512311935424805,0.051794469356536865,0.1774067000078503,0.6509713999985252,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0364__mask_bbox_crop__feature_similarity,sd24_0364,sd24_0364,sd__can__p040__loss_large__p00_generic__s2026__8e8011c345,p040_loss_large,p040_loss_large,p040_loss_large,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_loss_large,loss_large,p040_loss_large,loss_large,mask_bbox_crop,128881,127,291,486,650,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0364__mask_bbox_crop__clean,sd24_0364__mask_bbox_crop__damaged,sd24_0364__mask_bbox_crop__restored,canonical__p040__mask_bbox_crop,0.8544389009475708,0.9672509431838989,0.11281204223632812,0.8088646531105042,0.7523206472396851,-0.05654400587081909,0.028134018182754517,0.16540080000413582,0.6509713999985252,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0365__full_image__feature_similarity,sd24_0365,sd24_0365,sd__can__p040__loss_small__p00_generic__s2026__ef85568666,p040_loss_small,p040_loss_small,p040_loss_small,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_loss_small,loss_small,p040_loss_small,loss_small,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0365__full_image__clean,sd24_0365__full_image__damaged,sd24_0365__full_image__restored,canonical__p040__full_image,0.9140989780426025,0.9976534843444824,0.08355450630187988,0.934940755367279,0.9820414781570435,0.047100722789764404,0.06532761454582214,0.17969109999830835,0.6802363999886438,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0365__content_region__feature_similarity,sd24_0365,sd24_0365,sd__can__p040__loss_small__p00_generic__s2026__ef85568666,p040_loss_small,p040_loss_small,p040_loss_small,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_loss_small,loss_small,p040_loss_small,loss_small,content_region,454656,0,88,768,680,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0365__content_region__clean,sd24_0365__content_region__damaged,sd24_0365__content_region__restored,canonical__p040__content_region,0.9184464812278748,0.9965716600418091,0.07812517881393433,0.9286316633224487,0.9735233783721924,0.04489171504974365,0.06150844693183899,0.18856730000698008,0.6802363999886438,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0365__mask_bbox_crop__feature_similarity,sd24_0365,sd24_0365,sd__can__p040__loss_small__p00_generic__s2026__ef85568666,p040_loss_small,p040_loss_small,p040_loss_small,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_loss_small,loss_small,p040_loss_small,loss_small,mask_bbox_crop,447561,39,39,708,708,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0365__mask_bbox_crop__clean,sd24_0365__mask_bbox_crop__damaged,sd24_0365__mask_bbox_crop__restored,canonical__p040__mask_bbox_crop,0.9317796230316162,0.9965853691101074,0.06480574607849121,0.934913158416748,0.9617642760276794,0.026851117610931396,0.045828431844711304,0.1951452000066638,0.6802363999886438,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0366__full_image__feature_similarity,sd24_0366,sd24_0366,sd__can__p040__mixed_damage__p00_generic__s2026__c7c13a3167,p040_mixed_damage,p040_mixed_damage,p040_mixed_damage,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_mixed_damage,mixed_damage,p040_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0366__full_image__clean,sd24_0366__full_image__damaged,sd24_0366__full_image__restored,canonical__p040__full_image,0.8900317549705505,0.9904317855834961,0.10040003061294556,0.8666539788246155,0.9092593789100647,0.04260540008544922,0.07150271534919739,0.1741248999896925,0.6942264000244904,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0366__content_region__feature_similarity,sd24_0366,sd24_0366,sd__can__p040__mixed_damage__p00_generic__s2026__c7c13a3167,p040_mixed_damage,p040_mixed_damage,p040_mixed_damage,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_mixed_damage,mixed_damage,p040_mixed_damage,mixed_damage,content_region,454656,0,88,768,680,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0366__content_region__clean,sd24_0366__content_region__damaged,sd24_0366__content_region__restored,canonical__p040__content_region,0.8942667245864868,0.9729379415512085,0.07867121696472168,0.9088969826698303,0.9294833540916443,0.020586371421813965,0.04962879419326782,0.1819553000095766,0.6942264000244904,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0366__mask_bbox_crop__feature_similarity,sd24_0366,sd24_0366,sd__can__p040__mixed_damage__p00_generic__s2026__c7c13a3167,p040_mixed_damage,p040_mixed_damage,p040_mixed_damage,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_mixed_damage,mixed_damage,p040_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0366__mask_bbox_crop__clean,sd24_0366__mask_bbox_crop__damaged,sd24_0366__mask_bbox_crop__restored,canonical__p040__mask_bbox_crop,0.8900317549705505,0.9904317855834961,0.10040003061294556,0.8666539788246155,0.9092593789100647,0.04260540008544922,0.07150271534919739,0.2115926000114996,0.6942264000244904,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0367__full_image__feature_similarity,sd24_0367,sd24_0367,sd__can__p040__scratch_thin__p00_generic__s2026__18162048b1,p040_scratch_thin,p040_scratch_thin,p040_scratch_thin,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_scratch_thin,scratch_thin,p040_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0367__full_image__clean,sd24_0367__full_image__damaged,sd24_0367__full_image__restored,canonical__p040__full_image,0.9309642314910889,0.9931364059448242,0.06217217445373535,0.8331570029258728,0.9487329125404358,0.11557590961456299,0.08887404203414917,0.1902950000076089,0.6883328999974765,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0367__content_region__feature_similarity,sd24_0367,sd24_0367,sd__can__p040__scratch_thin__p00_generic__s2026__18162048b1,p040_scratch_thin,p040_scratch_thin,p040_scratch_thin,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_scratch_thin,scratch_thin,p040_scratch_thin,scratch_thin,content_region,454656,0,88,768,680,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0367__content_region__clean,sd24_0367__content_region__damaged,sd24_0367__content_region__restored,canonical__p040__content_region,0.9102804660797119,0.9909992814064026,0.08071881532669067,0.8273875117301941,0.8899360299110413,0.06254851818084717,0.07163366675376892,0.18081429999438114,0.6883328999974765,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0367__mask_bbox_crop__feature_similarity,sd24_0367,sd24_0367,sd__can__p040__scratch_thin__p00_generic__s2026__18162048b1,p040_scratch_thin,p040_scratch_thin,p040_scratch_thin,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_scratch_thin,scratch_thin,p040_scratch_thin,scratch_thin,mask_bbox_crop,547600,28,14,768,754,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0367__mask_bbox_crop__clean,sd24_0367__mask_bbox_crop__damaged,sd24_0367__mask_bbox_crop__restored,canonical__p040__mask_bbox_crop,0.928187370300293,0.9922077655792236,0.06402039527893066,0.7899055480957031,0.9119930267333984,0.12208747863769531,0.09305393695831299,0.19231139999465086,0.6883328999974765,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0368__full_image__feature_similarity,sd24_0368,sd24_0368,sd__can__p040__zero__p00_generic__s2026__37d172fa92,p040_zero_control,p040_zero_control,p040_zero_control,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_zero_control,zero_control,p040_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0368__full_image__clean,sd24_0368__full_image__damaged,sd24_0368__full_image__restored,canonical__p040__full_image,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.19844820001162589,0.4890980999916792,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0368__content_region__feature_similarity,sd24_0368,sd24_0368,sd__can__p040__zero__p00_generic__s2026__37d172fa92,p040_zero_control,p040_zero_control,p040_zero_control,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,stable_diffusion_inpainting,p040_zero_control,zero_control,p040_zero_control,zero_control,content_region,454656,0,88,768,680,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0368__content_region__clean,sd24_0368__content_region__damaged,sd24_0368__content_region__restored,canonical__p040__content_region,1.0,1.0,0.0,1.0000001192092896,1.0000001192092896,0.0,0.0,0.17410480001126416,0.4890980999916792,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0369__full_image__feature_similarity,sd24_0369,sd24_0369,sd__can__p041__loss_large__p00_generic__s2026__b7cd7bfa41,p041_loss_large,p041_loss_large,p041_loss_large,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_loss_large,loss_large,p041_loss_large,loss_large,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0369__full_image__clean,sd24_0369__full_image__damaged,sd24_0369__full_image__restored,canonical__p041__full_image,0.8911954760551453,0.9952747225761414,0.1040792465209961,0.7076830863952637,0.974458634853363,0.26677554845809937,0.18542739748954773,0.1817839000141248,0.6433131000085268,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0369__content_region__feature_similarity,sd24_0369,sd24_0369,sd__can__p041__loss_large__p00_generic__s2026__b7cd7bfa41,p041_loss_large,p041_loss_large,p041_loss_large,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_loss_large,loss_large,p041_loss_large,loss_large,content_region,469248,0,78,768,689,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0369__content_region__clean,sd24_0369__content_region__damaged,sd24_0369__content_region__restored,canonical__p041__content_region,0.884589672088623,0.9947686195373535,0.11017894744873047,0.6959902048110962,0.968880295753479,0.2728900909423828,0.19153451919555664,0.17711449999478646,0.6433131000085268,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0369__mask_bbox_crop__feature_similarity,sd24_0369,sd24_0369,sd__can__p041__loss_large__p00_generic__s2026__b7cd7bfa41,p041_loss_large,p041_loss_large,p041_loss_large,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_loss_large,loss_large,p041_loss_large,loss_large,mask_bbox_crop,101761,120,168,439,487,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0369__mask_bbox_crop__clean,sd24_0369__mask_bbox_crop__damaged,sd24_0369__mask_bbox_crop__restored,canonical__p041__mask_bbox_crop,0.7689872980117798,0.9777381420135498,0.20875084400177002,0.5446259379386902,0.9374213814735413,0.3927954435348511,0.30077314376831055,0.17831849999492988,0.6433131000085268,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0370__full_image__feature_similarity,sd24_0370,sd24_0370,sd__can__p041__loss_small__p00_generic__s2026__732b3b5e1a,p041_loss_small,p041_loss_small,p041_loss_small,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_loss_small,loss_small,p041_loss_small,loss_small,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0370__full_image__clean,sd24_0370__full_image__damaged,sd24_0370__full_image__restored,canonical__p041__full_image,0.9073318243026733,0.9979166388511658,0.09058481454849243,0.8168522119522095,0.9956009984016418,0.17874878644943237,0.1346668004989624,0.1885331999801565,0.6710998000053223,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0370__content_region__feature_similarity,sd24_0370,sd24_0370,sd__can__p041__loss_small__p00_generic__s2026__732b3b5e1a,p041_loss_small,p041_loss_small,p041_loss_small,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_loss_small,loss_small,p041_loss_small,loss_small,content_region,469248,0,78,768,689,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0370__content_region__clean,sd24_0370__content_region__damaged,sd24_0370__content_region__restored,canonical__p041__content_region,0.8863106966018677,0.9978867173194885,0.11157602071762085,0.8735031485557556,0.9966655969619751,0.12316244840621948,0.11736923456192017,0.20109459999366663,0.6710998000053223,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0370__mask_bbox_crop__feature_similarity,sd24_0370,sd24_0370,sd__can__p041__loss_small__p00_generic__s2026__732b3b5e1a,p041_loss_small,p041_loss_small,p041_loss_small,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_loss_small,loss_small,p041_loss_small,loss_small,mask_bbox_crop,321489,66,90,633,657,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0370__mask_bbox_crop__clean,sd24_0370__mask_bbox_crop__damaged,sd24_0370__mask_bbox_crop__restored,canonical__p041__mask_bbox_crop,0.9172582626342773,0.998803436756134,0.08154517412185669,0.9332799315452576,0.9971681833267212,0.06388825178146362,0.07271671295166016,0.18799100001342595,0.6710998000053223,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
sd24_0371__full_image__feature_similarity,sd24_0371,sd24_0371,sd__can__p041__mixed_damage__p00_generic__s2026__11b0947669,p041_mixed_damage,p041_mixed_damage,p041_mixed_damage,canonical,primary,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_mixed_damage,mixed_damage,p041_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,sd24_0371__full_image__clean,sd24_0371__full_image__damaged,sd24_0371__full_image__restored,canonical__p041__full_image,0.8158278465270996,0.9926273822784424,0.17679953575134277,0.5193053483963013,0.95967698097229,0.44037163257598877,0.30858558416366577,0.18749969999771565,0.6405615999829024,2.1.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
