case_id,painting_id,mask_id,mask_type,model_name,algorithm,inpaint_radius,clean_filename,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,restored_filename,restored_path,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,status,issue,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_lpips,restored_lpips,lpips_improvement,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,error_map_figure_path
p041_mixed_damage,p041,p041_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,p041_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_mixed_damage_mask.png,p041_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_mixed_damage_damaged.png,p041_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p041_mixed_damage_restored_opencv_telea.png,41902,8.9296,7.1042,ok,,Wheat Field with Cypresses,Vincent van Gogh,1889,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg,25376.609375,1027.1597900390625,24349.449584960938,152.67239379882812,23.1430721282959,129.52932167053223,4.086467662809069,18.014423510251,13.92795584744193,0.2936883568763733,0.0741645246744155,0.2195238322019577,0.879773736000061,0.980348825454712,0.1005750894546508,0.6722637414932251,0.9150322079658508,0.2427684664726257,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p041_mixed_damage_opencv_telea_error_maps.png
p041_scratch_thin,p041,p041_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,p041_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_scratch_thin_mask.png,p041_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_scratch_thin_damaged.png,p041_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p041_scratch_thin_restored_opencv_telea.png,11793,2.5132,1.9994,ok,,Wheat Field with Cypresses,Vincent van Gogh,1889,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg,26664.6015625,544.6475830078125,26119.953979492188,151.9729766845703,14.703354835510254,137.26962184906006,3.871452622733708,20.769647801713443,16.898195178979734,0.259859174489975,0.0032628853805363,0.2565962891094386,0.89035964012146,0.9993387460708618,0.1089791059494018,0.6784182786941528,0.9975597858428956,0.3191415071487427,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p041_scratch_thin_opencv_telea_error_maps.png
p042_loss_large,p042,p042_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,p042_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_loss_large_mask.png,p042_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_loss_large_damaged.png,p042_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p042_loss_large_restored_opencv_telea.png,44565,11.7464,7.5556,ok,,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,5220.11279296875,35.87309265136719,5184.239700317383,70.19696044921875,4.576962471008301,65.61999797821045,10.95400473797698,32.58311541662651,21.62911067864953,0.4470329880714416,0.1271620839834213,0.3198709040880203,0.8143810033798218,0.9017024040222168,0.087321400642395,0.9508149027824402,0.9615757465362548,0.0107608437538146,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p042_loss_large_opencv_telea_error_maps.png
p042_loss_small,p042,p042_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,p042_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_loss_small_mask.png,p042_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_loss_small_damaged.png,p042_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p042_loss_small_restored_opencv_telea.png,22038,5.8088,3.7364,ok,,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,18232.833984375,492.5624084472656,17740.271575927734,125.15406799316406,14.251444816589355,110.9026231765747,5.522261832651178,21.206190967405508,15.68392913475433,0.1875664293766021,0.0278284102678298,0.1597380191087722,0.8551640510559082,0.9908849596977234,0.1357209086418151,0.9240221977233888,0.9327020645141602,0.0086798667907714,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p042_loss_small_opencv_telea_error_maps.png
p042_mixed_damage,p042,p042_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,p042_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_mixed_damage_mask.png,p042_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_mixed_damage_damaged.png,p042_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p042_mixed_damage_restored_opencv_telea.png,39707,10.466,6.732,ok,,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,13295.7060546875,614.9369506835938,12680.769104003906,101.88414001464844,11.234131813049316,90.65000820159912,6.893689558296757,20.242497709036936,13.34880815074018,0.3340843319892883,0.0555784627795219,0.2785058692097664,0.8305615186691284,0.9643015265464784,0.1337400078773498,0.898491621017456,0.9660504460334778,0.0675588250160217,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p042_mixed_damage_opencv_telea_error_maps.png
p042_scratch_thin,p042,p042_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,p042_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_scratch_thin_mask.png,p042_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_scratch_thin_damaged.png,p042_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p042_scratch_thin_restored_opencv_telea.png,7950,2.0955,1.3479,ok,,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg,24037.111328125,1451.43896484375,22585.67236328125,140.87844848632812,17.56171989440918,123.31672859191896,4.3219808595794325,16.51281583041856,12.190834970839129,0.1966279447078704,0.0099083967506885,0.1867195479571819,0.8784406781196594,0.9988328218460084,0.1203921437263488,0.7998681664466858,0.9973955154418944,0.1975273489952087,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p042_scratch_thin_opencv_telea_error_maps.png
p043_loss_large,p043,p043_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,p043_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_loss_large_mask.png,p043_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_loss_large_damaged.png,p043_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p043_loss_large_restored_opencv_telea.png,55790,11.8892,9.4588,ok,,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,25890.0078125,2500.93896484375,23389.06884765625,154.64169311523438,37.3795166015625,117.26217651367188,3.99948179381469,14.149772679198998,10.150290885384308,0.4886609613895416,0.3579384386539459,0.1307225227355957,0.8481791615486145,0.8468047976493835,-0.0013743638992309,0.7194153666496277,0.5001969337463379,-0.2192184329032898,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p043_loss_large_opencv_telea_error_maps.png
p043_loss_small,p043,p043_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,p043_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_loss_small_mask.png,p043_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_loss_small_damaged.png,p043_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p043_loss_small_restored_opencv_telea.png,26756,5.7019,4.5363,ok,,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,27153.181640625,578.2062377929688,26574.97540283203,159.10400390625,15.06804656982422,144.03595733642578,3.792596360402772,20.50997588260956,16.717379522206787,0.1945955455303192,0.0233183279633522,0.171277217566967,0.8833217620849609,0.9919735789299012,0.1086518168449401,0.9707802534103394,0.993150234222412,0.0223699808120727,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p043_loss_small_opencv_telea_error_maps.png
p043_mixed_damage,p043,p043_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,p043_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_mixed_damage_mask.png,p043_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_mixed_damage_damaged.png,p043_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p043_mixed_damage_restored_opencv_telea.png,46214,9.8485,7.8352,ok,,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,25319.958984375,1042.937255859375,24277.021728515625,152.39002990722656,21.667091369628903,130.72293853759766,4.096173630326258,17.94822179242631,13.85204816210005,0.2886434197425842,0.0560665503144264,0.2325768694281578,0.8057225942611694,0.9903169870376588,0.1845943927764892,0.7997006773948669,0.9743859767913818,0.1746852993965149,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p043_mixed_damage_opencv_telea_error_maps.png
p043_scratch_thin,p043,p043_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,p043_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_scratch_thin_mask.png,p043_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_scratch_thin_damaged.png,p043_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p043_scratch_thin_restored_opencv_telea.png,9357,1.994,1.5864,ok,,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,29899.095703125,254.9011383056641,29644.194564819336,166.83448791503906,8.884400367736816,157.95008754730225,3.3742230756293976,24.06708585976262,20.692862784133226,0.2360157519578933,0.0011712098494172,0.2348445421084761,0.9290500283241272,0.9994271993637084,0.0703771710395813,0.8953143358230591,0.999164581298828,0.103850245475769,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p043_scratch_thin_opencv_telea_error_maps.png
p044_loss_large,p044,p044_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,p044_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_loss_large_mask.png,p044_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_loss_large_damaged.png,p044_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p044_loss_large_restored_opencv_telea.png,49735,10.1028,8.4322,ok,,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg,16243.8837890625,475.0245666503906,15768.85922241211,122.08330535888672,14.33670425415039,107.74660110473631,6.023904870401491,21.36364290432912,15.339738033927633,0.564807116985321,0.2969228327274322,0.2678842842578888,0.8446192741394043,0.8526580333709717,0.0080387592315673,0.7965560555458069,0.5065505504608154,-0.2900055050849914,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p044_loss_large_opencv_telea_error_maps.png
p044_loss_small,p044,p044_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,p044_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_loss_small_mask.png,p044_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_loss_small_damaged.png,p044_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p044_loss_small_restored_opencv_telea.png,21050,4.276,3.5689,ok,,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg,22190.2421875,144.6596221923828,22045.582565307617,140.22137451171875,7.776611328125,132.44476318359375,4.669183186574949,26.52733034352476,21.85814715694981,0.2918889820575714,0.0275847259908914,0.2643042560666799,0.8543022871017456,0.9953379034996032,0.1410356163978576,0.6768215894699097,0.9862058758735656,0.309384286403656,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p044_loss_small_opencv_telea_error_maps.png
p044_mixed_damage,p044,p044_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,p044_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_mixed_damage_mask.png,p044_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_mixed_damage_damaged.png,p044_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p044_mixed_damage_restored_opencv_telea.png,49669,10.0894,8.421,ok,,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg,25458.68359375,363.1913146972656,25095.49227905273,152.01564025878906,11.623783111572266,140.3918571472168,4.072444172749742,22.529449065479163,18.457004892729422,0.3630234003067016,0.0537877865135669,0.3092356137931347,0.8135443925857544,0.9723703265190125,0.158825933933258,0.5766584873199463,0.888876736164093,0.3122182488441467,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p044_mixed_damage_opencv_telea_error_maps.png
p044_scratch_thin,p044,p044_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,p044_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_scratch_thin_mask.png,p044_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_scratch_thin_damaged.png,p044_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p044_scratch_thin_restored_opencv_telea.png,10331,2.0986,1.7515,ok,,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg,20980.466796875,86.70170593261719,20893.765090942383,135.5077667236328,5.006033420562744,130.50173330307007,4.912652142338358,28.750527181802426,23.837875039464063,0.3671807050704956,0.001384328235872,0.3657963768346235,0.8743039965629578,0.999619722366333,0.1253157258033752,0.6628749966621399,0.9977720975875854,0.3348971009254455,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p044_scratch_thin_opencv_telea_error_maps.png
p045_loss_large,p045,p045_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,p045_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_loss_large_mask.png,p045_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_loss_large_damaged.png,p045_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p045_loss_large_restored_opencv_telea.png,84613,17.1877,14.3455,ok,,Two Girls with Parasols,John Singer Sargent,1889,high_texture_brushwork,Impressionist outdoor figure painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/12447,Public Domain / Open Access,p045.jpg,26202.404296875,1654.5189208984375,24547.88537597656,156.994384765625,28.58823585510254,128.40614891052246,3.9473921745052114,15.944086227991775,11.996694053486564,0.4061497151851654,0.286000907421112,0.1201488077640533,0.8209693431854248,0.7176942825317383,-0.1032750606536865,0.8421834707260132,0.6894647479057312,-0.1527187228202819,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p045_loss_large_opencv_telea_error_maps.png
p045_loss_small,p045,p045_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,p045_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_loss_small_mask.png,p045_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_loss_small_damaged.png,p045_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p045_loss_small_restored_opencv_telea.png,19430,3.9469,3.2942,ok,,Two Girls with Parasols,John Singer Sargent,1889,high_texture_brushwork,Impressionist outdoor figure painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/12447,Public Domain / Open Access,p045.jpg,30233.328125,511.9949951171875,29721.33312988281,170.58070373535156,14.938411712646484,155.64229202270508,3.3259440334392583,21.038146452116337,17.71220241867708,0.1412578374147415,0.0145300896838307,0.1267277477309107,0.9474495649337769,0.9976264834403992,0.0501769185066223,0.9636293649673462,0.9906246066093444,0.0269952416419982,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p045_loss_small_opencv_telea_error_maps.png
p045_mixed_damage,p045,p045_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,p045_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_mixed_damage_mask.png,p045_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_mixed_damage_damaged.png,p045_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p045_mixed_damage_restored_opencv_telea.png,41772,8.4853,7.0821,ok,,Two Girls with Parasols,John Singer Sargent,1889,high_texture_brushwork,Impressionist outdoor figure painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/12447,Public Domain / Open Access,p045.jpg,24678.587890625,606.333984375,24072.25390625,153.04010009765625,16.097673416137695,136.94242668151855,4.207600551361541,20.30368450206907,16.09608395070753,0.3224121928215027,0.0348966307938098,0.2875155620276928,0.8322961330413818,0.9900660514831544,0.1577699184417724,0.780919075012207,0.9432516694068908,0.1623325943946838,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p045_mixed_damage_opencv_telea_error_maps.png
p045_scratch_thin,p045,p045_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,p045_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_scratch_thin_mask.png,p045_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_scratch_thin_damaged.png,p045_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p045_scratch_thin_restored_opencv_telea.png,11123,2.2594,1.8858,ok,,Two Girls with Parasols,John Singer Sargent,1889,high_texture_brushwork,Impressionist outdoor figure painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/12447,Public Domain / Open Access,p045.jpg,31793.564453125,1067.4617919921875,30726.10266113281,172.45236206054688,16.518354415893555,155.93400764465332,3.1074114042266587,17.847280217365842,14.739868813139184,0.2652179598808288,0.0070907538756728,0.258127206005156,0.9283114671707152,0.9978586435317992,0.0695471763610839,0.9241020679473876,0.9987640380859376,0.0746619701385498,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p045_scratch_thin_opencv_telea_error_maps.png
p046_loss_large,p046,p046_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p046_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p046_clean.png,p046_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p046_loss_large_mask.png,p046_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p046_loss_large_damaged.png,p046_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p046_loss_large_restored_opencv_telea.png,46619,10.3587,7.9039,ok,,Boating,Édouard Manet,1874,high_texture_brushwork,Impressionism / modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436947,Public Domain / Open Access,p046.jpg,19990.5,1303.963623046875,18686.536376953125,135.8909149169922,26.7855167388916,109.1053981781006,5.1225670409219966,16.97814884909412,11.855581808172122,0.4714337885379791,0.3290072679519653,0.1424265205860138,0.7497086524963379,0.6590616106987,-0.0906470417976379,0.7862265110015869,0.6372487545013428,-0.1489777565002441,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p046_loss_large_opencv_telea_error_maps.png
p046_loss_small,p046,p046_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p046_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p046_clean.png,p046_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p046_loss_small_mask.png,p046_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p046_loss_small_damaged.png,p046_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p046_loss_small_restored_opencv_telea.png,25992,5.7754,4.4067,ok,,Boating,Édouard Manet,1874,high_texture_brushwork,Impressionism / modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436947,Public Domain / Open Access,p046.jpg,24763.9921875,333.72607421875,24430.26611328125,150.6544952392578,11.373435020446776,139.28106021881104,4.192597025374685,22.896902211986124,18.70430518661144,0.1987081617116928,0.0195241495966911,0.1791840121150016,0.9319535493850708,0.9961560964584352,0.0642025470733642,0.951439619064331,0.9849579334259032,0.0335183143615722,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p046_loss_small_opencv_telea_error_maps.png
