metric_row_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,boundary_width_pixels,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,ssim_applicable,metric_runtime_seconds,case_runtime_seconds,metric_schema_version,metric_implementation_name,status,issue
opencv_telea__canonical__canonical__p002_mixed_damage__mask_bbox_crop,opencv_telea__canonical__canonical__p002_mixed_damage,opencv_telea__canonical__canonical__p002_mixed_damage,canonical__p002_mixed_damage,p002_mixed_damage,canonical__p002_mixed_damage,canonical,primary,p002,,,,,opencv_telea,p002_mixed_damage,mixed_damage,p002_mixed_damage,mixed_damage,mask_bbox_crop,357120,151.0,0.0,616.0,768.0,34546,False,intensity > 127,8,5,8.63144321236559,2.700280017921147,5.931163194444444,4.818734132317801,15.495950940860215,-10.677216808542415,38.769969432797396,43.81671558215477,5.046746149357375,0.8556102404458388,0.9789033970185906,0.12329315657275186,True,0.4313732000300661,2.027877999993507,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p002_mixed_damage__masked_region,opencv_telea__canonical__canonical__p002_mixed_damage,opencv_telea__canonical__canonical__p002_mixed_damage,canonical__p002_mixed_damage,p002_mixed_damage,canonical__p002_mixed_damage,canonical,primary,p002,,,,,opencv_telea,p002_mixed_damage,mixed_damage,p002_mixed_damage,mixed_damage,masked_region,34546,,,,,34546,False,intensity > 127,8,5,89.22772535170498,27.914201354715452,61.313523996989524,49.81376522125089,160.1897180570833,-110.37595283583241,28.625805390440156,33.67255153979754,5.046746149357382,,,,False,0.014564600016456097,2.027877999993507,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p002_mixed_damage__outside_mask_region,opencv_telea__canonical__canonical__p002_mixed_damage,opencv_telea__canonical__canonical__p002_mixed_damage,canonical__p002_mixed_damage,p002_mixed_damage,canonical__p002_mixed_damage,canonical,primary,p002,,,,,opencv_telea,p002_mixed_damage,mixed_damage,p002_mixed_damage,mixed_damage,outside_mask_region,555278,0.0,0.0,768.0,768.0,34546,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.10825449996627867,2.027877999993507,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p002_scratch_thin__boundary_region,opencv_telea__canonical__canonical__p002_scratch_thin,opencv_telea__canonical__canonical__p002_scratch_thin,canonical__p002_scratch_thin,p002_scratch_thin,canonical__p002_scratch_thin,canonical,primary,p002,,,,,opencv_telea,p002_scratch_thin,scratch_thin,p002_scratch_thin,scratch_thin,boundary_region,41930,,,,,9599,False,intensity > 127,8,5,21.474250735352573,4.764472533587726,16.70977820176485,8.848795611733841,29.529620796565705,-20.680825184831864,34.81162341201819,41.35065533214039,6.5390319201221985,,,,False,0.014778600016143173,1.9098237000289373,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p002_scratch_thin__content_region,opencv_telea__canonical__canonical__p002_scratch_thin,opencv_telea__canonical__canonical__p002_scratch_thin,canonical__p002_scratch_thin,p002_scratch_thin,canonical__p002_scratch_thin,canonical,primary,p002,,,,,opencv_telea,p002_scratch_thin,scratch_thin,p002_scratch_thin,scratch_thin,content_region,344832,159.0,0.0,608.0,768.0,9599,False,intensity > 127,8,5,2.6111710436773077,0.5793381511383321,2.0318328925389757,1.0759732275426874,3.590667339458055,-2.514694111915367,43.962450398330866,50.501482318453064,6.5390319201221985,0.9087106250700873,0.9953751027533383,0.08666447768325103,True,0.3844107000040822,1.9098237000289373,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p002_scratch_thin__full_image,opencv_telea__canonical__canonical__p002_scratch_thin,opencv_telea__canonical__canonical__p002_scratch_thin,canonical__p002_scratch_thin,p002_scratch_thin,canonical__p002_scratch_thin,canonical,primary,p002,,,,,opencv_telea,p002_scratch_thin,scratch_thin,p002_scratch_thin,scratch_thin,full_image,589824,0.0,0.0,768.0,768.0,9599,False,intensity > 127,8,5,1.5265830711082176,0.3387016013816551,1.1878814697265625,0.6290520562065972,2.0992312961154513,-1.470179239908854,46.29359918861275,52.83263110873495,6.5390319201221985,0.9426108518436562,0.9964133624225017,0.05380251057884544,True,0.8254875999991782,1.9098237000289373,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p002_scratch_thin__mask_bbox_crop,opencv_telea__canonical__canonical__p002_scratch_thin,opencv_telea__canonical__canonical__p002_scratch_thin,canonical__p002_scratch_thin,p002_scratch_thin,canonical__p002_scratch_thin,canonical,primary,p002,,,,,opencv_telea,p002_scratch_thin,scratch_thin,p002_scratch_thin,scratch_thin,mask_bbox_crop,348285,151.0,0.0,616.0,749.0,9599,False,intensity > 127,8,5,2.5852831254097457,0.5735944221925531,2.0116887032171924,1.065305712275866,3.5550684066210145,-2.4897626943451483,44.00572249387672,50.544754413998916,6.5390319201221985,0.9022901780683853,0.9938934497149904,0.09160327164660509,True,0.388020999962464,1.9098237000289373,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p002_scratch_thin__masked_region,opencv_telea__canonical__canonical__p002_scratch_thin,opencv_telea__canonical__canonical__p002_scratch_thin,canonical__p002_scratch_thin,p002_scratch_thin,canonical__p002_scratch_thin,canonical,primary,p002,,,,,opencv_telea,p002_scratch_thin,scratch_thin,p002_scratch_thin,scratch_thin,masked_region,9599,,,,,9599,False,intensity > 127,8,5,93.80303503837206,20.811994304962322,72.99104073340973,38.652984685904784,128.9902073132618,-90.33722262735702,28.40863470472926,34.947666624851465,6.539031920122206,,,,False,0.010151099995709956,1.9098237000289373,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p002_scratch_thin__outside_mask_region,opencv_telea__canonical__canonical__p002_scratch_thin,opencv_telea__canonical__canonical__p002_scratch_thin,canonical__p002_scratch_thin,p002_scratch_thin,canonical__p002_scratch_thin,canonical,primary,p002,,,,,opencv_telea,p002_scratch_thin,scratch_thin,p002_scratch_thin,scratch_thin,outside_mask_region,580225,0.0,0.0,768.0,768.0,9599,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.11236349999671802,1.9098237000289373,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p002_zero_control__content_region,opencv_telea__canonical__canonical__p002_zero_control,opencv_telea__canonical__canonical__p002_zero_control,canonical__p002_zero_control,p002_zero_control,canonical__p002_zero_control,canonical,primary,p002,,,,,opencv_telea,p002_zero_control,zero_control,p002_zero_control,zero_control,content_region,344832,159.0,0.0,608.0,768.0,0,True,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,1.0,1.0,0.0,True,0.38448290002997965,1.3915339999948628,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p002_zero_control__full_image,opencv_telea__canonical__canonical__p002_zero_control,opencv_telea__canonical__canonical__p002_zero_control,canonical__p002_zero_control,p002_zero_control,canonical__p002_zero_control,canonical,primary,p002,,,,,opencv_telea,p002_zero_control,zero_control,p002_zero_control,zero_control,full_image,589824,0.0,0.0,768.0,768.0,0,True,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,1.0,1.0,0.0,True,0.7838827000232413,1.3915339999948628,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p002_zero_control__outside_mask_region,opencv_telea__canonical__canonical__p002_zero_control,opencv_telea__canonical__canonical__p002_zero_control,canonical__p002_zero_control,p002_zero_control,canonical__p002_zero_control,canonical,primary,p002,,,,,opencv_telea,p002_zero_control,zero_control,p002_zero_control,zero_control,outside_mask_region,589824,0.0,0.0,768.0,768.0,0,True,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.11188709997804835,1.3915339999948628,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_loss_large__boundary_region,opencv_telea__canonical__canonical__p003_loss_large,opencv_telea__canonical__canonical__p003_loss_large,canonical__p003_loss_large,p003_loss_large,canonical__p003_loss_large,canonical,primary,p003,,,,,opencv_telea,p003_loss_large,loss_large,p003_loss_large,loss_large,boundary_region,13673,,,,,61056,False,intensity > 127,8,5,55.191545381408616,14.750505863136596,40.44103951827202,33.157073551281115,64.50808162071235,-31.35100806943123,30.71207806244178,36.4427344632989,5.730656400857118,,,,False,0.010650400014128536,1.7918013999587856,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_loss_large__content_region,opencv_telea__canonical__canonical__p003_loss_large,opencv_telea__canonical__canonical__p003_loss_large,canonical__p003_loss_large,p003_loss_large,canonical__p003_loss_large,canonical,primary,p003,,,,,opencv_telea,p003_loss_large,loss_large,p003_loss_large,loss_large,content_region,471552,77.0,0.0,691.0,768.0,61056,False,intensity > 127,8,5,14.187592602017734,10.079680148389432,4.107912453628302,9.221791728872603,18.964225931958016,-9.742434203085413,36.61171651693598,38.096336097101336,1.4846195801653579,0.8857639164338201,0.9368674288920428,0.051103512458222644,True,0.5667287000105716,1.7918013999587856,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_loss_large__full_image,opencv_telea__canonical__canonical__p003_loss_large,opencv_telea__canonical__canonical__p003_loss_large,canonical__p003_loss_large,p003_loss_large,canonical__p003_loss_large,canonical,primary,p003,,,,,opencv_telea,p003_loss_large,loss_large,p003_loss_large,loss_large,full_image,589824,0.0,0.0,768.0,768.0,61056,False,intensity > 127,8,5,11.342684710467303,8.058494285300926,3.2841904251663774,7.372630366572627,15.161503544560185,-7.788873177987558,37.583645005839415,39.06826458600478,1.484619580165365,0.9088509989393216,0.9496265049427319,0.04077550600341029,True,0.78732919995673,1.7918013999587856,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_loss_large__mask_bbox_crop,opencv_telea__canonical__canonical__p003_loss_large,opencv_telea__canonical__canonical__p003_loss_large,canonical__p003_loss_large,p003_loss_large,canonical__p003_loss_large,canonical,primary,p003,,,,,opencv_telea,p003_loss_large,loss_large,p003_loss_large,loss_large,mask_bbox_crop,126096,190.0,25.0,486.0,451.0,61056,False,intensity > 127,8,5,53.05630366281775,37.69424353931396,15.362060123503788,34.48606088482849,70.91913039800363,-36.43306951317514,30.883433706825755,32.36805328699112,1.484619580165365,0.5654752005592907,0.7598598713954643,0.1943846708361736,True,0.10961169999791309,1.7918013999587856,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_loss_large__masked_region,opencv_telea__canonical__canonical__p003_loss_large,opencv_telea__canonical__canonical__p003_loss_large,canonical__p003_loss_large,p003_loss_large,canonical__p003_loss_large,canonical,primary,p003,,,,,opencv_telea,p003_loss_large,loss_large,p003_loss_large,loss_large,masked_region,61056,,,,,61056,False,intensity > 127,8,5,109.57461456149545,77.84809573724668,31.72651882424877,71.22239146575821,146.46584556254368,-75.24345409678547,27.733704092089,29.218323672254364,1.484619580165365,,,,False,0.017152300046291202,1.7918013999587856,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_loss_large__outside_mask_region,opencv_telea__canonical__canonical__p003_loss_large,opencv_telea__canonical__canonical__p003_loss_large,canonical__p003_loss_large,p003_loss_large,canonical__p003_loss_large,canonical,primary,p003,,,,,opencv_telea,p003_loss_large,loss_large,p003_loss_large,loss_large,outside_mask_region,528768,0.0,0.0,768.0,768.0,61056,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.10143019998213276,1.7918013999587856,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_loss_small__boundary_region,opencv_telea__canonical__canonical__p003_loss_small,opencv_telea__canonical__canonical__p003_loss_small,canonical__p003_loss_small,p003_loss_small,canonical__p003_loss_small,canonical,primary,p003,,,,,opencv_telea,p003_loss_small,loss_small,p003_loss_small,loss_small,boundary_region,17512,,,,,21602,False,intensity > 127,8,5,50.57857469164002,16.276838739150296,34.30173595248972,31.410537536165677,60.917351911070504,-29.506814374904828,31.09113774141008,36.01510300084826,4.923965259438184,,,,False,0.01117880002129823,2.0285210000001825,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_loss_small__content_region,opencv_telea__canonical__canonical__p003_loss_small,opencv_telea__canonical__canonical__p003_loss_small,canonical__p003_loss_small,p003_loss_small,canonical__p003_loss_small,canonical,primary,p003,,,,,opencv_telea,p003_loss_small,loss_small,p003_loss_small,loss_small,content_region,471552,77.0,0.0,691.0,768.0,21602,False,intensity > 127,8,5,4.990440078718784,2.142995894408252,2.847444184310532,3.2283551619616357,6.36613141286645,-3.137776250904814,41.14941515578817,44.82059021854803,3.6711750627598576,0.9477561773391691,0.9835707494170297,0.03581457207786065,True,0.5730138000217266,2.0285210000001825,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_loss_small__full_image,opencv_telea__canonical__canonical__p003_loss_small,opencv_telea__canonical__canonical__p003_loss_small,canonical__p003_loss_small,p003_loss_small,canonical__p003_loss_small,canonical,primary,p003,,,,,opencv_telea,p003_loss_small,loss_small,p003_loss_small,loss_small,full_image,589824,0.0,0.0,768.0,768.0,21602,False,intensity > 127,8,5,3.9897528754340277,1.7132805718315973,2.2764723036024304,2.5810026945891202,5.089589436848958,-2.508586742259838,42.12134364469161,45.79251870745147,3.6711750627598576,0.958314640186633,0.9868910966477089,0.028576456461075872,True,0.7891876000212505,2.0285210000001825,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_loss_small__mask_bbox_crop,opencv_telea__canonical__canonical__p003_loss_small,opencv_telea__canonical__canonical__p003_loss_small,canonical__p003_loss_small,p003_loss_small,canonical__p003_loss_small,canonical,primary,p003,,,,,opencv_telea,p003_loss_small,loss_small,p003_loss_small,loss_small,mask_bbox_crop,292320,76.0,23.0,656.0,527.0,21602,False,intensity > 127,8,5,8.050259989053092,3.4569444444444444,4.593315544608648,5.207776865535486,10.269437602627258,-5.061660737091772,39.072704544146,42.74387960690586,3.6711750627598576,0.9153255738512495,0.9733722133198723,0.058046639468622874,True,0.3490091999992728,2.0285210000001825,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_loss_small__masked_region,opencv_telea__canonical__canonical__p003_loss_small,opencv_telea__canonical__canonical__p003_loss_small,canonical__p003_loss_small,p003_loss_small,canonical__p003_loss_small,canonical,primary,p003,,,,,opencv_telea,p003_loss_small,loss_small,p003_loss_small,loss_small,masked_region,21602,,,,,21602,False,intensity > 127,8,5,108.93676511434127,46.779650032404405,62.157115081936865,70.47205505663055,138.96685492084066,-68.49479986421011,27.759058861475232,31.43023392423509,3.6711750627598576,,,,False,0.011423800024203956,2.0285210000001825,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_loss_small__outside_mask_region,opencv_telea__canonical__canonical__p003_loss_small,opencv_telea__canonical__canonical__p003_loss_small,canonical__p003_loss_small,p003_loss_small,canonical__p003_loss_small,canonical,primary,p003,,,,,opencv_telea,p003_loss_small,loss_small,p003_loss_small,loss_small,outside_mask_region,568222,0.0,0.0,768.0,768.0,21602,False,intensity > 127,8,5,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,False,0.10874410002725199,2.0285210000001825,2.0.0,restoration_eval.metrics_classical,ok,
opencv_telea__canonical__canonical__p003_mixed_damage__boundary_region,opencv_telea__canonical__canonical__p003_mixed_damage,opencv_telea__canonical__canonical__p003_mixed_damage,canonical__p003_mixed_damage,p003_mixed_damage,canonical__p003_mixed_damage,canonical,primary,p003,,,,,opencv_telea,p003_mixed_damage,mixed_damage,p003_mixed_damage,mixed_damage,boundary_region,37214,,,,,43486,False,intensity > 127,8,5,40.49511832464485,9.627246018523495,30.867872306121356,20.475143763099908,48.47237598753157,-27.997232224431663,32.05677688577979,38.29578290774774,6.239006021967953,,,,False,0.014490600035060197,2.374330899969209,2.0.0,restoration_eval.metrics_classical,ok,
