spatial_case_id,restoration_case_id,case_id,source_case_id,dataset_name,painting_id,category,title,artist,mask_id,mask_type,model_name,is_zero_control,clean_path,damaged_path,mask_path,restored_path,figure_filename,figure_path,image_width,image_height,full_pixel_count,content_pixel_count,masked_pixel_count,outside_mask_pixel_count,boundary_pixel_count,mask_area_pixels,mask_area_fraction_full,mask_area_percentage_full,content_x_min,content_y_min,content_x_max,content_y_max,mask_bbox_x_min,mask_bbox_y_min,mask_bbox_x_max,mask_bbox_y_max,boundary_width_pixels,boundary_mode,mask_threshold,mse_improvement,mae_improvement,psnr_improvement,ssim_improvement,damaged_error_mean_full,damaged_error_std_full,damaged_error_max_full,restored_error_mean_full,restored_error_std_full,restored_error_max_full,improvement_mean_full,improvement_std_full,improvement_min_full,improvement_max_full,improvement_masked_pixel_count,improvement_masked_mean,improvement_masked_std,improvement_masked_min,improvement_masked_max,improvement_masked_positive_pixels,improvement_masked_negative_pixels,improvement_masked_zero_pixels,improvement_masked_positive_percentage,improvement_masked_negative_percentage,improvement_masked_zero_percentage,improvement_outside_mask_pixel_count,improvement_outside_mask_mean,improvement_outside_mask_std,improvement_outside_mask_min,improvement_outside_mask_max,improvement_outside_mask_positive_pixels,improvement_outside_mask_negative_pixels,improvement_outside_mask_zero_pixels,improvement_outside_mask_positive_percentage,improvement_outside_mask_negative_percentage,improvement_outside_mask_zero_percentage,improvement_boundary_pixel_count,improvement_boundary_mean,improvement_boundary_std,improvement_boundary_min,improvement_boundary_max,improvement_boundary_positive_pixels,improvement_boundary_negative_pixels,improvement_boundary_zero_pixels,improvement_boundary_positive_percentage,improvement_boundary_negative_percentage,improvement_boundary_zero_percentage,improvement_content_pixel_count,improvement_content_mean,improvement_content_std,improvement_content_min,improvement_content_max,improvement_content_positive_pixels,improvement_content_negative_pixels,improvement_content_zero_pixels,improvement_content_positive_percentage,improvement_content_negative_percentage,improvement_content_zero_percentage,damaged_error_masked_mean,damaged_error_masked_std,restored_error_masked_mean,restored_error_masked_std,damaged_error_boundary_mean,damaged_error_boundary_std,restored_error_boundary_mean,restored_error_boundary_std,damaged_error_outside_mask_mean,damaged_error_outside_mask_std,restored_error_outside_mask_mean,restored_error_outside_mask_std,flag_net_masked_degradation,flag_boundary_degradation,flag_outside_mask_degradation,flag_high_negative_masked_percentage,spatial_flag_count,boundary_net_change_class,outside_mask_net_change_class,absolute_error_vmin,absolute_error_vmax,signed_improvement_vmin,signed_improvement_vmax,figure_size_bytes,figure_size_bytes_disk,figure_filesize_mb,figure_width,figure_height,figure_mode,figure_format,figure_sha256,generation_runtime_seconds,spatial_schema_version,implementation_name,status,issue,damaged_error_mean_masked,restored_error_mean_masked,improvement_mean_masked,negative_improvement_pixels_masked,positive_improvement_pixels_masked,zero_improvement_pixels_masked,negative_improvement_percentage_masked,positive_improvement_percentage_masked
opencv_telea__canonical__canonical__p003_loss_large,opencv_telea__canonical__canonical__p003_loss_large,canonical__p003_loss_large,canonical__p003_loss_large,canonical,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,p003_loss_large,loss_large,opencv_telea,False,data/processed/clean/p003_clean.png,data/processed/masked/p003_loss_large_damaged.png,data/processed/masks/p003_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p003_loss_large_restored_opencv_telea.png,opencv_telea_canonical_canonical_p003_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p003_loss_large_difference_maps.png,768,768,589824,471552,61056,528768,13673,61056,0.103515625,10.3515625,77,0,691,768,190.0,25.0,486.0,451.0,5,both,127,31.72651882424877,-75.24345409678547,1.484619580165365,,19.12736701965332,57.527164459228516,237.6666717529297,2.181410074234009,9.58199691772461,153.6666717529297,16.945959091186523,52.34907913208008,-122.66666412353516,232.3333282470703,61056,163.70437622070312,49.482666015625,-122.66666412353516,232.3333282470703,60360,694,2,98.86006289308176,1.13666142557652,0.003275681341719078,528768,0.0,0.0,0.0,0.0,0,0,528768,0.0,0.0,100.0,13673,89.53238677978516,94.41350555419922,-3.0,232.3333282470703,6727,1,6945,49.1991516126673,0.00731368390258173,50.79353470343012,471552,21.19624900817871,57.772579193115234,-122.66666412353516,232.3333282470703,60360,694,410498,12.800285016286644,0.1471735884907709,87.05254139522258,184.77760314941406,36.8963737487793,21.073244094848633,22.10997772216797,92.81147003173828,96.86219787597656,3.279090166091919,8.777375221252441,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2100730,2100730,2.0034122467041016,2383,2335,RGBA,PNG,daa708d7c31865576ea5c625565788fd41abfb6172cfc73254002b555bb87588,6.125466500001494,2.0.0,restoration_eval.error_maps,ok,,184.77760314941406,21.073244094848633,163.70437622070312,694,60360,2,1.13666142557652,98.86006289308176
opencv_telea__canonical__canonical__p003_loss_small,opencv_telea__canonical__canonical__p003_loss_small,canonical__p003_loss_small,canonical__p003_loss_small,canonical,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,p003_loss_small,loss_small,opencv_telea,False,data/processed/clean/p003_clean.png,data/processed/masked/p003_loss_small_damaged.png,data/processed/masks/p003_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p003_loss_small_restored_opencv_telea.png,opencv_telea_canonical_canonical_p003_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p003_loss_small_difference_maps.png,768,768,589824,471552,21602,568222,17512,21602,0.03662448459201389,3.662448459201389,77,0,691,768,76.0,23.0,656.0,527.0,5,both,127,62.15711508193687,-68.49479986421011,3.6711750627598576,,6.794864177703857,35.619937896728516,234.6666717529297,0.4480862021446228,4.233891487121582,134.6666717529297,6.346779823303223,33.8778190612793,-82.33332824707031,231.0,21602,173.2933349609375,49.05537414550781,-82.33332824707031,231.0,21404,195,3,99.08341820201834,0.9026941949819461,0.013887602999722247,568222,0.0,0.0,0.0,0.0,0,0,568222,0.0,0.0,100.0,17512,84.13141632080078,94.83659362792969,-62.66666793823242,231.0,8121,13,9378,46.373915029693926,0.07423481041571493,53.55185015989036,471552,7.938642501831055,37.721771240234375,-82.33332824707031,231.0,21404,195,449953,4.539054017372422,0.04135280944625407,95.41959317318133,185.5279541015625,38.50896072387695,12.234607696533203,18.580793380737305,87.5113525390625,97.25325775146484,3.379929780960083,8.649138450622559,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2016460,2016460,1.9230461120605469,2383,2335,RGBA,PNG,afe0244e015b01f55ae9ef036806bb3802d495f5727f115a5557d77e17fedb93,5.918950799969025,2.0.0,restoration_eval.error_maps,ok,,185.5279541015625,12.234607696533203,173.2933349609375,195,21404,3,0.9026941949819461,99.08341820201834
opencv_telea__canonical__canonical__p003_mixed_damage,opencv_telea__canonical__canonical__p003_mixed_damage,canonical__p003_mixed_damage,canonical__p003_mixed_damage,canonical,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,p003_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p003_clean.png,data/processed/masked/p003_mixed_damage_damaged.png,data/processed/masks/p003_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p003_mixed_damage_restored_opencv_telea.png,opencv_telea_canonical_canonical_p003_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p003_mixed_damage_difference_maps.png,768,768,589824,471552,43486,546338,37214,43486,0.0737270779079861,7.372707790798611,77,0,691,768,69.0,28.0,699.0,768.0,5,both,127,71.22303729936071,-101.82710910791212,4.12072816324558,,15.02254581451416,53.659175872802734,255.0,0.7135958671569824,4.852667331695557,134.0,14.308951377868652,51.53376388549805,-97.0,231.3333282470703,43486,194.07998657226562,33.63204574584961,-97.0,231.3333282470703,43422,64,0,99.85282619693695,0.14717380306305478,0.0,546338,0.0,0.0,0.0,0.0,0,0,546338,0.0,0.0,100.0,37214,68.2998275756836,94.4297866821289,-97.0,231.3333282470703,13166,60,23988,35.37915838125436,0.16122964475734938,64.45961197398829,471552,17.897838592529297,57.07529067993164,-97.0,231.3333282470703,43422,64,428066,9.208316368078176,0.013572204125950055,90.77811142779588,203.7588653564453,24.431617736816406,9.678885459899902,15.252057075500488,70.50824737548828,96.66280364990234,2.208425283432007,7.940941333770752,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2163600,2163600,2.0633697509765625,2383,2335,RGBA,PNG,58efa6d5db8600cb0ce4a81eefa12ff38cc2f7917b5dd276c77505f518dd284c,5.9740563000086695,2.0.0,restoration_eval.error_maps,ok,,203.7588653564453,9.678885459899902,194.07998657226562,64,43422,0,0.14717380306305478,99.85282619693695
opencv_telea__canonical__canonical__p003_scratch_thin,opencv_telea__canonical__canonical__p003_scratch_thin,canonical__p003_scratch_thin,canonical__p003_scratch_thin,canonical,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,p003_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p003_clean.png,data/processed/masked/p003_scratch_thin_damaged.png,data/processed/masks/p003_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p003_scratch_thin_restored_opencv_telea.png,opencv_telea_canonical_canonical_p003_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p003_scratch_thin_difference_maps.png,768,768,589824,471552,7403,582421,29916,7403,0.012551201714409722,1.255120171440972,77,0,691,768,69.0,42.0,699.0,768.0,5,both,127,89.91422396325814,-79.95510828943219,6.894355380258684,,2.491366386413574,22.297332763671875,255.0,0.0640648752450943,1.1997634172439575,75.0,2.4273018836975098,21.77185821533203,0.0,231.0,7403,193.39199829101562,28.902713775634766,26.999998092651367,231.0,7403,0,0,100.0,0.0,0.0,582421,0.0,0.0,0.0,0.0,0,0,582421,0.0,0.0,100.0,29916,47.85669708251953,84.68505859375,0.0,231.0,7403,0,22513,24.745955341623212,0.0,75.25404465837678,471552,3.0361039638519287,24.31162452697754,0.0,231.0,7403,0,464149,1.569922299131379,0.0,98.43007770086862,198.4962921142578,26.555086135864258,5.104281902313232,9.431761741638184,49.11980056762695,86.6708984375,1.2631033658981323,5.183178901672363,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2030671,2030671,1.936598777770996,2383,2335,RGBA,PNG,9263f78d04ad77b354995abaf7cd56810ef63ceed621a371cd48edc186daa01e,5.904476199997589,2.0.0,restoration_eval.error_maps,ok,,198.4962921142578,5.104281902313232,193.39199829101562,0,7403,0,0.0,100.0
opencv_telea__canonical__canonical__p003_zero_control,opencv_telea__canonical__canonical__p003_zero_control,canonical__p003_zero_control,canonical__p003_zero_control,canonical,p003,portrait_figure,Marie Joséphine Charlotte du Val d'Ognes,Marie-Denise Villers,p003_zero_control,zero_control,opencv_telea,True,data/processed/clean/p003_clean.png,data/processed/masked/p003_zero_control_damaged.png,data/processed/masks/p003_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p003_zero_control_restored_opencv_telea.png,opencv_telea_canonical_canonical_p003_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p003_zero_control_difference_maps.png,768,768,589824,471552,0,589824,0,0,0.0,0.0,77,0,691,768,,,,,5,both,127,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,0,0,,,,589824,0.0,0.0,0.0,0.0,0,0,589824,0.0,0.0,100.0,0,,,,,0,0,0,,,,471552,0.0,0.0,0.0,0.0,0,0,471552,0.0,0.0,100.0,,,,,,,,,0.0,0.0,0.0,0.0,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,1869803,1869803,1.7831830978393555,2383,2335,RGBA,PNG,74ff407b43a031d3567ecdeccb0fda167a0ae6dc18f1ba9ebe287fe0dc5f2b5f,6.021088599984068,2.0.0,restoration_eval.error_maps,ok,,,,,0,0,0,,
opencv_telea__canonical__canonical__p004_loss_large,opencv_telea__canonical__canonical__p004_loss_large,canonical__p004_loss_large,canonical__p004_loss_large,canonical,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,p004_loss_large,loss_large,opencv_telea,False,data/processed/clean/p004_clean.png,data/processed/masked/p004_loss_large_damaged.png,data/processed/masks/p004_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p004_loss_large_restored_opencv_telea.png,opencv_telea_canonical_canonical_p004_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p004_loss_large_difference_maps.png,768,768,589824,480000,64390,525434,12257,64390,0.10916815863715278,10.916815863715277,0,71,768,696,275.0,150.0,554.0,534.0,5,both,127,22.5743490189988,-100.48281306621112,0.9530212298260424,,20.777372360229492,60.76578903198242,240.6666717529297,3.2871670722961426,13.673785209655762,153.3333282470703,17.49020767211914,52.47237777709961,-83.0,236.0,64390,160.21343994140625,48.528358459472656,-83.0,236.0,64171,216,3,99.65988507532225,0.3354558161205156,0.004659108557229384,525434,0.0,0.0,0.0,0.0,0,0,525434,0.0,0.0,100.0,12257,79.26871490478516,86.8090591430664,0.0,236.0,6064,0,6193,49.4737700905605,0.0,50.5262299094395,480000,21.49196434020996,57.42222595214844,-83.0,236.0,64171,216,415613,13.368958333333333,0.045,86.58604166666667,190.32449340820312,39.43132019042969,30.111042022705078,30.08331298828125,84.02507781982422,90.5504150390625,4.756357192993164,8.110469818115234,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2273463,2273463,2.1681432723999023,2383,2335,RGBA,PNG,966c21d149af6f39244d241abef8b7b45b92547c1faeb65f32646ea9f09de5fc,5.734214099997189,2.0.0,restoration_eval.error_maps,ok,,190.32449340820312,30.111042022705078,160.21343994140625,216,64171,3,0.3354558161205156,99.65988507532225
opencv_telea__canonical__canonical__p004_loss_small,opencv_telea__canonical__canonical__p004_loss_small,canonical__p004_loss_small,canonical__p004_loss_small,canonical,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,p004_loss_small,loss_small,opencv_telea,False,data/processed/clean/p004_clean.png,data/processed/masked/p004_loss_small_damaged.png,data/processed/masks/p004_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p004_loss_small_restored_opencv_telea.png,opencv_telea_canonical_canonical_p004_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p004_loss_small_difference_maps.png,768,768,589824,480000,20406,569418,17090,20406,0.034596761067708336,3.4596761067708335,0,71,768,696,126.0,71.0,736.0,651.0,5,both,127,36.99032964160868,-49.682152308144666,1.8528137563859524,,5.596885681152344,30.363391876220703,255.0,0.4865473508834839,3.799910068511963,116.33333587646484,5.1103386878967285,28.04678726196289,-33.333335876464844,255.0,20406,147.71148681640625,40.902767181396484,-33.333335876464844,255.0,20397,9,0,99.95589532490445,0.04410467509556013,0.0,569418,0.0,0.0,0.0,0.0,0,0,569418,0.0,0.0,100.0,17090,70.3125228881836,81.77359771728516,0.0,255.0,7832,0,9258,45.82796957284962,0.0,54.172030427150375,480000,6.2795844078063965,30.971899032592773,-33.333335876464844,255.0,20397,9,459594,4.249375,0.001875,95.74875,161.77487182617188,37.17989730834961,14.063379287719727,15.047401428222656,74.17742156982422,85.34269714355469,3.864891767501831,7.195539474487305,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2199919,2199919,2.098006248474121,2383,2335,RGBA,PNG,46cf95fc3b8005079312b1e6040c5a5816ce1b26096cf98853e2353df26f8973,5.64413929998409,2.0.0,restoration_eval.error_maps,ok,,161.77487182617188,14.063379287719727,147.71148681640625,9,20397,0,0.04410467509556013,99.95589532490445
opencv_telea__canonical__canonical__p004_mixed_damage,opencv_telea__canonical__canonical__p004_mixed_damage,canonical__p004_mixed_damage,canonical__p004_mixed_damage,canonical,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,p004_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p004_clean.png,data/processed/masked/p004_mixed_damage_damaged.png,data/processed/masks/p004_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p004_mixed_damage_restored_opencv_telea.png,opencv_telea_canonical_canonical_p004_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p004_mixed_damage_difference_maps.png,768,768,589824,480000,49686,540138,53258,49686,0.08423868815104167,8.423868815104168,0,71,768,696,0.0,63.0,768.0,702.0,5,both,127,33.835802170967,-85.82312254290275,1.7203244056779177,,16.22382354736328,54.647430419921875,255.0,1.4094001054763794,7.572281837463379,161.6666717529297,14.814422607421875,50.52280807495117,-46.333335876464844,255.0,49686,175.86245727539062,44.48748016357422,-46.333335876464844,255.0,49590,94,2,99.80678661997344,0.18918810127601338,0.0040252787505534755,540138,0.0,0.0,0.0,0.0,0,0,540138,0.0,0.0,100.0,53258,57.057151794433594,88.31547546386719,-41.999996185302734,255.0,16794,11,36453,31.53329077321717,0.020654174020804387,68.44605505276202,480000,18.203962326049805,55.45155715942383,-46.333335876464844,255.0,49590,94,430316,10.33125,0.019583333333333335,89.64916666666667,192.59349060058594,38.51365661621094,16.731029510498047,20.599315643310547,59.75800704956055,91.76844024658203,2.7008585929870605,8.277848243713379,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2443772,2443772,2.3305625915527344,2383,2335,RGBA,PNG,61f849baf6479d61d6d64ea68e92b2420a0b1c0d3b99690b1884dbad065631b8,5.780452000035439,2.0.0,restoration_eval.error_maps,ok,,192.59349060058594,16.731029510498047,175.86245727539062,94,49590,2,0.18918810127601338,99.80678661997344
opencv_telea__canonical__canonical__p004_scratch_thin,opencv_telea__canonical__canonical__p004_scratch_thin,canonical__p004_scratch_thin,canonical__p004_scratch_thin,canonical,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,p004_scratch_thin,scratch_thin,opencv_telea,False,data/processed/clean/p004_clean.png,data/processed/masked/p004_scratch_thin_damaged.png,data/processed/masks/p004_scratch_thin_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p004_scratch_thin_restored_opencv_telea.png,opencv_telea_canonical_canonical_p004_scratch_thin_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p004_scratch_thin_difference_maps.png,768,768,589824,480000,7733,582091,31211,7733,0.013110690646701388,1.3110690646701388,0,71,768,696,0.0,87.0,768.0,704.0,5,both,127,38.28841760420707,-48.9888788309841,3.569311059308774,,2.5906877517700195,23.31760025024414,255.0,0.07023168355226517,1.1991442441940308,99.66666412353516,2.520456314086914,22.833242416381836,-64.33332824707031,255.0,7733,192.24436950683594,57.379825592041016,-64.33332824707031,255.0,7719,14,0,99.81895771369456,0.1810422863054442,0.0,582091,0.0,0.0,0.0,0.0,0,0,582091,0.0,0.0,100.0,31211,47.6070442199707,87.74964904785156,-64.33332824707031,255.0,7716,14,23481,24.722053122296625,0.044855980263368685,75.23309089744001,480000,3.0971367359161377,25.275630950927734,-64.33332824707031,255.0,7719,14,472267,1.6081249999999998,0.002916666666666667,98.38895833333333,197.6011962890625,54.18920135498047,5.356825351715088,9.019867897033691,48.93418884277344,89.44857788085938,1.327138900756836,5.050346374511719,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2242992,2242992,2.1390838623046875,2383,2335,RGBA,PNG,fcf0d55850a3c7ab3660e27131e90a8e38871fe8aade0833ed194e819107eeaf,5.650845299998764,2.0.0,restoration_eval.error_maps,ok,,197.6011962890625,5.356825351715088,192.24436950683594,14,7719,0,0.1810422863054442,99.81895771369456
opencv_telea__canonical__canonical__p004_zero_control,opencv_telea__canonical__canonical__p004_zero_control,canonical__p004_zero_control,canonical__p004_zero_control,canonical,p004,portrait_figure,Madame Georges Charpentier and Her Children,Pierre-Auguste Renoir,p004_zero_control,zero_control,opencv_telea,True,data/processed/clean/p004_clean.png,data/processed/masked/p004_zero_control_damaged.png,data/processed/masks/p004_zero_control_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p004_zero_control_restored_opencv_telea.png,opencv_telea_canonical_canonical_p004_zero_control_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p004_zero_control_difference_maps.png,768,768,589824,480000,0,589824,0,0,0.0,0.0,0,71,768,696,,,,,5,both,127,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,0,0,,,,589824,0.0,0.0,0.0,0.0,0,0,589824,0.0,0.0,100.0,0,,,,,0,0,0,,,,480000,0.0,0.0,0.0,0.0,0,0,480000,0.0,0.0,100.0,,,,,,,,,0.0,0.0,0.0,0.0,False,False,False,False,0,unchanged_or_undefined,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2063060,2063060,1.9674873352050781,2383,2335,RGBA,PNG,66e1eb4652683cbe28cf49c2ae991395bea3094053f0299d55fe1429ecb87424,5.656932800018694,2.0.0,restoration_eval.error_maps,ok,,,,,0,0,0,,
opencv_telea__canonical__canonical__p005_loss_large,opencv_telea__canonical__canonical__p005_loss_large,canonical__p005_loss_large,canonical__p005_loss_large,canonical,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,p005_loss_large,loss_large,opencv_telea,False,data/processed/clean/p005_clean.png,data/processed/masked/p005_loss_large_damaged.png,data/processed/masks/p005_loss_large_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p005_loss_large_restored_opencv_telea.png,opencv_telea_canonical_canonical_p005_loss_large_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p005_loss_large_difference_maps.png,768,768,589824,436992,55771,534053,11402,55771,0.0945553249782986,9.45553249782986,99,0,668,768,264.0,108.0,571.0,439.0,5,both,127,40.61138704105478,-67.55555754782952,1.9623845231176311,,18.641864776611328,58.784324645996094,246.3333282470703,2.1825714111328125,10.519396781921387,132.0,16.45929527282715,54.13302230834961,-54.666664123535156,236.6666717529297,55771,174.07054138183594,59.63008499145508,-54.666664123535156,236.6666717529297,55216,539,16,99.00485915619228,0.9664520987610049,0.028688745046708864,534053,0.0,0.0,0.0,0.0,0,0,534053,0.0,0.0,100.0,11402,102.57176208496094,106.71516418457031,0.0,236.6666717529297,5623,0,5779,49.31590948956324,0.0,50.68409051043676,436992,22.215709686279297,61.86566925048828,-54.666664123535156,236.6666717529297,55216,539,381237,12.635471587580552,0.12334321909783245,87.24118519332161,197.1530303955078,36.766319274902344,23.082477569580078,26.227352142333984,105.9582748413086,109.08966064453125,3.3865110874176025,8.570548057556152,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2338370,2338370,2.230043411254883,2383,2335,RGBA,PNG,d16af7c25efebd1b84de4247c812ec944ee1f18c5808d804d352a7d2226f6c14,5.838747400033753,2.0.0,restoration_eval.error_maps,ok,,197.1530303955078,23.082477569580078,174.07054138183594,539,55216,16,0.9664520987610049,99.00485915619228
opencv_telea__canonical__canonical__p005_loss_small,opencv_telea__canonical__canonical__p005_loss_small,canonical__p005_loss_small,canonical__p005_loss_small,canonical,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,p005_loss_small,loss_small,opencv_telea,False,data/processed/clean/p005_clean.png,data/processed/masked/p005_loss_small_damaged.png,data/processed/masks/p005_loss_small_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p005_loss_small_restored_opencv_telea.png,opencv_telea_canonical_canonical_p005_loss_small_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p005_loss_small_difference_maps.png,768,768,589824,436992,16173,573651,13745,16173,0.0274200439453125,2.74200439453125,99,0,668,768,161.0,98.0,635.0,552.0,5,both,127,54.61134813165976,-93.36705208268928,2.777213783815906,,5.572961807250977,33.5238151550293,245.6666717529297,0.4074012041091919,3.7691688537597656,92.0,5.165560722351074,31.42997169494629,0.0,231.0,16173,188.38629150390625,38.85965347290039,14.0,231.0,16173,0,0,100.0,0.0,0.0,573651,0.0,0.0,0.0,0.0,0,0,573651,0.0,0.0,100.0,13745,88.92886352539062,99.53009033203125,0.0,231.0,6314,0,7431,45.93670425609312,0.0,54.06329574390688,436992,6.972144603729248,36.34188461303711,0.0,231.0,16173,0,420819,3.7009830843585236,0.0,96.29901691564147,203.24407958984375,28.475404739379883,14.8577880859375,17.418691635131836,92.84500885009766,102.56670379638672,3.9161391258239746,9.035402297973633,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2226168,2226168,2.1230392456054688,2383,2335,RGBA,PNG,f5add83351ab94e2cf073baf5aced1ac5de7044639e6cb5857aff7e34ed41875,5.643240100005642,2.0.0,restoration_eval.error_maps,ok,,203.24407958984375,14.8577880859375,188.38629150390625,0,16173,0,0.0,100.0
opencv_telea__canonical__canonical__p005_mixed_damage,opencv_telea__canonical__canonical__p005_mixed_damage,canonical__p005_mixed_damage,canonical__p005_mixed_damage,canonical,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,p005_mixed_damage,mixed_damage,opencv_telea,False,data/processed/clean/p005_clean.png,data/processed/masked/p005_mixed_damage_damaged.png,data/processed/masks/p005_mixed_damage_mask.png,data/processed/restored/opencv_telea/canonical/canonical__p005_mixed_damage_restored_opencv_telea.png,opencv_telea_canonical_canonical_p005_mixed_damage_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/canonical/opencv_telea_canonical_canonical_p005_mixed_damage_difference_maps.png,768,768,589824,436992,35823,554001,43319,35823,0.060735066731770836,6.073506673177084,99,0,668,768,91.0,0.0,676.0,768.0,5,both,127,64.20058807656162,-114.78507290474464,3.527348729430617,,12.51356029510498,49.74770736694336,252.6666717529297,0.6868517398834229,4.64438009262085,141.0,11.826709747314453,47.41530990600586,-66.0,241.3333282470703,35823,194.72622680664062,37.434574127197266,-66.0,241.3333282470703,35782,40,1,99.8855483906987,0.11166010663540185,0.002791502665885046,554001,0.0,0.0,0.0,0.0,0,0,554001,0.0,0.0,100.0,43319,60.37513732910156,90.0029067993164,-47.33333206176758,241.3333282470703,14157,10,29152,32.68080980632055,0.02308455873865971,67.29610563494079,436992,15.962942123413086,54.48362731933594,-66.0,241.3333282470703,35782,40,401170,8.18825058582308,0.009153485647334505,91.80259592852958,206.03521728515625,29.593156814575195,11.308982849121094,15.330617904663086,63.50294494628906,93.30549621582031,3.1278040409088135,8.969454765319824,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2409638,2409638,2.2980098724365234,2383,2335,RGBA,PNG,110f0bf34d2e7ca13a1f18eb52c769090feecfc8e09c79dd1031e2ef67cccae1,5.659713100001682,2.0.0,restoration_eval.error_maps,ok,,206.03521728515625,11.308982849121094,194.72622680664062,40,35782,1,0.11166010663540185,99.8855483906987
