map_id,map_index,candidate_id,status,issue,map_asset_count,map_asset_types,error_map_version,boundary_width_pixels,boundary_mode,mask_threshold,error_vmin,error_vmax,improvement_vmin,improvement_vmax,damaged_error_map_filename,restored_error_map_filename,signed_improvement_map_filename,masked_signed_improvement_map_filename,boundary_signed_improvement_map_filename,mask_overlay_filename,boundary_overlay_filename,damaged_error_map_path,restored_error_map_path,signed_improvement_map_path,masked_signed_improvement_map_path,boundary_signed_improvement_map_path,mask_overlay_path,boundary_overlay_path,damaged_error_filename_length,restored_error_filename_length,signed_improvement_filename_length,masked_signed_improvement_filename_length,boundary_signed_improvement_filename_length,mask_overlay_filename_length,boundary_overlay_filename_length,damaged_error_file_size_bytes,restored_error_file_size_bytes,signed_improvement_file_size_bytes,masked_signed_improvement_file_size_bytes,boundary_signed_improvement_file_size_bytes,mask_overlay_file_size_bytes,boundary_overlay_file_size_bytes
dm_000787,787,sd__syn__p026__dirt_dust__p02_artist__s2026__15f6a7f7f1,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000787_der.png,dm_000787_rer.png,dm_000787_sig.png,dm_000787_msi.png,dm_000787_bsi.png,dm_000787_msk.png,dm_000787_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000787_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000787_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000787_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000787_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000787_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000787_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000787_bnd.png,17,17,17,17,17,17,17,32016,61626,39075,43590,31424,736773,738696
dm_000788,788,sd__syn__p026__dirt_dust__p03_artist_style_p__s2026__fc60f5aa77,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000788_der.png,dm_000788_rer.png,dm_000788_sig.png,dm_000788_msi.png,dm_000788_bsi.png,dm_000788_msk.png,dm_000788_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000788_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000788_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000788_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000788_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000788_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000788_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000788_bnd.png,17,17,17,17,17,17,17,32016,61617,39010,43702,31449,736773,738696
dm_000789,789,sd__syn__p026__dirt_dust__p04_full_context__s2026__4494ba7fbe,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000789_der.png,dm_000789_rer.png,dm_000789_sig.png,dm_000789_msi.png,dm_000789_bsi.png,dm_000789_msk.png,dm_000789_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000789_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000789_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000789_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000789_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000789_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000789_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000789_bnd.png,17,17,17,17,17,17,17,32016,61812,39162,43815,31427,736773,738696
dm_000790,790,sd__syn__p026__discolouration__p00_generic__s2026__84d7b6cacd,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000790_der.png,dm_000790_rer.png,dm_000790_sig.png,dm_000790_msi.png,dm_000790_bsi.png,dm_000790_msk.png,dm_000790_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000790_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000790_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000790_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000790_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000790_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000790_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000790_bnd.png,17,17,17,17,17,17,17,14088,54323,37936,38124,5137,750014,751518
dm_000791,791,sd__syn__p026__discolouration__p01_style_period__s2026__353f0ce4d3,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000791_der.png,dm_000791_rer.png,dm_000791_sig.png,dm_000791_msi.png,dm_000791_bsi.png,dm_000791_msk.png,dm_000791_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000791_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000791_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000791_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000791_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000791_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000791_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000791_bnd.png,17,17,17,17,17,17,17,14088,54119,37927,38225,5137,750014,751518
dm_000792,792,sd__syn__p026__discolouration__p02_artist__s2026__71c5366bfa,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000792_der.png,dm_000792_rer.png,dm_000792_sig.png,dm_000792_msi.png,dm_000792_bsi.png,dm_000792_msk.png,dm_000792_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000792_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000792_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000792_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000792_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000792_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000792_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000792_bnd.png,17,17,17,17,17,17,17,14088,53710,37689,37943,5137,750014,751518
dm_000793,793,sd__syn__p026__discolouration__p03_artist_style_p__s2026__516ad780f1,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000793_der.png,dm_000793_rer.png,dm_000793_sig.png,dm_000793_msi.png,dm_000793_bsi.png,dm_000793_msk.png,dm_000793_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000793_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000793_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000793_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000793_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000793_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000793_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000793_bnd.png,17,17,17,17,17,17,17,14088,54058,37963,38220,5137,750014,751518
dm_000794,794,sd__syn__p026__discolouration__p04_full_context__s2026__57c88a40f8,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000794_der.png,dm_000794_rer.png,dm_000794_sig.png,dm_000794_msi.png,dm_000794_bsi.png,dm_000794_msk.png,dm_000794_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000794_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000794_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000794_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000794_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000794_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000794_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000794_bnd.png,17,17,17,17,17,17,17,14088,54337,38311,38374,5137,750014,751518
dm_000795,795,sd__syn__p026__discolouration__p00_generic__s2026__8e7f4b777b,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000795_der.png,dm_000795_rer.png,dm_000795_sig.png,dm_000795_msi.png,dm_000795_bsi.png,dm_000795_msk.png,dm_000795_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000795_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000795_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000795_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000795_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000795_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000795_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000795_bnd.png,17,17,17,17,17,17,17,79607,229255,146484,146276,5979,722708,723248
dm_000796,796,sd__syn__p026__discolouration__p00_generic__s2026__854ec13cfd,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000796_der.png,dm_000796_rer.png,dm_000796_sig.png,dm_000796_msi.png,dm_000796_bsi.png,dm_000796_msk.png,dm_000796_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000796_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000796_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000796_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000796_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000796_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000796_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000796_bnd.png,17,17,17,17,17,17,17,143125,346388,228836,226245,5905,718157,719508
dm_000797,797,sd__syn__p026__discolouration__p01_style_period__s2026__3db0b44d1f,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000797_der.png,dm_000797_rer.png,dm_000797_sig.png,dm_000797_msi.png,dm_000797_bsi.png,dm_000797_msk.png,dm_000797_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000797_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000797_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000797_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000797_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000797_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000797_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000797_bnd.png,17,17,17,17,17,17,17,143125,349902,230114,228471,5905,718157,719508
dm_000798,798,sd__syn__p026__discolouration__p02_artist__s2026__17f56888f6,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000798_der.png,dm_000798_rer.png,dm_000798_sig.png,dm_000798_msi.png,dm_000798_bsi.png,dm_000798_msk.png,dm_000798_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000798_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000798_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000798_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000798_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000798_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000798_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000798_bnd.png,17,17,17,17,17,17,17,143125,354412,231613,229534,5905,718157,719508
dm_000799,799,sd__syn__p026__discolouration__p03_artist_style_p__s2026__1a9c6155f9,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000799_der.png,dm_000799_rer.png,dm_000799_sig.png,dm_000799_msi.png,dm_000799_bsi.png,dm_000799_msk.png,dm_000799_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000799_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000799_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000799_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000799_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000799_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000799_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000799_bnd.png,17,17,17,17,17,17,17,143125,353370,230034,229954,5905,718157,719508
dm_000800,800,sd__syn__p026__discolouration__p04_full_context__s2026__89b1cd46a2,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000800_der.png,dm_000800_rer.png,dm_000800_sig.png,dm_000800_msi.png,dm_000800_bsi.png,dm_000800_msk.png,dm_000800_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000800_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000800_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000800_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000800_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000800_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000800_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000800_bnd.png,17,17,17,17,17,17,17,143125,360432,236785,234500,5905,718157,719508
dm_000801,801,sd__syn__p026__fading_discolouration__p00_generic__s2026__3b827f749d,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000801_der.png,dm_000801_rer.png,dm_000801_sig.png,dm_000801_msi.png,dm_000801_bsi.png,dm_000801_msk.png,dm_000801_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000801_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000801_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000801_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000801_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000801_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000801_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000801_bnd.png,17,17,17,17,17,17,17,97406,243937,152528,151532,5706,718489,718278
dm_000802,802,sd__syn__p026__fading_discolouration__p01_style_period__s2026__75a52e1189,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000802_der.png,dm_000802_rer.png,dm_000802_sig.png,dm_000802_msi.png,dm_000802_bsi.png,dm_000802_msk.png,dm_000802_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000802_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000802_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000802_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000802_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000802_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000802_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000802_bnd.png,17,17,17,17,17,17,17,97406,242909,152204,151395,5706,718489,718278
dm_000803,803,sd__syn__p026__fading_discolouration__p02_artist__s2026__2d242b4c75,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000803_der.png,dm_000803_rer.png,dm_000803_sig.png,dm_000803_msi.png,dm_000803_bsi.png,dm_000803_msk.png,dm_000803_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000803_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000803_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000803_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000803_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000803_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000803_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000803_bnd.png,17,17,17,17,17,17,17,97406,242926,152044,151060,5706,718489,718278
dm_000804,804,sd__syn__p026__fading_discolouration__p03_artist_style_p__s2026__d66627859a,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000804_der.png,dm_000804_rer.png,dm_000804_sig.png,dm_000804_msi.png,dm_000804_bsi.png,dm_000804_msk.png,dm_000804_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000804_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000804_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000804_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000804_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000804_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000804_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000804_bnd.png,17,17,17,17,17,17,17,97406,242951,151316,150335,5706,718489,718278
dm_000805,805,sd__syn__p026__fading_discolouration__p04_full_context__s2026__b5cd7ed6af,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000805_der.png,dm_000805_rer.png,dm_000805_sig.png,dm_000805_msi.png,dm_000805_bsi.png,dm_000805_msk.png,dm_000805_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000805_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000805_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000805_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000805_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000805_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000805_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000805_bnd.png,17,17,17,17,17,17,17,97406,246046,153008,152576,5706,718489,718278
dm_000806,806,sd__syn__p026__fading__p00_generic__s2026__6aa13598ac,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000806_der.png,dm_000806_rer.png,dm_000806_sig.png,dm_000806_msi.png,dm_000806_bsi.png,dm_000806_msk.png,dm_000806_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000806_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000806_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000806_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000806_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000806_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000806_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000806_bnd.png,17,17,17,17,17,17,17,14470,39683,26140,26095,4621,750272,749902
dm_000807,807,sd__syn__p026__fading__p00_generic__s2026__f7ef4242ac,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000807_der.png,dm_000807_rer.png,dm_000807_sig.png,dm_000807_msi.png,dm_000807_bsi.png,dm_000807_msk.png,dm_000807_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000807_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000807_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000807_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000807_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000807_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000807_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000807_bnd.png,17,17,17,17,17,17,17,63915,188799,125864,126334,5581,730256,731742
dm_000808,808,sd__syn__p026__fading__p00_generic__s2026__2781351bba,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000808_der.png,dm_000808_rer.png,dm_000808_sig.png,dm_000808_msi.png,dm_000808_bsi.png,dm_000808_msk.png,dm_000808_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000808_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000808_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000808_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000808_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000808_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000808_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000808_bnd.png,17,17,17,17,17,17,17,151183,354815,219864,218232,5890,704285,705677
dm_000809,809,sd__syn__p026__fading__p01_style_period__s2026__33fe73f4f0,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000809_der.png,dm_000809_rer.png,dm_000809_sig.png,dm_000809_msi.png,dm_000809_bsi.png,dm_000809_msk.png,dm_000809_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000809_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000809_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000809_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000809_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000809_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000809_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000809_bnd.png,17,17,17,17,17,17,17,151183,352692,219428,217050,5890,704285,705677
dm_000810,810,sd__syn__p026__fading__p02_artist__s2026__54e781d805,ok,,7,damaged_error | restored_error | signed_improvement | masked_signed_improvement | boundary_signed_improvement | mask_overlay | boundary_overlay,3.0.0,3,both,0,0.0,255.0,-242.33334350585938,242.33334350585938,dm_000810_der.png,dm_000810_rer.png,dm_000810_sig.png,dm_000810_msi.png,dm_000810_bsi.png,dm_000810_msk.png,dm_000810_bnd.png,outputs/23_stable_diffusion_difference_maps/maps/damaged_error/dm_000810_der.png,outputs/23_stable_diffusion_difference_maps/maps/restored_error/dm_000810_rer.png,outputs/23_stable_diffusion_difference_maps/maps/signed_improvement/dm_000810_sig.png,outputs/23_stable_diffusion_difference_maps/maps/masked_signed_improvement/dm_000810_msi.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_signed_improvement/dm_000810_bsi.png,outputs/23_stable_diffusion_difference_maps/maps/mask_overlay/dm_000810_msk.png,outputs/23_stable_diffusion_difference_maps/maps/boundary_overlay/dm_000810_bnd.png,17,17,17,17,17,17,17,151183,351840,221097,219420,5890,704285,705677
